Feature,MLP_IG,IG_SNR
pos14_CTCF,0.010342901,1.4326319
pos22_G,0.00861012,4.6429443
pos23_G,0.00820333,3.685353
pos22_CTCF,0.007543674,1.389755
pos23_CTCF,0.007237566,1.3768613
pos4_Dnase,0.007021265,3.417741
pos3_CTCF,0.006862437,1.3715394
pos12_Dnase,0.0067229336,3.5535252
pos21_T,0.005855656,0.7256445
pos6_Dnase,0.00561773,1.9631724
pos1_Dnase,0.005502257,2.5517302
pos10_CTCF,0.0053454437,1.3817935
pos23_Dnase,0.004866848,2.020967
pos5_Dnase,0.004825467,2.4274337
pos10_Dnase,0.004816618,1.2917764
pos20_T,0.0047890306,0.5165149
pos12_G,0.0047888784,0.6213835
pos12_CTCF,0.0047135246,1.3553997
pos20_CTCF,0.0041849525,1.2617407
pos2_Dnase,0.0040216073,1.7654936
pos18_T,0.0039925408,0.5711626
pos16_G,0.0039093327,0.6752299
pos2_CTCF,0.0037305818,1.2066331
pos15_G,0.0037235143,0.6043935
pos18_C,0.0035541786,0.53720134
pos21_A,0.003350779,0.6265972
pos19_CTCF,0.0032333818,1.0917587
pos11_T,0.0032303764,0.5169504
pos2_C,0.003220326,0.56944525
pos9_Dnase,0.0030854514,1.2735403
pos14_G,0.0030680585,0.5971353
pos14_C,0.0029783782,0.5357635
pos10_C,0.0029305043,0.6215097
pos9_CTCF,0.0029222337,1.0258462
pos13_Dnase,0.0028819013,0.8391001
pos6_T,0.0028017184,0.55280995
pos2_T,0.0027416556,0.6226761
pos5_G,0.0026236747,0.593246
pos9_G,0.0025683872,0.59618974
pos14_Dnase,0.002556692,0.94439024
pos8_T,0.0025517556,0.6367823
pos11_Dnase,0.0025226793,0.85691476
pos20_A,0.0024874744,0.53834295
pos8_C,0.0024438498,0.55216086
pos19_Dnase,0.0024393369,0.9671393
pos1_T,0.002434219,0.5768093
pos15_Dnase,0.0024064293,0.91400546
pos7_Dnase,0.0024000842,1.0468297
pos17_T,0.0023471185,0.4840575
pos20_Dnase,0.0023446719,1.0443445
pos20_C,0.002324251,0.52935034
pos17_Dnase,0.0023069372,0.7851811
pos19_T,0.0022886808,0.5098899
pos3_Dnase,0.0022495994,0.9207827
pos4_A,0.0022394378,0.571736
pos15_CTCF,0.0021993625,1.0167035
pos16_Dnase,0.0021752368,0.97928655
pos4_G,0.0021504904,0.5341095
pos8_G,0.002093447,0.50721234
pos18_Dnase,0.0020669505,1.0016891
pos1_C,0.00206588,0.5456573
pos16_C,0.0020121494,0.4941909
pos3_C,0.0019513486,0.5194591
pos10_G,0.0019327907,0.5455141
pos3_G,0.0019109788,0.5322675
pos1_CTCF,0.0018906142,0.90932494
pos22_Dnase,0.0018761986,0.82274324
pos13_A,0.001870166,0.49549416
pos1_G,0.0018664724,0.5218147
pos4_CTCF,0.0018545822,0.7876775
pos7_C,0.0018338431,0.5108531
pos21_Dnase,0.0018321408,0.801033
pos11_C,0.0017772147,0.5021011
pos9_T,0.0017337466,0.5265263
pos20_G,0.0016843008,0.5355375
pos8_Dnase,0.0016398061,0.7960974
pos12_T,0.0016039026,0.5305349
pos18_CTCF,0.0015877482,0.8510525
pos7_A,0.0015020329,0.54383194
pos7_CTCF,0.0015016518,0.76046723
pos11_CTCF,0.001319462,0.73514396
pos14_A,0.0013009787,0.4919635
pos18_G,0.0012993267,0.48777834
pos7_T,0.0012606763,0.48078662
pos5_C,0.0012478791,0.549347
pos17_CTCF,0.0012229969,0.67538047
pos5_CTCF,0.0012051074,0.67746156
pos10_A,0.0012045639,0.5075478
pos16_CTCF,0.0011982099,0.68407774
pos8_A,0.0011824283,0.50187826
pos9_C,0.0011582128,0.5381586
pos13_CTCF,0.0011484722,0.66736144
pos12_C,0.0011402601,0.4912243
pos6_CTCF,0.0011182821,0.67155224
pos6_C,0.0010903704,0.48589218
pos8_CTCF,0.0010780166,0.6403361
pos12_A,0.0009848246,0.44997555
pos13_T,0.0009709382,0.46701378
pos2_A,0.00095537177,0.37397867
pos4_C,0.00094531814,0.45741618
pos16_T,0.00092873926,0.42212674
pos21_CTCF,0.00090046355,0.6397151
pos15_A,0.00088768307,0.42514175
pos17_C,0.00088252587,0.44848934
pos6_G,0.0008798228,0.45786065
pos5_A,0.00087260746,0.4724024
pos21_G,0.000812575,0.4869319
pos17_A,0.0007362155,0.47658053
pos5_T,0.0007106929,0.42439014
pos3_A,0.0007076905,0.42709306
pos11_G,0.00069123413,0.48957288
pos6_A,0.0006852958,0.4533271
pos1_A,0.0006678572,0.4216674
pos18_A,0.0006629098,0.45506692
pos15_T,0.0006591102,0.44719687
pos2_G,0.0006301917,0.4048185
pos4_T,0.00062668783,0.44545552
pos7_G,0.0006264852,0.4803754
pos19_C,0.0006189888,0.4113511
pos10_T,0.00061113987,0.39856935
pos14_T,0.00059872976,0.40638283
pos16_A,0.0005858432,0.40783557
pos19_G,0.0005393485,0.48102343
pos3_T,0.00053115614,0.41256616
pos13_C,0.0005303061,0.41056836
pos13_G,0.00051654136,0.44062203
pos11_A,0.0004979928,0.42445576
pos17_G,0.0004796743,0.3975496
pos19_A,0.0004418473,0.3902551
pos15_C,0.0004042285,0.34491855
pos9_A,0.00037818443,0.3374789
pos21_C,0.00030755965,0.27728498
pos3_H3K4me3,0.0,0.0
pos3_RRBS,0.0,0.0
pos1_RRBS,0.0,0.0
pos1_H3K4me3,0.0,0.0
pos7_RRBS,0.0,0.0
pos7_H3K4me3,0.0,0.0
pos6_H3K4me3,0.0,0.0
pos6_RRBS,0.0,0.0
