Feature,MLP_IG,IG_SNR
pos23_G,0.013249449,3.1440306
pos18_C,0.013084524,0.6331378
pos15_H3K4me3,0.008945228,1.8678318
pos1_G,0.008652876,0.6800355
pos20_G,0.008228021,0.6016327
pos4_H3K4me3,0.00698847,1.8326763
pos5_H3K4me3,0.006769527,1.8202068
pos17_H3K4me3,0.0067295115,1.6390566
pos16_C,0.0064470735,0.6109628
pos18_A,0.0061263433,0.54640365
pos23_H3K4me3,0.0061087576,1.6289307
pos18_H3K4me3,0.006105647,1.7065183
pos11_H3K4me3,0.005963164,1.5596617
pos21_H3K4me3,0.0059096464,1.7375623
pos14_H3K4me3,0.005261683,1.4986486
pos7_H3K4me3,0.0049640927,1.6369709
pos8_G,0.0047926814,0.5978844
pos14_T,0.0045583253,0.521362
pos14_G,0.0043106233,0.59368515
pos10_A,0.004194467,0.5193161
pos19_C,0.0041848007,0.62012815
pos11_A,0.0039257915,0.551797
pos8_C,0.003924334,0.5791878
pos4_G,0.0038972453,0.6517099
pos12_A,0.0037796288,0.57371575
pos1_C,0.0037525585,0.54717505
pos6_H3K4me3,0.0035236108,1.2587558
pos21_G,0.0034441452,0.37788296
pos13_C,0.003320476,0.6082714
pos16_H3K4me3,0.0032655797,1.1262236
pos2_H3K4me3,0.003226234,1.2945822
pos1_H3K4me3,0.0031710127,1.1075511
pos14_A,0.0031297721,0.5544584
pos19_G,0.003100648,0.5681068
pos16_G,0.0030438593,0.6022016
pos2_G,0.002899955,0.611027
pos9_H3K4me3,0.0028612297,1.1669489
pos22_G,0.0028455933,0.841681
pos20_H3K4me3,0.002795369,1.1880175
pos15_A,0.002730349,0.5320699
pos6_G,0.0027103403,0.5298686
pos16_T,0.0027003698,0.47679353
pos20_C,0.0026708555,0.59827465
pos2_T,0.002601121,0.5304516
pos13_H3K4me3,0.0024641792,0.9166876
pos17_C,0.0024433166,0.55703783
pos20_A,0.0022238719,0.51854926
pos8_H3K4me3,0.0021801828,0.9742684
pos5_C,0.0020985024,0.53482807
pos19_H3K4me3,0.0020699725,0.7744252
pos4_C,0.0020643987,0.5253081
pos3_G,0.0020165618,0.5502622
pos22_H3K4me3,0.0018687104,0.82069856
pos10_H3K4me3,0.0018295645,0.94712454
pos5_A,0.0017162941,0.49011636
pos18_G,0.0016886588,0.49929202
pos7_G,0.0016801147,0.55171263
pos6_T,0.0016430167,0.5000142
pos12_H3K4me3,0.0016312948,0.86475486
pos3_H3K4me3,0.0015938759,0.72123694
pos15_T,0.001467143,0.47270954
pos6_C,0.0014606814,0.53423727
pos19_A,0.0014482886,0.4422157
pos9_T,0.001368934,0.46422058
pos20_T,0.0013199744,0.42020598
pos9_A,0.0012788733,0.47284305
pos14_C,0.0012721688,0.48779747
pos3_T,0.0012596437,0.483314
pos7_C,0.0012221739,0.5461511
pos2_A,0.0011608332,0.4694323
pos15_C,0.0011303137,0.48193005
pos8_A,0.0011163558,0.48684976
pos5_G,0.0011110367,0.46037686
pos17_G,0.0011044668,0.5011478
pos21_A,0.0010564233,0.497189
pos18_T,0.0010389624,0.40698045
pos9_G,0.000994691,0.4004591
pos12_G,0.0009778584,0.42240527
pos4_A,0.00097075984,0.45721653
pos10_G,0.00093668146,0.47267428
pos19_T,0.0009332037,0.3788084
pos16_A,0.0009181925,0.41605952
pos21_T,0.00091448677,0.5107124
pos1_T,0.00085994386,0.41695693
pos2_C,0.0008169427,0.43163946
pos10_C,0.00081632024,0.4251247
pos12_C,0.0008037808,0.3867421
pos11_C,0.0007865747,0.37873578
pos5_T,0.0007728829,0.37594232
pos15_G,0.0007603876,0.39822423
pos4_T,0.00075872615,0.3425252
pos17_T,0.0007246772,0.341316
pos7_A,0.00071910134,0.42499694
pos13_G,0.0007160996,0.45170942
pos17_A,0.0006759628,0.35224015
pos12_T,0.00065649895,0.43100542
pos3_A,0.0006487318,0.40566444
pos6_A,0.00063504995,0.3862085
pos7_T,0.0005715495,0.35355353
pos8_T,0.00056400074,0.37866908
pos11_G,0.00054837595,0.4299948
pos13_A,0.0005363057,0.39763296
pos21_C,0.0005119324,0.38248554
pos11_T,0.0005108931,0.36002642
pos3_C,0.0005103556,0.40604854
pos13_T,0.00048833323,0.33436248
pos10_T,0.00044963555,0.35530663
pos1_A,0.00044302386,0.36901423
pos9_C,0.00040292257,0.40655455
pos1_CTCF,0.0,0.0
pos2_CTCF,0.0,0.0
pos2_Dnase,0.0,0.0
pos1_RRBS,0.0,0.0
pos1_Dnase,0.0,0.0
pos4_CTCF,0.0,0.0
pos4_Dnase,0.0,0.0
pos2_RRBS,0.0,0.0
pos3_CTCF,0.0,0.0
pos3_Dnase,0.0,0.0
pos3_RRBS,0.0,0.0
pos7_RRBS,0.0,0.0
pos7_Dnase,0.0,0.0
pos7_CTCF,0.0,0.0
pos6_RRBS,0.0,0.0
pos6_Dnase,0.0,0.0
pos6_CTCF,0.0,0.0
pos5_Dnase,0.0,0.0
pos5_RRBS,0.0,0.0
pos4_RRBS,0.0,0.0
pos5_CTCF,0.0,0.0
pos15_CTCF,0.0,0.0
pos14_RRBS,0.0,0.0
pos14_Dnase,0.0,0.0
pos14_CTCF,0.0,0.0
pos13_Dnase,0.0,0.0
pos13_RRBS,0.0,0.0
pos9_RRBS,0.0,0.0
pos9_Dnase,0.0,0.0
pos10_CTCF,0.0,0.0
pos10_Dnase,0.0,0.0
pos8_Dnase,0.0,0.0
pos8_CTCF,0.0,0.0
pos9_CTCF,0.0,0.0
pos8_RRBS,0.0,0.0
pos12_RRBS,0.0,0.0
pos13_CTCF,0.0,0.0
pos12_CTCF,0.0,0.0
pos12_Dnase,0.0,0.0
pos10_RRBS,0.0,0.0
pos11_CTCF,0.0,0.0
pos11_Dnase,0.0,0.0
pos11_RRBS,0.0,0.0
pos15_RRBS,0.0,0.0
pos15_Dnase,0.0,0.0
pos19_CTCF,0.0,0.0
pos18_RRBS,0.0,0.0
pos19_RRBS,0.0,0.0
pos19_Dnase,0.0,0.0
pos17_Dnase,0.0,0.0
pos17_RRBS,0.0,0.0
pos16_RRBS,0.0,0.0
pos17_CTCF,0.0,0.0
pos16_CTCF,0.0,0.0
pos16_Dnase,0.0,0.0
pos18_Dnase,0.0,0.0
pos18_CTCF,0.0,0.0
pos20_CTCF,0.0,0.0
pos20_Dnase,0.0,0.0
pos21_RRBS,0.0,0.0
pos21_Dnase,0.0,0.0
pos21_CTCF,0.0,0.0
pos20_RRBS,0.0,0.0
pos22_T,0.0,0.0
pos22_CTCF,0.0,0.0
pos22_C,0.0,0.0
pos22_A,0.0,0.0
pos22_RRBS,0.0,0.0
pos22_Dnase,0.0,0.0
pos23_C,0.0,0.0
pos23_A,0.0,0.0
pos23_T,0.0,0.0
pos23_CTCF,0.0,0.0
pos23_Dnase,0.0,0.0
pos23_RRBS,0.0,0.0
