Feature,XGB_Gain,XGB_Weight,XGB_Cover,TreeSHAP,SHAP_SNR
pos18_C,0.5484831929206848,162.0,3391.487548828125,0.024260640144348145,0.8869766718737676
pos18_A,0.2571173310279846,80.0,2254.574951171875,0.006552055943757296,0.8551322337836254
pos20_G,0.2360106259584427,121.0,2047.495849609375,0.007518533617258072,0.7987847098035069
pos18_G,0.23391489684581757,83.0,1698.0120849609375,0.0023651598021388054,0.7226600371490228
pos19_T,0.23156775534152985,41.0,1567.804931640625,0.0015884177992120385,0.41701116020094126
pos20_C,0.23144139349460602,144.0,1731.34033203125,0.006039186380803585,0.8102106987761793
pos1_G,0.2062634378671646,115.0,2528.3564453125,0.008257078006863594,0.8213252171797535
pos14_G,0.19989538192749023,108.0,2215.333251953125,0.007519588340073824,0.8414467603797432
pos16_G,0.19594569504261017,82.0,2718.0244140625,0.0061152721755206585,0.8211443730662686
pos19_C,0.19024516642093658,144.0,1328.34716796875,0.005089376121759415,0.7672830754663975
pos17_T,0.18125960230827332,57.0,2024.1754150390625,0.0019091226859018207,0.4058039536570713
pos18_T,0.17827144265174866,51.0,2104.7451171875,0.0010391445830464363,0.4853859214790842
pos2_T,0.17691071331501007,61.0,1756.7049560546875,0.002461695112287998,0.6949258494692976
pos21_G,0.17625758051872253,116.0,2514.362060546875,0.0070413933135569096,0.7046137960717395
pos16_C,0.17422246932983398,142.0,1389.08447265625,0.00542576564475894,0.8156302477428935
pos20_T,0.1686045378446579,79.0,1808.2025146484375,0.0010649856412783265,0.3181051508389061
pos6_T,0.1635628491640091,82.0,2562.646240234375,0.004404595587402582,0.7556816550907652
pos19_A,0.1609927862882614,112.0,2230.071533203125,0.005662606097757816,0.7834543635216191
pos20_A,0.1568533182144165,139.0,1217.7913818359375,0.0018206413369625807,0.7488525774584182
pos17_G,0.1563715934753418,116.0,1432.939697265625,0.002066092099994421,0.7673170819967438
pos14_T,0.1539958268404007,100.0,1902.3299560546875,0.004713472444564104,0.7360518100650689
pos17_A,0.1534961611032486,106.0,1220.2264404296875,0.001503898878581822,0.6995597204267296
pos19_G,0.15275754034519196,106.0,1536.2735595703125,0.004151094239205122,0.8287942169484284
pos11_A,0.15195806324481964,102.0,1871.313720703125,0.005032787565141916,0.7817627798733099
pos10_A,0.1505676954984665,111.0,2211.873779296875,0.0061731236055493355,0.7701350082683094
pos16_T,0.1490299254655838,97.0,1358.6185302734375,0.0026623818557709455,0.7041721431079477
pos15_A,0.14846917986869812,134.0,1518.44775390625,0.00525223882868886,0.7796008164571024
pos17_C,0.14658944308757782,95.0,1011.45263671875,0.0016870853723958135,0.7283313676101005
pos4_T,0.1438584327697754,124.0,1546.725830078125,0.00346968462690711,0.7436053810387753
pos8_G,0.14345446228981018,101.0,1097.53466796875,0.001982270972803235,0.7829675773714353
pos3_T,0.14333856105804443,102.0,1114.8431396484375,0.002654450247064233,0.7213883195133606
pos1_C,0.1427171230316162,94.0,2038.64892578125,0.004004918038845062,0.8085232233269666
pos3_C,0.14205829799175262,99.0,1381.060546875,0.003083564806729555,0.7557680352758821
pos6_C,0.1418694108724594,96.0,862.25,0.0015959539450705051,0.7128060861692096
pos15_T,0.14088942110538483,84.0,1322.65478515625,0.0018203167710453272,0.6737878526969482
pos9_A,0.13990981876850128,101.0,1306.802001953125,0.0021959426812827587,0.7092536618848508
pos10_T,0.13826128840446472,106.0,1094.896240234375,0.002032347721979022,0.6805079787698577
pos12_A,0.13794708251953125,99.0,1792.19189453125,0.00419951044023037,0.8109181051516816
pos9_T,0.13453839719295502,74.0,984.2432250976562,0.0013381725875660777,0.6647701757548584
pos16_A,0.13364899158477783,78.0,996.94873046875,0.0007629203610122204,0.68144640391667
pos13_G,0.13310842216014862,92.0,825.978271484375,0.0009615981834940612,0.6935598519389392
pos3_G,0.13281357288360596,91.0,1278.7471923828125,0.002123356331139803,0.7559185425976401
pos13_A,0.13104833662509918,105.0,1351.7142333984375,0.0015230709686875343,0.6623987444073919
pos11_C,0.13074994087219238,81.0,1491.22216796875,0.0024789238814264536,0.7772556599178813
pos11_T,0.12967124581336975,66.0,719.8787841796875,0.0005756968748755753,0.6310111199065881
pos4_G,0.12932418286800385,93.0,1079.784912109375,0.0010372665710747242,0.7029931866046523
pos8_T,0.1291286200284958,78.0,869.4871826171875,0.0009409599588252604,0.6548113589407517
pos5_C,0.12867914140224457,71.0,1581.6055908203125,0.0023788041435182095,0.7971886397498984
pos12_T,0.12865956127643585,86.0,1153.2093505859375,0.0012597197201102972,0.7050412263886429
pos14_C,0.128547802567482,72.0,999.9583129882812,0.0010876698652282357,0.7193797061304167
pos4_A,0.12826703488826752,99.0,1098.0201416015625,0.0018656736938282847,0.6700934389460794
pos2_G,0.1282188892364502,108.0,1223.97216796875,0.0020457126665860415,0.72192078266268
pos1_T,0.1278080940246582,99.0,1155.242431640625,0.0013086620019748807,0.683785387308946
pos7_T,0.1276671588420868,116.0,1218.5086669921875,0.0014390064170584083,0.6409440984312379
pos9_C,0.12692302465438843,88.0,1472.147705078125,0.0014793412992730737,0.6905375698117527
pos12_C,0.1262219101190567,77.0,836.06494140625,0.0009568821405991912,0.682481583759972
pos13_C,0.12537987530231476,81.0,1306.4073486328125,0.001472759642638266,0.720701761189314
pos7_C,0.12537150084972382,87.0,1241.413818359375,0.001496345386840403,0.6948990597598642
pos6_G,0.12511108815670013,87.0,1788.7930908203125,0.0027267399709671736,0.7489530491316194
pos8_C,0.12480451911687851,98.0,1472.3162841796875,0.0034206516575068235,0.8007318954432802
pos15_C,0.12272017449140549,89.0,1431.9775390625,0.0018989399541169405,0.7340194835464198
pos10_G,0.12216367572546005,78.0,1550.3590087890625,0.00150182971265167,0.7385598838361627
pos5_T,0.12114490568637848,90.0,1263.800048828125,0.001184819615446031,0.665145108767331
pos11_G,0.12092935293912888,78.0,1134.84619140625,0.0009599916520528495,0.6812396389519885
pos7_G,0.12069118767976761,91.0,927.6593627929688,0.0008471001056022942,0.6942202201341412
