Feature,MLP_IG,IG_SNR
pos18_C,0.021332268,0.6909258
pos18_A,0.015436186,0.7717463
pos15_H3K4me3,0.013160372,2.6196551
pos10_H3K4me3,0.011980158,2.6916912
pos7_H3K4me3,0.011607306,2.68099
pos20_G,0.010233792,0.6322211
pos17_H3K4me3,0.010084502,2.1697185
pos16_G,0.009719881,0.6127163
pos15_Dnase,0.009298628,2.1662474
pos3_Dnase,0.008488489,1.9335333
pos1_G,0.008030372,0.5140288
pos16_C,0.0075883935,0.5509801
pos6_Dnase,0.0074860747,1.8808458
pos20_C,0.007418656,0.70474786
pos1_Dnase,0.0073846695,1.651938
pos4_H3K4me3,0.0073542944,1.7262666
pos17_Dnase,0.0069716326,1.3440379
pos6_H3K4me3,0.006872963,1.6800191
pos14_T,0.0067744367,0.5321919
pos14_G,0.0067458423,0.57516605
pos13_H3K4me3,0.0064605395,1.3141394
pos18_H3K4me3,0.006409118,1.4085817
pos12_Dnase,0.0063593807,1.6090776
pos8_C,0.006285297,0.56745535
pos16_T,0.0062660743,0.5419943
pos23_H3K4me3,0.006259892,1.8333259
pos1_C,0.006122116,0.58097386
pos8_Dnase,0.005961809,1.334077
pos21_H3K4me3,0.0059284433,1.5930545
pos11_A,0.0058921995,0.53888905
pos21_G,0.00585758,0.4572956
pos15_A,0.0056833923,0.5600741
pos19_A,0.0053693266,0.6199034
pos14_Dnase,0.0053626625,1.194119
pos22_Dnase,0.0052998886,1.3923965
pos23_G,0.0052104206,1.1115037
pos12_H3K4me3,0.004947783,1.6320144
pos5_H3K4me3,0.0048590982,1.4561512
pos6_T,0.004792803,0.5273181
pos17_C,0.0047203656,0.60062593
pos2_H3K4me3,0.004583652,1.2870245
pos21_Dnase,0.0045834295,0.8733681
pos19_G,0.0045143603,0.58990216
pos11_Dnase,0.004503038,1.3927554
pos2_A,0.004345658,0.5381568
pos12_A,0.0043222858,0.5366647
pos14_H3K4me3,0.0042915717,0.9409878
pos13_C,0.0042681703,0.59853315
pos8_H3K4me3,0.004224108,1.2190949
pos10_A,0.004215245,0.49256718
pos6_C,0.0041584033,0.50918174
pos8_G,0.0041260826,0.59803045
pos11_H3K4me3,0.0041104825,0.79719603
pos1_H3K4me3,0.004097802,0.88630325
pos20_Dnase,0.0039816555,0.8273505
pos19_Dnase,0.0039007948,0.82705396
pos2_Dnase,0.0038788493,1.0442114
pos20_A,0.0038488524,0.5803256
pos2_T,0.003793651,0.41939476
pos13_Dnase,0.0037866114,0.81313396
pos10_Dnase,0.0036411055,0.86737967
pos19_H3K4me3,0.0036238034,0.8450449
pos20_H3K4me3,0.0035982935,0.8799017
pos9_Dnase,0.0035487048,0.857349
pos23_Dnase,0.0034751554,0.95169675
pos22_H3K4me3,0.0033693616,0.9904365
pos11_T,0.003338482,0.47196016
pos18_Dnase,0.0033248605,1.1029248
pos7_G,0.003316172,0.5753238
pos16_H3K4me3,0.0033023458,0.8069247
pos21_A,0.003282022,0.62113327
pos4_Dnase,0.003152074,0.87531316
pos5_Dnase,0.0031467576,0.78624636
pos2_G,0.0031417063,0.5390373
pos5_C,0.0030888147,0.49543673
pos9_H3K4me3,0.0030475669,0.8276897
pos22_G,0.0030211948,0.8241255
pos10_G,0.002966148,0.5491913
