Feature,Linear_Coefficient,SE,t_stat,p_value,FDR
pos1_A,-0.005250156014950648,0.005872539511274303,-0.8940179976433055,0.3713724427265226,0.8241415852287213
pos1_C,-0.003152556974581447,0.005849774000042096,-0.5389194479237592,0.5899759938977751,0.9145039701447731
pos1_G,0.010818979278316583,0.005527914035891084,1.9571540382271149,0.05040707314587567,0.7995244309478482
pos1_CTCF,-0.05823872133758234,0.041909054965579444,-1.3896453018426376,0.1647231437697172,0.7995244309478482
pos1_Dnase,81980917096.66862,83758581811.94386,0.9787763274303464,0.3277567370686061,0.7995244309478482
pos1_H3K4me3,0.027159226891587764,0.05291937744581116,0.5132189417647345,0.6078298899919403,0.9224557390125407
pos1_RRBS,0.0025490179904756874,0.02409251121029105,0.10580125783595698,0.9157459746390819,1.0
pos2_A,-0.0024236010643565605,0.005710839631729961,-0.42438611844234,0.6713097791106337,0.9821513115099808
pos2_C,0.006630541357770404,0.005780521892800423,1.1470489137025275,0.251438165665,0.7995244309478482
pos2_G,0.004603954316954989,0.005579397661680753,0.8251704926097848,0.409329859637801,0.8487761501936656
pos2_CTCF,0.05063779751707366,0.05532692385567942,0.9152469356359415,0.3601237378565332,0.8216907821515264
pos2_Dnase,2345910925.2002788,2396779386.1128273,0.9787763274303487,0.3277567370686054,0.7995244309478482
pos2_H3K4me3,0.045289309670797945,0.07486470298961617,0.6049487657364997,0.5452514343940442,0.9145039701447731
pos2_RRBS,-0.0038614074714889367,0.027455946824081864,-0.14064011327782952,0.8881621807086995,1.0
pos3_A,-0.005698525662037268,0.005562663386378001,-1.0244239613692914,0.30570438056279037,0.7995244309478482
pos3_C,-0.005204648876554518,0.005774344322747712,-0.9013402363366331,0.36746816341067357,0.8241415852287213
pos3_G,0.0022522415588864045,0.005712786618729111,0.3942456999010838,0.6934231636258814,0.9821513115099808
pos3_CTCF,0.02799548132191834,0.05215369694791124,0.5367880507086383,0.5914474292920051,0.9145039701447731
pos3_Dnase,-1692555943.3893979,1729257130.5162077,-0.9787763274303493,0.32775673706860475,0.7995244309478482
pos3_H3K4me3,-0.041662801782424735,0.06644037250386471,-0.627070562856963,0.5306530256690127,0.9145039701447731
pos3_RRBS,0.012865375646322771,0.027057692793234885,0.4754794041249313,0.6344743596655804,0.9517115394983706
pos4_A,0.0129902535658649,0.005933798285758251,2.1891970269772894,0.0286469676600154,0.7995244309478482
pos4_C,0.0007433602259008327,0.005861242069289511,0.12682639909989957,0.8990849333892981,1.0
pos4_G,0.009513761719268595,0.005768004496033615,1.6494026184984356,0.09915303417916799,0.7995244309478482
pos4_CTCF,0.03331016914905276,0.05178844047105463,0.6431969923417626,0.5201375371336465,0.9060460324263521
pos4_Dnase,-61166135.977650404,62492455.388897784,-0.9787763274303507,0.32775673706860387,0.7995244309478482
pos4_H3K4me3,0.055691791473499556,0.0714133591348675,0.7798511671790005,0.43553010975768935,0.8710602195153787
pos4_RRBS,0.0036749195982707463,0.02672322490250477,0.13751781873924565,0.8906292534451357,1.0
pos5_A,0.011990247000816948,0.005840225964648337,2.0530450488380936,0.040140828576740395,0.7995244309478482
pos5_C,0.0020837975592802073,0.0058605979882019625,0.35556056966799704,0.7221906544679988,0.9821513115099808
pos5_G,0.010797983422338741,0.0057278040640485126,1.8851872902067353,0.059485586367098,0.7995244309478482
pos5_CTCF,-0.03091322913086397,0.047045659159494824,-0.6570899352491061,0.5111653883419054,0.90009557512379
pos5_Dnase,-581767885.487872,594382872.9646765,-0.9787763274303596,0.32775673706859987,0.7995244309478482
pos5_H3K4me3,-0.02578350240033137,0.07967002242090727,-0.3236286575157932,0.7462381190374061,0.9821513115099808
pos5_RRBS,0.007495069285908993,0.02919190124875459,0.2567516662255342,0.7973852586798333,0.9827328706273801
pos6_A,-0.007867743652866058,0.0057093191879824395,-1.378052863015067,0.16827321036978726,0.7995244309478482
pos6_C,-0.0007469260155412478,0.005645518911407011,-0.13230422699179203,0.894751109677483,1.0
pos6_G,0.004009498382438846,0.005703266481878752,0.7030178924969414,0.48209037572012514,0.8975829666952742
pos6_CTCF,-0.028046899338064177,0.04735659719425769,-0.592249042367112,0.5537212874450992,0.9145039701447731
pos6_Dnase,524200032.76287407,535566725.58590835,0.9787763274303511,0.32775673706860387,0.7995244309478482
pos6_H3K4me3,-0.08576247946736286,0.07227534496746567,-1.1866076807515529,0.2354612527896247,0.7995244309478482
pos6_RRBS,-0.03382626845635572,0.02853541460758547,-1.185413596456517,0.23593274597504554,0.7995244309478482
pos7_A,-0.004133455098844146,0.005940205600173205,-0.6958437766402601,0.4865719022136372,0.8975829666952742
pos7_C,0.009117147096082728,0.005798613452519804,1.5722977864856373,0.11596999750177872,0.7995244309478482
pos7_G,0.01062594850621394,0.005757177534504453,1.8456871344559924,0.06502027990500148,0.7995244309478482
pos7_CTCF,0.004463903191228935,0.049772828252306486,0.08968554426123207,0.9285421275861199,1.0
pos7_Dnase,-187905696.0279043,191980221.38645855,-0.9787763274303546,0.3277567370686023,0.7995244309478482
pos7_H3K4me3,0.01857258611607901,0.06612567678185396,0.28086799288798586,0.778827903913988,0.9821513115099808
pos7_RRBS,-0.04104266451906696,0.023373470368361557,-1.7559508225454836,0.07918242968257871,0.7995244309478482
pos8_A,0.0023675409149331145,0.005725294360051204,0.41352300266914843,0.6792482762839964,0.9821513115099808
pos8_C,0.005613156992957117,0.005857361692606652,0.9583080723941331,0.33797223676219335,0.7995244309478482
pos8_G,-0.004044589231450373,0.005825911748400713,-0.6942414176734936,0.487575932525828,0.8975829666952742
pos8_CTCF,0.012350378213991344,0.04528228386903026,0.2727419458283572,0.7850673409763507,0.9821513115099808
pos8_Dnase,29893837.999226943,30542052.521548938,0.9787763274303635,0.3277567370685981,0.7995244309478482
pos8_H3K4me3,-0.012632359109925525,0.06337170688848866,-0.1993375234811636,0.8420100649282578,0.9827328706273801
pos8_RRBS,0.040781979043411964,0.024924132119314133,1.6362446984386396,0.10187640893522687,0.7995244309478482
pos9_A,-0.006234163713384454,0.005642675964112504,-1.1048239794441184,0.26931021849410963,0.7995244309478482
pos9_C,-0.0030806394232615014,0.005741952848952294,-0.5365142320567141,0.5916365854764802,0.9145039701447731
pos9_G,0.00172150418572014,0.005728900361780271,0.30049469828537534,0.7638173126051715,0.9821513115099808
pos9_CTCF,-0.014640328939379107,0.043553151330472065,-0.33614855623859224,0.736778571679849,0.9821513115099808
pos9_Dnase,-92886887.14322093,94901035.65038517,-0.9787763274303523,0.327756737068603,0.7995244309478482
pos9_H3K4me3,0.050812632350612036,0.061322895268044436,0.8286078491321767,0.4073816603503424,0.8487761501936656
pos9_RRBS,0.007363212101254537,0.025491521465131423,0.2888494557426204,0.7727133314364834,0.9821513115099808
pos10_A,0.0013184384783716447,0.005989488142953752,0.22012540085294313,0.8257860615097083,0.9827328706273801
pos10_C,0.0030131317285445143,0.005894788282069228,0.5111518148514105,0.6092763214465546,0.9224557390125407
pos10_G,-0.005806361920822451,0.005889183958403994,-0.9859365850741757,0.32423095362088494,0.7995244309478482
pos10_CTCF,-0.012576972934830087,0.04356855962194069,-0.28867084530599096,0.7728500115736436,0.9821513115099808
pos10_Dnase,8137016.493843437,8313458.617461791,0.9787763274303488,0.32775673706860475,0.7995244309478482
pos10_H3K4me3,-0.12456546265634263,0.07312088767275755,-1.7035551211278805,0.08855114223011862,0.7995244309478482
pos10_RRBS,-0.03835567023507604,0.02172320650008619,-1.7656541742547935,0.07753923227587678,0.7995244309478482
pos11_A,0.0035499745887284046,0.005783442384278692,0.6138168849712083,0.5393753924898799,0.9145039701447731
pos11_C,0.0022471451096238446,0.005899158773898381,0.3809263652245875,0.7032805223208856,0.9821513115099808
pos11_G,0.003894498171222956,0.005775073085912306,0.6743634432477023,0.5001238813209183,0.90009557512379
pos11_CTCF,0.02318907297674093,0.04335002930720769,0.5349263506238356,0.5927340547234641,0.9145039701447731
pos11_Dnase,7692048.082587946,7858841.562691338,0.9787763274303405,0.3277567370686092,0.7995244309478482
pos11_H3K4me3,0.11850569907778269,0.07455812751912574,1.5894403872654053,0.11204942642376392,0.7995244309478482
pos11_RRBS,-0.00931066923295748,0.029969788138380693,-0.3106685035598836,0.7560707546827832,0.9821513115099808
pos12_A,0.007003382901085575,0.005599381490872344,1.250742231530736,0.21111038791260106,0.7995244309478482
pos12_C,0.005509507336194055,0.005717542147170077,0.9636146432118581,0.33530433694317807,0.7995244309478482
pos12_G,0.004936433859474991,0.005846193644628666,0.8443842540197861,0.3985112183318269,0.8487761501936656
pos12_CTCF,-0.004304160195765032,0.05269921548556985,-0.08167408482472764,0.9349104588669042,1.0
pos12_Dnase,7855286.811672795,8025619.941479144,0.9787763274303573,0.3277567370686012,0.7995244309478482
pos12_H3K4me3,-0.016684636121479524,0.06134786174046367,-0.27196768800296606,0.78566256929295,0.9821513115099808
pos12_RRBS,0.04036416928258107,0.024625858373892372,1.6390969471900318,0.10128106027654038,0.7995244309478482
pos13_A,0.0018961283334570835,0.005960399577051294,0.31812101000032766,0.7504117282458385,0.9821513115099808
pos13_C,0.003276893058103714,0.005901010392222582,0.5553105045235298,0.578717039763037,0.9145039701447731
pos13_G,0.007387260167069819,0.005792714543844508,1.2752674262051662,0.20229746788960723,0.7995244309478482
pos13_CTCF,0.030490128989621165,0.055318945690616385,0.5511697413783706,0.5815517642655035,0.9145039701447731
pos13_Dnase,-1593510.5192248519,1628064.0168407208,-0.9787763274303425,0.3277567370686083,0.7995244309478482
pos13_H3K4me3,0.050781227633895386,0.06165828071549558,0.8235913659060778,0.41022672094649826,0.8487761501936656
pos13_RRBS,-0.01784505036637708,0.02682007046328703,-0.6653618002534515,0.5058620340356139,0.90009557512379
pos14_A,-0.008089454363803381,0.005782740903814431,-1.398896215195702,0.1619308559634245,0.7995244309478482
pos14_C,0.006755484954724563,0.005922156158632406,1.1407137491431154,0.2540654730182226,0.7995244309478482
pos14_G,-0.008328311991837825,0.005812400697570681,-1.4328523488269969,0.15198747460570283,0.7995244309478482
pos14_CTCF,-0.019634239908234454,0.04720725876641972,-0.4159156964691417,0.6774966576243708,0.9821513115099808
pos14_Dnase,44647.62028434769,45615.754113674215,0.9787763274303448,0.327756737068607,0.7995244309478482
pos14_H3K4me3,-0.019951934498463123,0.07424282006918197,-0.26873890943085454,0.788146114174676,0.9821513115099808
pos14_RRBS,-0.002071941262870883,0.024154830863992317,-0.08577751069909301,0.9316480878306159,1.0
pos15_A,-0.0047863616071327116,0.005520445405055278,-0.8670245344242806,0.38598675584875064,0.844998033074292
pos15_C,-0.009275249441759136,0.005761048699851402,-1.6099932364741818,0.10748761970700493,0.7995244309478482
pos15_G,-0.007687681381850471,0.005693765929368498,-1.350192733107861,0.17703963962637714,0.7995244309478482
pos15_CTCF,-0.014390136177299662,0.04129459465911689,-0.34847505578124505,0.7275039632257823,0.9821513115099808
pos15_Dnase,-150.62348767945824,153.88958994840135,-0.9787763274303465,0.3277567370686061,0.7995244309478482
pos15_H3K4me3,-0.08329145809902448,0.10320083495912803,-0.807081242433857,0.41967336866506466,0.849838571546756
pos15_RRBS,0.001787557983177693,0.02298091121697666,0.07778446930586341,0.9380038537024384,1.0
pos16_A,-0.0017420534699105553,0.005969923162804092,-0.2918050069328375,0.7704526477064673,0.9821513115099808
pos16_C,0.004396829350810074,0.006026520351060844,0.7295801050495255,0.4656946846362233,0.8975829666952742
pos16_G,0.0026194620232672387,0.00576869991570056,0.45408186619967855,0.6497974698480655,0.9657540377558405
pos16_CTCF,-0.04284581834649449,0.044948055714748456,-0.9532296261801558,0.3405381835518613,0.7995244309478482
pos16_Dnase,-20.596459913355222,21.043071165634604,-0.9787763274303448,0.327756737068607,0.7995244309478482
pos16_H3K4me3,0.08029106861198611,0.09826000819406534,0.8171286578096936,0.4139093571932073,0.8487761501936656
pos16_RRBS,0.005054757663230707,0.02155417081786299,0.23451413213453723,0.8145992928907226,0.9827328706273801
