Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
A_pos_18,18,A,0.14719557762145996,3.24279522895813,1.271695852279663
C_pos_18,18,C,0.14719557762145996,3.24279522895813,1.271695852279663
G_pos_18,18,G,0.14719557762145996,3.24279522895813,1.271695852279663
T_pos_18,18,T,0.14719557762145996,3.24279522895813,1.271695852279663
CTCF_pos_18,18,CTCF,0.14719557762145996,3.24279522895813,1.271695852279663
Dnase_pos_18,18,Dnase,0.14719557762145996,3.24279522895813,1.271695852279663
H3K4me3_pos_18,18,H3K4me3,0.14719557762145996,3.24279522895813,1.271695852279663
RRBS_pos_18,18,RRBS,0.14719557762145996,3.24279522895813,1.271695852279663
A_pos_17,17,A,0.12360230833292007,3.24279522895813,0.9325741529464722
C_pos_17,17,C,0.12360230833292007,3.24279522895813,0.9325741529464722
G_pos_17,17,G,0.12360230833292007,3.24279522895813,0.9325741529464722
T_pos_17,17,T,0.12360230833292007,3.24279522895813,0.9325741529464722
CTCF_pos_17,17,CTCF,0.12360230833292007,3.24279522895813,0.9325741529464722
Dnase_pos_17,17,Dnase,0.12360230833292007,3.24279522895813,0.9325741529464722
H3K4me3_pos_17,17,H3K4me3,0.12360230833292007,3.24279522895813,0.9325741529464722
RRBS_pos_17,17,RRBS,0.12360230833292007,3.24279522895813,0.9325741529464722
RRBS_pos_19,19,RRBS,0.11627858132123947,3.24279522895813,1.2329649925231934
H3K4me3_pos_19,19,H3K4me3,0.11627858132123947,3.24279522895813,1.2329649925231934
Dnase_pos_19,19,Dnase,0.11627858132123947,3.24279522895813,1.2329649925231934
CTCF_pos_19,19,CTCF,0.11627858132123947,3.24279522895813,1.2329649925231934
T_pos_19,19,T,0.11627858132123947,3.24279522895813,1.2329649925231934
G_pos_19,19,G,0.11627858132123947,3.24279522895813,1.2329649925231934
C_pos_19,19,C,0.11627858132123947,3.24279522895813,1.2329649925231934
A_pos_19,19,A,0.11627858132123947,3.24279522895813,1.2329649925231934
RRBS_pos_15,15,RRBS,0.10503634810447693,3.24279522895813,1.4244071245193481
H3K4me3_pos_15,15,H3K4me3,0.10503634810447693,3.24279522895813,1.4244071245193481
Dnase_pos_15,15,Dnase,0.10503634810447693,3.24279522895813,1.4244071245193481
CTCF_pos_15,15,CTCF,0.10503634810447693,3.24279522895813,1.4244071245193481
T_pos_15,15,T,0.10503634810447693,3.24279522895813,1.4244071245193481
G_pos_15,15,G,0.10503634810447693,3.24279522895813,1.4244071245193481
C_pos_15,15,C,0.10503634810447693,3.24279522895813,1.4244071245193481
A_pos_15,15,A,0.10503634810447693,3.24279522895813,1.4244071245193481
A_pos_14,14,A,0.08786822855472565,3.24279522895813,1.4155553579330444
C_pos_14,14,C,0.08786822855472565,3.24279522895813,1.4155553579330444
G_pos_14,14,G,0.08786822855472565,3.24279522895813,1.4155553579330444
T_pos_14,14,T,0.08786822855472565,3.24279522895813,1.4155553579330444
CTCF_pos_14,14,CTCF,0.08786822855472565,3.24279522895813,1.4155553579330444
Dnase_pos_14,14,Dnase,0.08786822855472565,3.24279522895813,1.4155553579330444
H3K4me3_pos_14,14,H3K4me3,0.08786822855472565,3.24279522895813,1.4155553579330444
RRBS_pos_14,14,RRBS,0.08786822855472565,3.24279522895813,1.4155553579330444
A_pos_16,16,A,0.08130639046430588,3.24279522895813,0.8782258033752441
C_pos_16,16,C,0.08130639046430588,3.24279522895813,0.8782258033752441
G_pos_16,16,G,0.08130639046430588,3.24279522895813,0.8782258033752441
T_pos_16,16,T,0.08130639046430588,3.24279522895813,0.8782258033752441
CTCF_pos_16,16,CTCF,0.08130639046430588,3.24279522895813,0.8782258033752441
Dnase_pos_16,16,Dnase,0.08130639046430588,3.24279522895813,0.8782258033752441
H3K4me3_pos_16,16,H3K4me3,0.08130639046430588,3.24279522895813,0.8782258033752441
RRBS_pos_16,16,RRBS,0.08130639046430588,3.24279522895813,0.8782258033752441
