Feature,MLP_IG,IG_SNR
pos23_G,0.015151371,9.254798
pos22_CTCF,0.01443261,6.1668873
pos3_CTCF,0.014331065,5.768794
pos22_G,0.011291131,6.14747
pos14_CTCF,0.009777255,4.2705507
pos10_CTCF,0.009427677,4.4576054
pos5_CTCF,0.007880464,5.1077204
pos20_CTCF,0.007471035,4.631801
pos12_CTCF,0.0072378027,4.226901
pos21_A,0.005063337,0.7316437
pos17_G,0.004015912,0.74909014
pos20_A,0.0038581719,0.66466695
pos8_A,0.0037711174,0.54227674
pos7_CTCF,0.0036736846,2.1062465
pos16_G,0.0035871388,0.61279744
pos2_CTCF,0.0034885162,2.0186586
pos18_C,0.0034749934,0.6508485
pos16_C,0.0034593116,0.5887769
pos8_C,0.0034592804,0.5917116
pos1_CTCF,0.0034481576,1.8852695
pos11_C,0.0032127288,0.6085639
pos14_C,0.0031774591,0.59580904
pos10_C,0.0030442365,0.61430293
pos7_C,0.0030355153,0.6150102
pos13_CTCF,0.002915334,1.9010291
pos17_A,0.0028899284,0.65545034
pos19_G,0.0028685648,0.7266896
pos20_C,0.002848052,0.7431126
pos4_C,0.0028332553,0.6169882
pos8_G,0.0028278257,0.62168026
pos10_A,0.0027593933,0.5218842
pos11_CTCF,0.0027507,1.5873848
pos9_CTCF,0.0026512877,1.7192384
pos4_CTCF,0.002582023,1.2808055
pos18_CTCF,0.0025215608,1.27479
pos11_A,0.002430047,0.5386297
pos15_CTCF,0.002382551,1.2975949
pos4_T,0.0023745697,0.5274331
pos12_G,0.002368995,0.52438587
pos17_CTCF,0.0022376569,1.3685327
pos19_CTCF,0.0022106804,0.96029454
pos1_T,0.0021576702,0.56010026
pos9_T,0.0020246743,0.56050473
pos21_T,0.0020052048,0.67682344
pos1_G,0.0019681137,0.53134817
pos18_G,0.001944749,0.6111704
pos23_CTCF,0.0019374512,1.0487262
pos6_CTCF,0.0019283914,1.1116302
pos5_C,0.0019237178,0.59451675
pos3_G,0.0019209251,0.5448844
pos4_G,0.0019184384,0.572091
pos17_C,0.0017881579,0.6467448
pos11_T,0.0017786963,0.50859827
pos8_T,0.0017723357,0.5068483
pos18_A,0.0017317359,0.66236746
pos6_G,0.0017196656,0.53225607
pos4_A,0.0017172651,0.5132202
pos8_CTCF,0.0016405587,0.8438499
pos15_C,0.0015703521,0.54691076
pos15_T,0.0015611787,0.5435922
pos2_C,0.0015240952,0.5898591
pos2_G,0.0015216314,0.590099
pos10_G,0.0014929916,0.56465673
pos21_CTCF,0.0014791014,0.83412665
pos11_G,0.0014579548,0.5679304
pos16_CTCF,0.001423742,0.9993045
pos20_G,0.0013877691,0.58500546
pos16_A,0.0013264918,0.5118688
pos12_A,0.0012986466,0.56344724
pos14_T,0.0012602628,0.48488137
pos14_G,0.0012387855,0.5671769
pos13_G,0.0012310575,0.56729096
pos12_C,0.0012093945,0.54588443
pos3_T,0.0011985272,0.5292388
pos3_A,0.0011422137,0.5278219
pos21_G,0.0011413932,0.4376359
pos12_T,0.001042753,0.54257864
pos1_C,0.0010381307,0.57147247
pos5_A,0.0010292225,0.49932557
pos6_T,0.0010259856,0.48749527
pos1_A,0.0010032009,0.4989479
pos9_G,0.0009874372,0.5123574
pos9_A,0.0009824821,0.51836354
pos13_A,0.0009204545,0.48182377
pos21_C,0.0008825673,0.36770982
pos2_T,0.0008089033,0.42747045
pos7_G,0.00079343957,0.48048797
pos10_T,0.00079174666,0.4882
pos3_C,0.00075703696,0.46502274
pos16_T,0.00073164894,0.46432704
pos19_C,0.00073063193,0.5106438
pos15_A,0.0007067203,0.47311944
pos15_G,0.00070299325,0.4722637
pos13_C,0.00068010896,0.47220746
pos7_T,0.00064777414,0.4620609
pos14_A,0.0006249913,0.44789562
pos19_A,0.0006209751,0.51012516
pos6_A,0.00057692855,0.45355672
pos6_C,0.00055223197,0.44691372
pos7_A,0.000536619,0.44434297
pos5_T,0.0005294069,0.4378549
pos2_A,0.00045910853,0.42378664
pos5_G,0.00045149823,0.40393606
pos9_C,0.00037256768,0.41118282
pos13_T,0.0003177167,0.38949212
pos21_RRBS,0.00020197233,0.16267847
pos17_RRBS,0.0001078777,0.10523878
pos18_RRBS,8.602639e-05,0.11854528
pos9_RRBS,8.281679e-05,0.08117134
pos10_RRBS,7.737217e-05,0.09247309
pos11_RRBS,7.2479306e-05,0.087793864
pos19_RRBS,5.415202e-05,0.11163434
pos6_RRBS,5.134171e-05,0.085990846
pos12_RRBS,4.9724516e-05,0.08329101
pos3_RRBS,4.8570888e-05,0.07928426
pos22_RRBS,4.2461863e-05,0.11483936
pos20_RRBS,3.8042534e-05,0.08784689
pos1_RRBS,3.4169887e-05,0.08253227
pos7_RRBS,3.2257256e-05,0.08111158
pos4_RRBS,2.793917e-05,0.075859986
pos2_RRBS,2.6911228e-05,0.08125624
pos13_RRBS,2.6566235e-05,0.07666511
pos16_RRBS,2.6317946e-05,0.0835655
pos5_RRBS,2.3252333e-05,0.080855325
pos15_RRBS,2.217051e-05,0.07402363
pos8_RRBS,2.1765969e-05,0.07512869
pos14_RRBS,9.696387e-06,0.06678736
pos4_Dnase,0.0,0.0
pos2_H3K4me3,0.0,0.0
pos2_Dnase,0.0,0.0
pos1_H3K4me3,0.0,0.0
pos1_Dnase,0.0,0.0
pos3_Dnase,0.0,0.0
pos3_H3K4me3,0.0,0.0
pos5_Dnase,0.0,0.0
pos5_H3K4me3,0.0,0.0
pos7_H3K4me3,0.0,0.0
pos7_Dnase,0.0,0.0
pos6_Dnase,0.0,0.0
pos6_H3K4me3,0.0,0.0
pos4_H3K4me3,0.0,0.0
pos12_Dnase,0.0,0.0
pos13_Dnase,0.0,0.0
pos13_H3K4me3,0.0,0.0
pos9_H3K4me3,0.0,0.0
pos9_Dnase,0.0,0.0
pos8_Dnase,0.0,0.0
pos8_H3K4me3,0.0,0.0
pos10_H3K4me3,0.0,0.0
pos10_Dnase,0.0,0.0
pos11_Dnase,0.0,0.0
pos11_H3K4me3,0.0,0.0
pos15_H3K4me3,0.0,0.0
pos15_Dnase,0.0,0.0
pos14_Dnase,0.0,0.0
pos14_H3K4me3,0.0,0.0
pos12_H3K4me3,0.0,0.0
pos19_H3K4me3,0.0,0.0
pos19_T,0.0,0.0
pos19_Dnase,0.0,0.0
pos16_H3K4me3,0.0,0.0
pos17_T,0.0,0.0
pos16_Dnase,0.0,0.0
pos18_H3K4me3,0.0,0.0
pos18_Dnase,0.0,0.0
pos18_T,0.0,0.0
pos17_Dnase,0.0,0.0
pos17_H3K4me3,0.0,0.0
pos21_H3K4me3,0.0,0.0
pos21_Dnase,0.0,0.0
pos20_Dnase,0.0,0.0
pos20_H3K4me3,0.0,0.0
pos20_T,0.0,0.0
pos22_C,0.0,0.0
pos22_T,0.0,0.0
pos22_A,0.0,0.0
pos22_H3K4me3,0.0,0.0
pos22_Dnase,0.0,0.0
pos23_C,0.0,0.0
pos23_A,0.0,0.0
pos23_T,0.0,0.0
pos23_Dnase,0.0,0.0
pos23_H3K4me3,0.0,0.0
pos23_RRBS,0.0,0.0
