Feature,MLP_IG,IG_SNR
pos23_G,0.013801744,6.1309905
pos12_Dnase,0.009847984,5.4687676
pos6_Dnase,0.009112107,4.073285
pos5_Dnase,0.0071101026,3.7892447
pos1_Dnase,0.0070382715,3.483931
pos23_Dnase,0.0060674,2.6898704
pos22_G,0.005301146,2.5962512
pos3_Dnase,0.0047175013,2.2695632
pos11_Dnase,0.00461468,2.1826155
pos19_G,0.0044092317,0.7410443
pos20_Dnase,0.0041551446,2.0281847
pos19_Dnase,0.004032561,1.4235058
pos14_C,0.0038355722,0.5992856
pos17_A,0.0038299994,0.6587335
pos20_A,0.0038280461,0.65738577
pos1_G,0.003797168,0.5426695
pos20_G,0.003685106,0.64898133
pos21_T,0.0033086296,0.7009214
pos7_C,0.003260351,0.61724436
pos18_C,0.0031170808,0.6517475
pos21_A,0.003079606,0.7047939
pos8_C,0.0030420546,0.58749706
pos4_G,0.0030272643,0.59661704
pos13_G,0.0029931467,0.5962333
pos7_Dnase,0.002962702,1.4010624
pos7_G,0.0028383906,0.5832912
pos16_G,0.002833314,0.60053265
pos9_G,0.002826042,0.5457702
pos17_G,0.0027836037,0.70077443
pos15_T,0.0027012394,0.5645534
pos14_Dnase,0.0026234463,1.5903337
pos20_C,0.002596321,0.73285806
pos15_Dnase,0.002563123,1.1157752
pos4_Dnase,0.0025423404,1.2434574
pos13_C,0.0025366473,0.6008358
pos12_C,0.0025091588,0.57657456
pos4_A,0.0024790897,0.5222577
pos16_Dnase,0.0024110859,1.2135032
pos2_G,0.0023829085,0.6200982
pos14_T,0.0023720525,0.5121977
pos3_T,0.0022428,0.5623949
pos10_A,0.0021433758,0.5129802
pos10_Dnase,0.002115719,0.85858977
pos16_C,0.0020733743,0.5731528
pos6_G,0.002060764,0.5371004
pos8_A,0.0020276853,0.5266362
pos18_G,0.002014128,0.60739094
pos2_C,0.002014033,0.5907141
pos2_Dnase,0.0020129748,1.001505
pos17_Dnase,0.0020012606,0.8333061
pos5_A,0.0019831017,0.5263004
pos13_Dnase,0.0019442348,0.805669
pos3_G,0.0019159857,0.5459417
pos21_Dnase,0.0018952575,0.90370864
pos11_G,0.0018670842,0.6016391
pos9_Dnase,0.0018050736,0.9492036
pos1_T,0.0017607099,0.55200875
pos8_G,0.001733662,0.5712164
pos5_G,0.0017317141,0.5676049
pos18_Dnase,0.0017128001,0.84967035
pos12_A,0.0017013096,0.5329968
pos13_A,0.0016669672,0.5050316
pos22_Dnase,0.0016482263,0.8037841
pos14_G,0.0015996369,0.561456
pos6_C,0.0015887306,0.5439971
pos10_C,0.0015583979,0.5615266
pos6_T,0.001479742,0.51805705
pos15_A,0.0014690461,0.55023426
pos12_G,0.0014623351,0.4994672
pos11_C,0.0014397976,0.5196966
pos11_A,0.0014347138,0.5121148
pos8_Dnase,0.0013818356,0.8212751
pos10_T,0.0013689399,0.51054907
pos9_T,0.0013407446,0.5214361
pos18_A,0.0013276249,0.5937738
pos10_G,0.001248465,0.543425
pos4_C,0.0010827801,0.50318426
pos13_T,0.001065104,0.48254883
pos4_T,0.0010642989,0.47670153
pos7_T,0.0010212202,0.49636573
pos1_A,0.0009620279,0.48168683
pos8_T,0.00091617054,0.46178454
pos3_C,0.0009110877,0.509014
pos11_T,0.00082325423,0.43317783
pos21_G,0.0007714794,0.42161915
pos19_C,0.00072703796,0.4628074
pos19_A,0.00071931124,0.50539535
pos16_T,0.00069708494,0.44548953
pos5_C,0.0006735348,0.45727047
pos6_A,0.0006248949,0.43434238
pos12_T,0.0006136698,0.42866594
pos3_A,0.0005381133,0.42080173
pos1_C,0.000505031,0.43776882
pos17_C,0.00050048233,0.453218
pos5_T,0.00049734133,0.40530813
pos9_A,0.00049595605,0.40237176
pos9_C,0.0004930657,0.4138306
pos15_G,0.00047550938,0.434059
pos15_C,0.00045399638,0.4279654
pos2_A,0.00043479458,0.419958
pos16_A,0.00042772392,0.38087174
pos7_A,0.00040859048,0.38313738
pos14_A,0.00039570435,0.3870653
pos21_C,0.00025288164,0.29201463
pos2_T,0.0002463467,0.33326724
pos1_RRBS,0.0,0.0
pos2_CTCF,0.0,0.0
pos2_H3K4me3,0.0,0.0
pos1_CTCF,0.0,0.0
pos1_H3K4me3,0.0,0.0
pos5_H3K4me3,0.0,0.0
pos5_RRBS,0.0,0.0
pos4_RRBS,0.0,0.0
pos5_CTCF,0.0,0.0
pos4_CTCF,0.0,0.0
pos4_H3K4me3,0.0,0.0
pos2_RRBS,0.0,0.0
pos3_CTCF,0.0,0.0
pos3_H3K4me3,0.0,0.0
pos3_RRBS,0.0,0.0
pos7_RRBS,0.0,0.0
pos7_H3K4me3,0.0,0.0
pos7_CTCF,0.0,0.0
pos6_RRBS,0.0,0.0
pos6_H3K4me3,0.0,0.0
pos6_CTCF,0.0,0.0
pos13_H3K4me3,0.0,0.0
pos13_RRBS,0.0,0.0
pos15_RRBS,0.0,0.0
pos15_H3K4me3,0.0,0.0
pos15_CTCF,0.0,0.0
pos14_RRBS,0.0,0.0
pos14_H3K4me3,0.0,0.0
pos14_CTCF,0.0,0.0
pos11_H3K4me3,0.0,0.0
pos11_RRBS,0.0,0.0
pos9_RRBS,0.0,0.0
pos9_H3K4me3,0.0,0.0
pos10_CTCF,0.0,0.0
pos10_H3K4me3,0.0,0.0
pos8_H3K4me3,0.0,0.0
pos8_CTCF,0.0,0.0
pos9_CTCF,0.0,0.0
pos8_RRBS,0.0,0.0
pos12_RRBS,0.0,0.0
pos13_CTCF,0.0,0.0
pos12_CTCF,0.0,0.0
pos12_H3K4me3,0.0,0.0
pos10_RRBS,0.0,0.0
pos11_CTCF,0.0,0.0
pos17_CTCF,0.0,0.0
pos17_RRBS,0.0,0.0
pos19_RRBS,0.0,0.0
pos19_H3K4me3,0.0,0.0
pos19_CTCF,0.0,0.0
pos19_T,0.0,0.0
pos18_T,0.0,0.0
pos18_CTCF,0.0,0.0
pos18_H3K4me3,0.0,0.0
pos18_RRBS,0.0,0.0
pos17_T,0.0,0.0
pos16_RRBS,0.0,0.0
pos16_CTCF,0.0,0.0
pos16_H3K4me3,0.0,0.0
pos17_H3K4me3,0.0,0.0
pos20_H3K4me3,0.0,0.0
pos20_CTCF,0.0,0.0
pos20_T,0.0,0.0
pos21_RRBS,0.0,0.0
pos21_H3K4me3,0.0,0.0
pos21_CTCF,0.0,0.0
pos20_RRBS,0.0,0.0
pos22_T,0.0,0.0
pos22_CTCF,0.0,0.0
pos22_C,0.0,0.0
pos22_A,0.0,0.0
pos22_RRBS,0.0,0.0
pos22_H3K4me3,0.0,0.0
pos23_C,0.0,0.0
pos23_A,0.0,0.0
pos23_T,0.0,0.0
pos23_CTCF,0.0,0.0
pos23_H3K4me3,0.0,0.0
pos23_RRBS,0.0,0.0
