Feature,MLP_IG,IG_SNR
pos18_C,0.019937856,0.6770247
pos18_A,0.01456756,0.72577566
pos22_G,0.011815464,1.8376428
pos20_G,0.010260157,0.6079662
pos15_H3K4me3,0.00999107,1.5864586
pos10_H3K4me3,0.009947755,1.5955219
pos7_H3K4me3,0.009707608,1.453351
pos12_H3K4me3,0.008887818,1.5100739
pos16_G,0.008841947,0.57793987
pos20_H3K4me3,0.00869291,1.3130851
pos1_G,0.008688898,0.4997013
pos16_C,0.008418914,0.519306
pos11_H3K4me3,0.008339354,1.1477596
pos4_H3K4me3,0.008255938,1.4556828
pos17_H3K4me3,0.007875733,1.2183869
pos20_C,0.007797611,0.64217395
pos5_H3K4me3,0.0076139946,1.5388533
pos14_T,0.007339495,0.51071197
pos23_H3K4me3,0.0072756615,1.2658061
pos8_C,0.006294687,0.53341424
pos8_G,0.006212247,0.5814753
pos13_H3K4me3,0.0061646835,0.91195756
pos16_T,0.0060591246,0.5104352
pos13_C,0.00571244,0.55504656
pos2_H3K4me3,0.005695731,0.92129666
pos12_A,0.005587547,0.50643295
pos23_G,0.005515557,0.8279395
pos16_H3K4me3,0.005460738,0.86353654
pos7_C,0.00533854,0.52681637
pos6_H3K4me3,0.005271651,0.8123819
pos11_A,0.005251702,0.5199276
pos10_A,0.0051711053,0.4738615
pos19_H3K4me3,0.00498427,0.93717486
pos21_G,0.0048861755,0.4300377
pos22_H3K4me3,0.0048792823,0.77628875
pos14_G,0.0048727468,0.5218812
pos14_H3K4me3,0.0048448564,0.7954955
pos15_A,0.004780725,0.5099632
pos1_H3K4me3,0.0047725397,0.8016839
pos19_G,0.0047659916,0.5616423
pos9_H3K4me3,0.0046291314,0.8237116
pos20_A,0.004504411,0.5316967
pos3_H3K4me3,0.004504279,0.8074806
pos18_H3K4me3,0.0044493787,0.8023824
pos8_H3K4me3,0.0044136187,0.8312432
pos11_G,0.0043653473,0.54162294
pos17_A,0.0043613464,0.56837386
pos21_H3K4me3,0.0043575917,0.7953477
pos2_A,0.004325824,0.5060486
pos13_T,0.004119953,0.47849968
pos17_C,0.004020074,0.5475178
pos1_C,0.0038264384,0.4845136
pos21_A,0.0038161024,0.4917772
pos17_G,0.0037623632,0.53725797
pos4_C,0.003700305,0.50600064
pos6_T,0.0035498568,0.44566005
pos7_A,0.0034185748,0.43288746
pos2_G,0.0033224528,0.5047478
pos3_T,0.0033115384,0.48579332
pos21_T,0.0033057283,0.5300831
pos3_C,0.0032431572,0.47992513
pos10_C,0.0032256334,0.51464325
pos6_C,0.0032158694,0.43113798
pos10_G,0.00318086,0.49030674
pos6_G,0.0030720998,0.4449185
pos19_C,0.002955444,0.4684226
pos4_G,0.002948465,0.45636246
pos5_T,0.0029022486,0.42310467
pos15_G,0.0028721616,0.4085834
pos1_T,0.00285141,0.41401482
pos7_G,0.0028445038,0.47401875
pos19_A,0.0028026504,0.48335916
pos2_T,0.002798803,0.39921734
pos8_A,0.002755257,0.3894845
pos15_C,0.0026119843,0.41284245
pos6_A,0.002601418,0.4664698
pos11_C,0.0025563815,0.44415966
pos9_G,0.002495512,0.4320086
pos2_C,0.0024913673,0.4461199
pos5_C,0.0024617058,0.44441262
pos18_G,0.0024083569,0.39222354
pos12_C,0.0023819436,0.42227474
pos9_T,0.0023334622,0.45699003
pos15_T,0.0022687875,0.3940522
pos5_A,0.0022598961,0.41494706
pos14_A,0.0022302186,0.40063873
pos16_A,0.0022189363,0.38461813
pos14_C,0.0021763535,0.39506745
pos4_T,0.002108367,0.3956201
pos5_G,0.0020792114,0.4393172
pos7_T,0.0020732905,0.41015688
pos21_C,0.0020459036,0.33198583
pos1_A,0.0020126274,0.38675332
pos13_A,0.0019232372,0.3842751
pos13_G,0.0019106294,0.39840883
pos8_T,0.0018821219,0.39389822
pos4_A,0.0018171705,0.36821604
pos12_G,0.0018164234,0.39585853
pos10_T,0.0017329927,0.3886663
pos12_T,0.0016604792,0.39993066
pos3_G,0.0015992468,0.39839447
pos9_C,0.0015796028,0.42512086
pos3_A,0.0015293942,0.38962343
pos9_A,0.0014709011,0.37697774
pos11_T,0.0013851664,0.34678164
pos1_RRBS,0.0,0.0
pos2_CTCF,0.0,0.0
pos2_Dnase,0.0,0.0
pos1_CTCF,0.0,0.0
pos1_Dnase,0.0,0.0
pos5_Dnase,0.0,0.0
pos5_RRBS,0.0,0.0
pos4_RRBS,0.0,0.0
pos5_CTCF,0.0,0.0
pos4_CTCF,0.0,0.0
pos4_Dnase,0.0,0.0
pos2_RRBS,0.0,0.0
pos3_CTCF,0.0,0.0
pos3_Dnase,0.0,0.0
pos3_RRBS,0.0,0.0
pos7_RRBS,0.0,0.0
pos7_Dnase,0.0,0.0
pos7_CTCF,0.0,0.0
pos6_RRBS,0.0,0.0
pos6_Dnase,0.0,0.0
pos6_CTCF,0.0,0.0
pos13_Dnase,0.0,0.0
pos13_RRBS,0.0,0.0
pos15_RRBS,0.0,0.0
pos15_Dnase,0.0,0.0
pos15_CTCF,0.0,0.0
pos14_RRBS,0.0,0.0
pos14_Dnase,0.0,0.0
pos14_CTCF,0.0,0.0
pos11_Dnase,0.0,0.0
pos11_RRBS,0.0,0.0
pos9_RRBS,0.0,0.0
pos9_Dnase,0.0,0.0
pos10_CTCF,0.0,0.0
pos10_Dnase,0.0,0.0
pos8_Dnase,0.0,0.0
pos8_CTCF,0.0,0.0
pos9_CTCF,0.0,0.0
pos8_RRBS,0.0,0.0
pos12_RRBS,0.0,0.0
pos13_CTCF,0.0,0.0
pos12_CTCF,0.0,0.0
pos12_Dnase,0.0,0.0
pos10_RRBS,0.0,0.0
pos11_CTCF,0.0,0.0
pos17_CTCF,0.0,0.0
pos17_RRBS,0.0,0.0
pos19_RRBS,0.0,0.0
pos19_Dnase,0.0,0.0
pos19_CTCF,0.0,0.0
pos19_T,0.0,0.0
pos18_T,0.0,0.0
pos18_CTCF,0.0,0.0
pos18_Dnase,0.0,0.0
pos18_RRBS,0.0,0.0
pos17_T,0.0,0.0
pos16_RRBS,0.0,0.0
pos16_CTCF,0.0,0.0
pos16_Dnase,0.0,0.0
pos17_Dnase,0.0,0.0
