Feature,MLP_IG,IG_SNR
pos9_H3K4me3,0.013791322,3.7062378
pos15_H3K4me3,0.009001655,2.9509246
pos11_H3K4me3,0.008375863,2.8478203
pos23_G,0.007813189,2.7553823
pos3_H3K4me3,0.0072902646,3.1016097
pos4_H3K4me3,0.0067472225,3.0010383
pos19_H3K4me3,0.006175218,2.4962733
pos5_H3K4me3,0.005755069,2.2224586
pos17_G,0.005598614,0.75045174
pos7_H3K4me3,0.005312267,1.928854
pos2_H3K4me3,0.0052913344,1.9339118
pos17_H3K4me3,0.005038796,2.2393281
pos6_H3K4me3,0.004428871,1.6851522
pos23_H3K4me3,0.004162031,1.906218
pos1_G,0.0040369965,0.5422675
pos18_H3K4me3,0.0039697434,1.809756
pos14_C,0.0038348543,0.59287167
pos20_G,0.003823132,0.64206696
pos21_H3K4me3,0.0038224703,1.7392341
pos8_C,0.0037592854,0.58577543
pos21_A,0.003736249,0.71075386
pos20_H3K4me3,0.0033205524,1.214534
pos10_H3K4me3,0.0032414212,1.4201701
pos10_C,0.0031859973,0.58374196
pos11_C,0.0030504505,0.58349687
pos16_G,0.0029819228,0.59739816
pos19_G,0.002970724,0.7116878
pos18_C,0.0029615276,0.63536966
pos16_C,0.0029342715,0.580716
pos16_H3K4me3,0.002910847,1.056912
pos20_C,0.0028665173,0.70358676
pos1_H3K4me3,0.0028064102,1.0934829
pos4_A,0.0027425608,0.5187026
pos22_H3K4me3,0.0027166554,0.89290684
pos2_G,0.0027158593,0.608583
pos21_T,0.0026893923,0.68970627
pos2_C,0.0026426294,0.59042066
pos8_H3K4me3,0.002622192,1.0741479
pos3_G,0.0024367925,0.5415655
pos15_T,0.002191545,0.5507848
pos18_A,0.00214915,0.65134597
pos7_C,0.00213927,0.5828443
pos10_A,0.0021139262,0.5004029
pos9_G,0.0020490594,0.5088553
pos17_A,0.0020301754,0.5868746
pos6_G,0.0019908077,0.4983175
pos15_A,0.0019794602,0.5539964
pos13_H3K4me3,0.0019366904,0.7912212
pos14_H3K4me3,0.0019343761,0.7999058
pos16_T,0.0017076269,0.5201811
pos4_G,0.0017047713,0.5577367
pos9_T,0.0017009294,0.5319032
pos8_A,0.0016760284,0.5078483
pos12_H3K4me3,0.0016566521,0.7904141
pos10_G,0.001587948,0.5629118
pos22_G,0.001498361,0.78819275
pos8_G,0.001493104,0.518526
pos11_A,0.0014832584,0.5018189
pos12_A,0.0014696001,0.54164344
pos5_G,0.0014662138,0.5186578
pos6_T,0.0014552484,0.5056219
pos13_C,0.0014446371,0.53251636
pos7_G,0.0014415733,0.5264629
pos3_A,0.0014194774,0.49621487
pos14_G,0.0013974288,0.508195
pos3_T,0.0013886414,0.5261264
pos12_G,0.001302964,0.4832093
pos5_C,0.0012958611,0.50566924
pos11_G,0.0012474795,0.54019636
pos14_T,0.0012396309,0.47158477
pos20_A,0.0011778659,0.49236444
pos5_A,0.0011766733,0.49027303
pos13_G,0.0011596705,0.51653004
pos8_T,0.0011556697,0.47597054
pos11_T,0.0011203121,0.45248276
pos5_T,0.0011009213,0.46885204
pos1_T,0.0010399881,0.47203478
pos19_A,0.0009838912,0.5192952
pos4_T,0.0009772201,0.43672132
pos19_C,0.00096542464,0.4709802
pos9_A,0.0008926047,0.45717004
pos18_G,0.0008307705,0.4673324
pos10_T,0.0008206003,0.41422054
pos12_C,0.00080294174,0.4438478
pos1_C,0.0007414064,0.4376052
pos1_A,0.0007280074,0.41948
pos4_C,0.0006783058,0.42128047
pos6_C,0.0006641036,0.40780073
pos17_C,0.0006425794,0.45830593
pos6_A,0.0006178215,0.41563648
pos15_C,0.00060868886,0.35419282
pos12_T,0.00056532753,0.39904666
pos14_A,0.00054705795,0.40269792
pos7_T,0.0005436288,0.4100619
pos3_C,0.00053233997,0.41278106
pos2_A,0.00051825674,0.3844943
pos9_C,0.00051625894,0.40919596
pos21_G,0.0005037797,0.3568665
pos13_A,0.00050165295,0.3965756
pos16_A,0.000489444,0.38767308
pos2_T,0.00044879643,0.35335657
pos13_T,0.0004210606,0.36895427
pos15_G,0.0004160657,0.36869347
pos21_C,0.00038362516,0.32036975
pos7_A,0.0003757337,0.3695003
pos1_RRBS,0.0,0.0
pos2_CTCF,0.0,0.0
pos2_Dnase,0.0,0.0
pos1_CTCF,0.0,0.0
pos1_Dnase,0.0,0.0
pos5_Dnase,0.0,0.0
pos5_RRBS,0.0,0.0
pos4_RRBS,0.0,0.0
pos5_CTCF,0.0,0.0
pos4_CTCF,0.0,0.0
pos4_Dnase,0.0,0.0
pos2_RRBS,0.0,0.0
pos3_CTCF,0.0,0.0
pos3_Dnase,0.0,0.0
pos3_RRBS,0.0,0.0
pos7_RRBS,0.0,0.0
pos7_Dnase,0.0,0.0
pos7_CTCF,0.0,0.0
pos6_RRBS,0.0,0.0
pos6_Dnase,0.0,0.0
pos6_CTCF,0.0,0.0
pos13_Dnase,0.0,0.0
pos13_RRBS,0.0,0.0
pos15_RRBS,0.0,0.0
pos15_Dnase,0.0,0.0
pos15_CTCF,0.0,0.0
pos14_RRBS,0.0,0.0
pos14_Dnase,0.0,0.0
pos14_CTCF,0.0,0.0
pos11_Dnase,0.0,0.0
pos11_RRBS,0.0,0.0
pos9_RRBS,0.0,0.0
pos9_Dnase,0.0,0.0
pos10_CTCF,0.0,0.0
pos10_Dnase,0.0,0.0
pos8_Dnase,0.0,0.0
pos8_CTCF,0.0,0.0
pos9_CTCF,0.0,0.0
pos8_RRBS,0.0,0.0
pos12_RRBS,0.0,0.0
pos13_CTCF,0.0,0.0
pos12_CTCF,0.0,0.0
pos12_Dnase,0.0,0.0
pos10_RRBS,0.0,0.0
pos11_CTCF,0.0,0.0
pos17_CTCF,0.0,0.0
pos17_RRBS,0.0,0.0
pos19_RRBS,0.0,0.0
pos19_Dnase,0.0,0.0
pos19_CTCF,0.0,0.0
pos19_T,0.0,0.0
pos18_T,0.0,0.0
pos18_CTCF,0.0,0.0
pos18_Dnase,0.0,0.0
pos18_RRBS,0.0,0.0
pos17_T,0.0,0.0
pos16_RRBS,0.0,0.0
pos16_CTCF,0.0,0.0
pos16_Dnase,0.0,0.0
pos17_Dnase,0.0,0.0
pos20_Dnase,0.0,0.0
pos20_CTCF,0.0,0.0
pos20_T,0.0,0.0
pos21_RRBS,0.0,0.0
pos21_Dnase,0.0,0.0
pos21_CTCF,0.0,0.0
pos20_RRBS,0.0,0.0
pos22_T,0.0,0.0
pos22_CTCF,0.0,0.0
pos22_C,0.0,0.0
pos22_A,0.0,0.0
pos22_RRBS,0.0,0.0
pos22_Dnase,0.0,0.0
pos23_C,0.0,0.0
pos23_A,0.0,0.0
pos23_T,0.0,0.0
pos23_CTCF,0.0,0.0
pos23_Dnase,0.0,0.0
pos23_RRBS,0.0,0.0
