Feature,MLP_IG,IG_SNR
pos18_C,0.01350933,0.6321648
pos18_A,0.0096048135,0.7546761
pos20_G,0.009086599,0.63837725
pos23_G,0.007371482,1.973555
pos17_H3K4me3,0.00736914,1.8884052
pos21_H3K4me3,0.0071118604,2.091486
pos1_G,0.0069616637,0.54858845
pos15_H3K4me3,0.0067771655,1.9638647
pos16_C,0.006599132,0.5753606
pos20_C,0.006122642,0.6799253
pos5_H3K4me3,0.005371526,1.9230355
pos4_H3K4me3,0.0053232065,1.5675964
pos19_C,0.0052327383,0.63889563
pos14_H3K4me3,0.0051980624,1.4921461
pos3_H3K4me3,0.0050498936,1.6247169
pos2_H3K4me3,0.0049004625,1.6933124
pos21_G,0.004722156,0.45856264
pos10_A,0.00470023,0.52257395
pos19_G,0.0046639293,0.6480264
pos9_H3K4me3,0.004076376,1.343475
pos16_G,0.00390686,0.5885478
pos14_G,0.003858562,0.57559776
pos12_A,0.0038554696,0.57738537
pos19_H3K4me3,0.003825309,1.1719189
pos23_H3K4me3,0.0037552104,1.3165841
pos7_H3K4me3,0.003681737,1.3009824
pos8_H3K4me3,0.00366871,1.2221348
pos6_G,0.0036533992,0.5439629
pos20_A,0.0036400382,0.59640396
pos11_A,0.0035584255,0.52247536
pos16_T,0.0035033778,0.5230563
pos15_A,0.0034628469,0.5671876
pos8_C,0.003454555,0.54703295
pos20_H3K4me3,0.0033369083,1.0580589
pos5_C,0.0033367886,0.5624317
pos22_G,0.0032516266,0.92004
pos13_H3K4me3,0.003125718,1.0132352
pos1_C,0.0031018166,0.5568896
pos14_T,0.0030298238,0.5056627
pos19_A,0.0030060848,0.6086613
pos12_H3K4me3,0.002922625,1.1293406
pos18_H3K4me3,0.0027909484,1.0251987
pos16_H3K4me3,0.0026392655,0.77149194
pos8_G,0.0026290028,0.59279275
pos3_C,0.0026038557,0.53482765
pos10_H3K4me3,0.0025951487,1.0174675
pos6_H3K4me3,0.0025734566,0.7915104
pos11_H3K4me3,0.0025719937,0.7889807
pos15_T,0.0025449363,0.52356243
pos14_C,0.002503368,0.56243026
pos17_C,0.0024656288,0.61483204
pos3_T,0.0024540513,0.53859776
pos4_C,0.0024124628,0.5602437
pos1_H3K4me3,0.002348713,0.76659
pos2_G,0.0022655556,0.5505014
pos22_H3K4me3,0.0021771954,0.8551612
pos2_C,0.0020804638,0.5534279
pos9_A,0.0020497718,0.5181677
pos8_T,0.0018281081,0.4850243
pos4_A,0.0017244489,0.4516657
pos14_A,0.0017044299,0.5063368
pos17_A,0.0016539127,0.50012493
pos7_C,0.0015051258,0.53552306
pos2_T,0.0014696802,0.44942752
pos3_G,0.0014189604,0.4669611
pos17_G,0.0013529188,0.53051674
pos21_C,0.0013310536,0.39939934
pos18_G,0.0012785173,0.4453169
pos6_C,0.0012755545,0.47708777
pos1_T,0.0012625505,0.47678646
pos6_T,0.001194311,0.44157067
pos15_G,0.0011698726,0.39024994
pos5_G,0.0011659071,0.45355296
pos4_T,0.0011504611,0.43569416
pos10_C,0.0011359521,0.43186137
pos11_G,0.0010806427,0.4885726
pos15_C,0.0010265867,0.42625946
pos12_G,0.0010218554,0.40783566
pos10_G,0.000998528,0.4828279
pos4_G,0.0009771059,0.41695696
pos9_G,0.00097312196,0.39890453
pos21_T,0.0009530628,0.5023564
pos21_A,0.00095068075,0.4902936
pos13_G,0.0009281679,0.42608017
pos7_T,0.00092589646,0.40017414
pos13_C,0.00092416414,0.4741753
pos11_C,0.00088150636,0.39549142
pos17_T,0.0008774169,0.2183368
pos7_G,0.0008575603,0.41729388
pos9_T,0.0008292389,0.43051824
pos11_T,0.00078871497,0.38058475
pos5_A,0.0007854497,0.38539386
pos13_T,0.0007720606,0.37179703
pos12_C,0.0007441654,0.3985655
pos10_T,0.0007413396,0.38821515
pos5_T,0.00071474875,0.37731844
pos16_A,0.0007061249,0.38891017
pos1_A,0.0007021278,0.3827731
pos6_A,0.0006835017,0.37476522
pos13_A,0.00065219466,0.39531952
pos2_A,0.00064521265,0.38968673
pos3_A,0.00063768803,0.40260142
pos19_T,0.0006264402,0.20992994
pos8_A,0.0005856294,0.3834148
pos12_T,0.0005788666,0.38765058
pos9_C,0.0005692858,0.4031542
pos18_T,0.00051776646,0.20797001
pos7_A,0.00044875577,0.36890233
pos20_T,0.00030942942,0.17898317
pos17_RRBS,0.00028566326,0.099446416
pos12_RRBS,0.00019185385,0.10274576
pos4_RRBS,0.00017675744,0.09077134
pos21_RRBS,0.0001565861,0.14261937
pos18_RRBS,0.00015526208,0.11232783
pos5_RRBS,0.00014708347,0.085287705
pos19_RRBS,0.00010484962,0.100294694
pos15_RRBS,0.000103854036,0.089620784
pos10_RRBS,9.598545e-05,0.104908966
