Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
A_pos_18,18,A,0.16329842805862427,3.433931589126587,1.9696334600448608
C_pos_18,18,C,0.16329842805862427,3.433931589126587,1.9696334600448608
G_pos_18,18,G,0.16329842805862427,3.433931589126587,1.9696334600448608
T_pos_18,18,T,0.16329842805862427,3.433931589126587,1.9696334600448608
CTCF_pos_18,18,CTCF,0.16329842805862427,3.433931589126587,1.9696334600448608
Dnase_pos_18,18,Dnase,0.16329842805862427,3.433931589126587,1.9696334600448608
H3K4me3_pos_18,18,H3K4me3,0.16329842805862427,3.433931589126587,1.9696334600448608
RRBS_pos_18,18,RRBS,0.16329842805862427,3.433931589126587,1.9696334600448608
A_pos_17,17,A,0.156199648976326,3.433931589126587,1.3157364130020142
C_pos_17,17,C,0.156199648976326,3.433931589126587,1.3157364130020142
G_pos_17,17,G,0.156199648976326,3.433931589126587,1.3157364130020142
T_pos_17,17,T,0.156199648976326,3.433931589126587,1.3157364130020142
CTCF_pos_17,17,CTCF,0.156199648976326,3.433931589126587,1.3157364130020142
Dnase_pos_17,17,Dnase,0.156199648976326,3.433931589126587,1.3157364130020142
H3K4me3_pos_17,17,H3K4me3,0.156199648976326,3.433931589126587,1.3157364130020142
RRBS_pos_17,17,RRBS,0.156199648976326,3.433931589126587,1.3157364130020142
RRBS_pos_19,19,RRBS,0.14153018593788147,3.433931589126587,1.5216625928878784
H3K4me3_pos_19,19,H3K4me3,0.14153018593788147,3.433931589126587,1.5216625928878784
Dnase_pos_19,19,Dnase,0.14153018593788147,3.433931589126587,1.5216625928878784
CTCF_pos_19,19,CTCF,0.14153018593788147,3.433931589126587,1.5216625928878784
T_pos_19,19,T,0.14153018593788147,3.433931589126587,1.5216625928878784
G_pos_19,19,G,0.14153018593788147,3.433931589126587,1.5216625928878784
C_pos_19,19,C,0.14153018593788147,3.433931589126587,1.5216625928878784
A_pos_19,19,A,0.14153018593788147,3.433931589126587,1.5216625928878784
A_pos_0,0,A,0.06345421075820923,3.433931589126587,1.0028133392333984
C_pos_0,0,C,0.06345421075820923,3.433931589126587,1.0028133392333984
G_pos_0,0,G,0.06345421075820923,3.433931589126587,1.0028133392333984
T_pos_0,0,T,0.06345421075820923,3.433931589126587,1.0028133392333984
CTCF_pos_0,0,CTCF,0.06345421075820923,3.433931589126587,1.0028133392333984
Dnase_pos_0,0,Dnase,0.06345421075820923,3.433931589126587,1.0028133392333984
H3K4me3_pos_0,0,H3K4me3,0.06345421075820923,3.433931589126587,1.0028133392333984
RRBS_pos_0,0,RRBS,0.06345421075820923,3.433931589126587,1.0028133392333984
RRBS_pos_20,20,RRBS,0.05602630600333214,3.433931589126587,1.2845345735549927
H3K4me3_pos_20,20,H3K4me3,0.05602630600333214,3.433931589126587,1.2845345735549927
Dnase_pos_20,20,Dnase,0.05602630600333214,3.433931589126587,1.2845345735549927
CTCF_pos_20,20,CTCF,0.05602630600333214,3.433931589126587,1.2845345735549927
T_pos_20,20,T,0.05602630600333214,3.433931589126587,1.2845345735549927
G_pos_20,20,G,0.05602630600333214,3.433931589126587,1.2845345735549927
C_pos_20,20,C,0.05602630600333214,3.433931589126587,1.2845345735549927
A_pos_20,20,A,0.05602630600333214,3.433931589126587,1.2845345735549927
RRBS_pos_16,16,RRBS,0.05368127301335335,3.433931589126587,0.9348167181015015
H3K4me3_pos_16,16,H3K4me3,0.05368127301335335,3.433931589126587,0.9348167181015015
Dnase_pos_16,16,Dnase,0.05368127301335335,3.433931589126587,0.9348167181015015
CTCF_pos_16,16,CTCF,0.05368127301335335,3.433931589126587,0.9348167181015015
T_pos_16,16,T,0.05368127301335335,3.433931589126587,0.9348167181015015
G_pos_16,16,G,0.05368127301335335,3.433931589126587,0.9348167181015015
C_pos_16,16,C,0.05368127301335335,3.433931589126587,0.9348167181015015
A_pos_16,16,A,0.05368127301335335,3.433931589126587,0.9348167181015015
RRBS_pos_15,15,RRBS,0.03118995577096939,3.433931589126587,0.7810330986976624
H3K4me3_pos_15,15,H3K4me3,0.03118995577096939,3.433931589126587,0.7810330986976624
Dnase_pos_15,15,Dnase,0.03118995577096939,3.433931589126587,0.7810330986976624
CTCF_pos_15,15,CTCF,0.03118995577096939,3.433931589126587,0.7810330986976624
T_pos_15,15,T,0.03118995577096939,3.433931589126587,0.7810330986976624
G_pos_15,15,G,0.03118995577096939,3.433931589126587,0.7810330986976624
C_pos_15,15,C,0.03118995577096939,3.433931589126587,0.7810330986976624
A_pos_15,15,A,0.03118995577096939,3.433931589126587,0.7810330986976624
RRBS_pos_4,4,RRBS,0.030130457133054733,3.433931589126587,0.8670758008956909
H3K4me3_pos_4,4,H3K4me3,0.030130457133054733,3.433931589126587,0.8670758008956909
Dnase_pos_4,4,Dnase,0.030130457133054733,3.433931589126587,0.8670758008956909
CTCF_pos_4,4,CTCF,0.030130457133054733,3.433931589126587,0.8670758008956909
T_pos_4,4,T,0.030130457133054733,3.433931589126587,0.8670758008956909
G_pos_4,4,G,0.030130457133054733,3.433931589126587,0.8670758008956909
C_pos_4,4,C,0.030130457133054733,3.433931589126587,0.8670758008956909
A_pos_4,4,A,0.030130457133054733,3.433931589126587,0.8670758008956909
A_pos_12,12,A,0.029857847839593887,3.433931589126587,0.9753022789955139
C_pos_12,12,C,0.029857847839593887,3.433931589126587,0.9753022789955139
G_pos_12,12,G,0.029857847839593887,3.433931589126587,0.9753022789955139
T_pos_12,12,T,0.029857847839593887,3.433931589126587,0.9753022789955139
CTCF_pos_12,12,CTCF,0.029857847839593887,3.433931589126587,0.9753022789955139
Dnase_pos_12,12,Dnase,0.029857847839593887,3.433931589126587,0.9753022789955139
H3K4me3_pos_12,12,H3K4me3,0.029857847839593887,3.433931589126587,0.9753022789955139
RRBS_pos_12,12,RRBS,0.029857847839593887,3.433931589126587,0.9753022789955139
A_pos_11,11,A,0.029667925089597702,3.433931589126587,1.0234689712524414
C_pos_11,11,C,0.029667925089597702,3.433931589126587,1.0234689712524414
G_pos_11,11,G,0.029667925089597702,3.433931589126587,1.0234689712524414
T_pos_11,11,T,0.029667925089597702,3.433931589126587,1.0234689712524414
CTCF_pos_11,11,CTCF,0.029667925089597702,3.433931589126587,1.0234689712524414
Dnase_pos_11,11,Dnase,0.029667925089597702,3.433931589126587,1.0234689712524414
H3K4me3_pos_11,11,H3K4me3,0.029667925089597702,3.433931589126587,1.0234689712524414
RRBS_pos_11,11,RRBS,0.029667925089597702,3.433931589126587,1.0234689712524414
A_pos_13,13,A,0.029058022424578667,3.433931589126587,0.7953673601150513
C_pos_13,13,C,0.029058022424578667,3.433931589126587,0.7953673601150513
G_pos_13,13,G,0.029058022424578667,3.433931589126587,0.7953673601150513
T_pos_13,13,T,0.029058022424578667,3.433931589126587,0.7953673601150513
CTCF_pos_13,13,CTCF,0.029058022424578667,3.433931589126587,0.7953673601150513
Dnase_pos_13,13,Dnase,0.029058022424578667,3.433931589126587,0.7953673601150513
H3K4me3_pos_13,13,H3K4me3,0.029058022424578667,3.433931589126587,0.7953673601150513
RRBS_pos_13,13,RRBS,0.029058022424578667,3.433931589126587,0.7953673601150513
RRBS_pos_10,10,RRBS,0.028729595243930817,3.433931589126587,0.6897570490837097
H3K4me3_pos_10,10,H3K4me3,0.028729595243930817,3.433931589126587,0.6897570490837097
Dnase_pos_10,10,Dnase,0.028729595243930817,3.433931589126587,0.6897570490837097
CTCF_pos_10,10,CTCF,0.028729595243930817,3.433931589126587,0.6897570490837097
T_pos_10,10,T,0.028729595243930817,3.433931589126587,0.6897570490837097
G_pos_10,10,G,0.028729595243930817,3.433931589126587,0.6897570490837097
C_pos_10,10,C,0.028729595243930817,3.433931589126587,0.6897570490837097
A_pos_10,10,A,0.028729595243930817,3.433931589126587,0.6897570490837097
RRBS_pos_14,14,RRBS,0.025306936353445053,3.433931589126587,0.6698554158210754
H3K4me3_pos_14,14,H3K4me3,0.025306936353445053,3.433931589126587,0.6698554158210754
Dnase_pos_14,14,Dnase,0.025306936353445053,3.433931589126587,0.6698554158210754
CTCF_pos_14,14,CTCF,0.025306936353445053,3.433931589126587,0.6698554158210754
T_pos_14,14,T,0.025306936353445053,3.433931589126587,0.6698554158210754
G_pos_14,14,G,0.025306936353445053,3.433931589126587,0.6698554158210754
C_pos_14,14,C,0.025306936353445053,3.433931589126587,0.6698554158210754
A_pos_14,14,A,0.025306936353445053,3.433931589126587,0.6698554158210754
RRBS_pos_3,3,RRBS,0.024706803262233734,3.433931589126587,0.9270555973052979
H3K4me3_pos_3,3,H3K4me3,0.024706803262233734,3.433931589126587,0.9270555973052979
Dnase_pos_3,3,Dnase,0.024706803262233734,3.433931589126587,0.9270555973052979
CTCF_pos_3,3,CTCF,0.024706803262233734,3.433931589126587,0.9270555973052979
T_pos_3,3,T,0.024706803262233734,3.433931589126587,0.9270555973052979
G_pos_3,3,G,0.024706803262233734,3.433931589126587,0.9270555973052979
C_pos_3,3,C,0.024706803262233734,3.433931589126587,0.9270555973052979
A_pos_3,3,A,0.024706803262233734,3.433931589126587,0.9270555973052979
RRBS_pos_5,5,RRBS,0.022238165140151978,3.433931589126587,0.8969185948371887
H3K4me3_pos_5,5,H3K4me3,0.022238165140151978,3.433931589126587,0.8969185948371887
Dnase_pos_5,5,Dnase,0.022238165140151978,3.433931589126587,0.8969185948371887
CTCF_pos_5,5,CTCF,0.022238165140151978,3.433931589126587,0.8969185948371887
T_pos_5,5,T,0.022238165140151978,3.433931589126587,0.8969185948371887
G_pos_5,5,G,0.022238165140151978,3.433931589126587,0.8969185948371887
C_pos_5,5,C,0.022238165140151978,3.433931589126587,0.8969185948371887
A_pos_5,5,A,0.022238165140151978,3.433931589126587,0.8969185948371887
A_pos_1,1,A,0.02188136614859104,3.433931589126587,1.0477970838546753
C_pos_1,1,C,0.02188136614859104,3.433931589126587,1.0477970838546753
G_pos_1,1,G,0.02188136614859104,3.433931589126587,1.0477970838546753
T_pos_1,1,T,0.02188136614859104,3.433931589126587,1.0477970838546753
CTCF_pos_1,1,CTCF,0.02188136614859104,3.433931589126587,1.0477970838546753
Dnase_pos_1,1,Dnase,0.02188136614859104,3.433931589126587,1.0477970838546753
H3K4me3_pos_1,1,H3K4me3,0.02188136614859104,3.433931589126587,1.0477970838546753
RRBS_pos_1,1,RRBS,0.02188136614859104,3.433931589126587,1.0477970838546753
A_pos_2,2,A,0.019389424473047256,3.433931589126587,0.9691326022148132
C_pos_2,2,C,0.019389424473047256,3.433931589126587,0.9691326022148132
G_pos_2,2,G,0.019389424473047256,3.433931589126587,0.9691326022148132
T_pos_2,2,T,0.019389424473047256,3.433931589126587,0.9691326022148132
