Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
RRBS_pos_19,19,RRBS,0.11036810278892517,3.732327461242676,1.5139232873916626
H3K4me3_pos_19,19,H3K4me3,0.11036810278892517,3.732327461242676,1.5139232873916626
Dnase_pos_19,19,Dnase,0.11036810278892517,3.732327461242676,1.5139232873916626
CTCF_pos_19,19,CTCF,0.11036810278892517,3.732327461242676,1.5139232873916626
T_pos_19,19,T,0.11036810278892517,3.732327461242676,1.5139232873916626
G_pos_19,19,G,0.11036810278892517,3.732327461242676,1.5139232873916626
C_pos_19,19,C,0.11036810278892517,3.732327461242676,1.5139232873916626
A_pos_19,19,A,0.11036810278892517,3.732327461242676,1.5139232873916626
A_pos_18,18,A,0.10031891614198685,3.732327461242676,1.6019774675369263
C_pos_18,18,C,0.10031891614198685,3.732327461242676,1.6019774675369263
G_pos_18,18,G,0.10031891614198685,3.732327461242676,1.6019774675369263
T_pos_18,18,T,0.10031891614198685,3.732327461242676,1.6019774675369263
CTCF_pos_18,18,CTCF,0.10031891614198685,3.732327461242676,1.6019774675369263
Dnase_pos_18,18,Dnase,0.10031891614198685,3.732327461242676,1.6019774675369263
H3K4me3_pos_18,18,H3K4me3,0.10031891614198685,3.732327461242676,1.6019774675369263
RRBS_pos_18,18,RRBS,0.10031891614198685,3.732327461242676,1.6019774675369263
RRBS_pos_13,13,RRBS,0.07790163904428482,3.732327461242676,1.1296786069869995
H3K4me3_pos_13,13,H3K4me3,0.07790163904428482,3.732327461242676,1.1296786069869995
Dnase_pos_13,13,Dnase,0.07790163904428482,3.732327461242676,1.1296786069869995
CTCF_pos_13,13,CTCF,0.07790163904428482,3.732327461242676,1.1296786069869995
T_pos_13,13,T,0.07790163904428482,3.732327461242676,1.1296786069869995
G_pos_13,13,G,0.07790163904428482,3.732327461242676,1.1296786069869995
C_pos_13,13,C,0.07790163904428482,3.732327461242676,1.1296786069869995
A_pos_13,13,A,0.07790163904428482,3.732327461242676,1.1296786069869995
RRBS_pos_14,14,RRBS,0.07318125665187836,3.732327461242676,1.1622936725616455
H3K4me3_pos_14,14,H3K4me3,0.07318125665187836,3.732327461242676,1.1622936725616455
Dnase_pos_14,14,Dnase,0.07318125665187836,3.732327461242676,1.1622936725616455
