Feature,MLP_IG,IG_SNR
pos18_C,0.023471516,0.6337802
pos18_A,0.022810906,0.72696596
pos14_Dnase,0.01461158,1.9766158
pos20_G,0.013979008,0.5455746
pos17_H3K4me3,0.013135626,1.771614
pos12_CTCF,0.012168694,1.9693086
pos15_Dnase,0.010815006,1.4337099
pos14_CTCF,0.010410585,1.3513297
pos4_Dnase,0.010359723,2.16782
pos16_G,0.010322902,0.56385934
pos20_C,0.009942795,0.5321583
pos17_Dnase,0.009612959,1.3481494
pos7_H3K4me3,0.009507046,1.601747
pos16_C,0.009430196,0.50981843
pos1_G,0.009225056,0.49018833
pos1_H3K4me3,0.008945555,1.4155884
pos15_H3K4me3,0.008637429,1.3303453
pos10_CTCF,0.0082698865,1.333731
pos16_CTCF,0.008051807,1.4156986
pos19_A,0.008007362,0.52175725
pos20_CTCF,0.007931615,1.395115
pos4_H3K4me3,0.007893264,1.3059227
pos14_T,0.0076389886,0.5050351
pos19_C,0.007591469,0.45783108
pos18_Dnase,0.0075210007,1.1340532
pos16_H3K4me3,0.007480207,1.3898363
pos2_Dnase,0.0073793437,1.0459106
pos19_G,0.0073685213,0.49583867
pos14_G,0.007015096,0.5189725
pos19_Dnase,0.0069095357,1.0922205
pos15_A,0.0068686404,0.5216632
pos1_C,0.006848583,0.5157996
pos6_H3K4me3,0.0067037153,1.0495013
pos22_Dnase,0.0066767335,0.9370318
pos20_Dnase,0.006443592,1.1976461
pos11_Dnase,0.006404339,1.2241668
pos16_Dnase,0.0062863003,0.95653373
pos19_CTCF,0.0062292237,0.95779413
pos5_CTCF,0.0062283715,1.3609968
pos18_H3K4me3,0.0061505176,0.82438695
pos18_CTCF,0.006109357,0.9243637
pos3_C,0.006073612,0.53747976
pos23_CTCF,0.005961233,1.2047728
pos3_CTCF,0.005876136,1.2916567
pos13_Dnase,0.005797375,0.91148865
pos2_CTCF,0.0057954607,1.0330077
pos12_Dnase,0.00571164,0.98711777
pos5_Dnase,0.005676645,1.0709181
pos2_H3K4me3,0.005612783,0.84642535
pos3_H3K4me3,0.0055375383,0.82009244
