Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
A_pos_18,18,A,0.18576176464557648,3.822866201400757,2.4838013648986816
C_pos_18,18,C,0.18576176464557648,3.822866201400757,2.4838013648986816
G_pos_18,18,G,0.18576176464557648,3.822866201400757,2.4838013648986816
T_pos_18,18,T,0.18576176464557648,3.822866201400757,2.4838013648986816
CTCF_pos_18,18,CTCF,0.18576176464557648,3.822866201400757,2.4838013648986816
Dnase_pos_18,18,Dnase,0.18576176464557648,3.822866201400757,2.4838013648986816
H3K4me3_pos_18,18,H3K4me3,0.18576176464557648,3.822866201400757,2.4838013648986816
RRBS_pos_18,18,RRBS,0.18576176464557648,3.822866201400757,2.4838013648986816
A_pos_17,17,A,0.14060677587985992,3.822866201400757,1.788591980934143
C_pos_17,17,C,0.14060677587985992,3.822866201400757,1.788591980934143
G_pos_17,17,G,0.14060677587985992,3.822866201400757,1.788591980934143
T_pos_17,17,T,0.14060677587985992,3.822866201400757,1.788591980934143
CTCF_pos_17,17,CTCF,0.14060677587985992,3.822866201400757,1.788591980934143
Dnase_pos_17,17,Dnase,0.14060677587985992,3.822866201400757,1.788591980934143
H3K4me3_pos_17,17,H3K4me3,0.14060677587985992,3.822866201400757,1.788591980934143
RRBS_pos_17,17,RRBS,0.14060677587985992,3.822866201400757,1.788591980934143
RRBS_pos_19,19,RRBS,0.091885045170784,3.822866201400757,1.4160940647125244
H3K4me3_pos_19,19,H3K4me3,0.091885045170784,3.822866201400757,1.4160940647125244
Dnase_pos_19,19,Dnase,0.091885045170784,3.822866201400757,1.4160940647125244
CTCF_pos_19,19,CTCF,0.091885045170784,3.822866201400757,1.4160940647125244
T_pos_19,19,T,0.091885045170784,3.822866201400757,1.4160940647125244
G_pos_19,19,G,0.091885045170784,3.822866201400757,1.4160940647125244
C_pos_19,19,C,0.091885045170784,3.822866201400757,1.4160940647125244
A_pos_19,19,A,0.091885045170784,3.822866201400757,1.4160940647125244
A_pos_0,0,A,0.05730806291103363,3.822866201400757,2.3100101947784424
C_pos_0,0,C,0.05730806291103363,3.822866201400757,2.3100101947784424
G_pos_0,0,G,0.05730806291103363,3.822866201400757,2.3100101947784424
T_pos_0,0,T,0.05730806291103363,3.822866201400757,2.3100101947784424
CTCF_pos_0,0,CTCF,0.05730806291103363,3.822866201400757,2.3100101947784424
Dnase_pos_0,0,Dnase,0.05730806291103363,3.822866201400757,2.3100101947784424
H3K4me3_pos_0,0,H3K4me3,0.05730806291103363,3.822866201400757,2.3100101947784424
RRBS_pos_0,0,RRBS,0.05730806291103363,3.822866201400757,2.3100101947784424
A_pos_16,16,A,0.05585269629955292,3.822866201400757,0.8745272159576416
C_pos_16,16,C,0.05585269629955292,3.822866201400757,0.8745272159576416
G_pos_16,16,G,0.05585269629955292,3.822866201400757,0.8745272159576416
T_pos_16,16,T,0.05585269629955292,3.822866201400757,0.8745272159576416
CTCF_pos_16,16,CTCF,0.05585269629955292,3.822866201400757,0.8745272159576416
Dnase_pos_16,16,Dnase,0.05585269629955292,3.822866201400757,0.8745272159576416
H3K4me3_pos_16,16,H3K4me3,0.05585269629955292,3.822866201400757,0.8745272159576416
RRBS_pos_16,16,RRBS,0.05585269629955292,3.822866201400757,0.8745272159576416
A_pos_9,9,A,0.04648590087890625,3.822866201400757,1.6174474954605103
C_pos_9,9,C,0.04648590087890625,3.822866201400757,1.6174474954605103
G_pos_9,9,G,0.04648590087890625,3.822866201400757,1.6174474954605103
T_pos_9,9,T,0.04648590087890625,3.822866201400757,1.6174474954605103
CTCF_pos_9,9,CTCF,0.04648590087890625,3.822866201400757,1.6174474954605103
Dnase_pos_9,9,Dnase,0.04648590087890625,3.822866201400757,1.6174474954605103
H3K4me3_pos_9,9,H3K4me3,0.04648590087890625,3.822866201400757,1.6174474954605103
RRBS_pos_9,9,RRBS,0.04648590087890625,3.822866201400757,1.6174474954605103
A_pos_10,10,A,0.040504418313503265,3.822866201400757,1.9128210544586182
C_pos_10,10,C,0.040504418313503265,3.822866201400757,1.9128210544586182
G_pos_10,10,G,0.040504418313503265,3.822866201400757,1.9128210544586182
T_pos_10,10,T,0.040504418313503265,3.822866201400757,1.9128210544586182
CTCF_pos_10,10,CTCF,0.040504418313503265,3.822866201400757,1.9128210544586182
Dnase_pos_10,10,Dnase,0.040504418313503265,3.822866201400757,1.9128210544586182
H3K4me3_pos_10,10,H3K4me3,0.040504418313503265,3.822866201400757,1.9128210544586182
RRBS_pos_10,10,RRBS,0.040504418313503265,3.822866201400757,1.9128210544586182
RRBS_pos_1,1,RRBS,0.03969945013523102,3.822866201400757,2.4799489974975586
H3K4me3_pos_1,1,H3K4me3,0.03969945013523102,3.822866201400757,2.4799489974975586
Dnase_pos_1,1,Dnase,0.03969945013523102,3.822866201400757,2.4799489974975586
CTCF_pos_1,1,CTCF,0.03969945013523102,3.822866201400757,2.4799489974975586
T_pos_1,1,T,0.03969945013523102,3.822866201400757,2.4799489974975586
G_pos_1,1,G,0.03969945013523102,3.822866201400757,2.4799489974975586
C_pos_1,1,C,0.03969945013523102,3.822866201400757,2.4799489974975586
A_pos_1,1,A,0.03969945013523102,3.822866201400757,2.4799489974975586
A_pos_8,8,A,0.03786436840891838,3.822866201400757,1.3061145544052124
C_pos_8,8,C,0.03786436840891838,3.822866201400757,1.3061145544052124
G_pos_8,8,G,0.03786436840891838,3.822866201400757,1.3061145544052124
T_pos_8,8,T,0.03786436840891838,3.822866201400757,1.3061145544052124
CTCF_pos_8,8,CTCF,0.03786436840891838,3.822866201400757,1.3061145544052124
Dnase_pos_8,8,Dnase,0.03786436840891838,3.822866201400757,1.3061145544052124
H3K4me3_pos_8,8,H3K4me3,0.03786436840891838,3.822866201400757,1.3061145544052124
RRBS_pos_8,8,RRBS,0.03786436840891838,3.822866201400757,1.3061145544052124
RRBS_pos_2,2,RRBS,0.030055610463023186,3.822866201400757,2.5708794593811035
H3K4me3_pos_2,2,H3K4me3,0.030055610463023186,3.822866201400757,2.5708794593811035
Dnase_pos_2,2,Dnase,0.030055610463023186,3.822866201400757,2.5708794593811035
CTCF_pos_2,2,CTCF,0.030055610463023186,3.822866201400757,2.5708794593811035
T_pos_2,2,T,0.030055610463023186,3.822866201400757,2.5708794593811035
G_pos_2,2,G,0.030055610463023186,3.822866201400757,2.5708794593811035
C_pos_2,2,C,0.030055610463023186,3.822866201400757,2.5708794593811035
A_pos_2,2,A,0.030055610463023186,3.822866201400757,2.5708794593811035
RRBS_pos_11,11,RRBS,0.02673991769552231,3.822866201400757,1.848947286605835
H3K4me3_pos_11,11,H3K4me3,0.02673991769552231,3.822866201400757,1.848947286605835
Dnase_pos_11,11,Dnase,0.02673991769552231,3.822866201400757,1.848947286605835
CTCF_pos_11,11,CTCF,0.02673991769552231,3.822866201400757,1.848947286605835
T_pos_11,11,T,0.02673991769552231,3.822866201400757,1.848947286605835
G_pos_11,11,G,0.02673991769552231,3.822866201400757,1.848947286605835
C_pos_11,11,C,0.02673991769552231,3.822866201400757,1.848947286605835
A_pos_11,11,A,0.02673991769552231,3.822866201400757,1.848947286605835
RRBS_pos_3,3,RRBS,0.026716379448771477,3.822866201400757,2.2040481567382812
H3K4me3_pos_3,3,H3K4me3,0.026716379448771477,3.822866201400757,2.2040481567382812
Dnase_pos_3,3,Dnase,0.026716379448771477,3.822866201400757,2.2040481567382812
CTCF_pos_3,3,CTCF,0.026716379448771477,3.822866201400757,2.2040481567382812
T_pos_3,3,T,0.026716379448771477,3.822866201400757,2.2040481567382812
G_pos_3,3,G,0.026716379448771477,3.822866201400757,2.2040481567382812
C_pos_3,3,C,0.026716379448771477,3.822866201400757,2.2040481567382812
A_pos_3,3,A,0.026716379448771477,3.822866201400757,2.2040481567382812
A_pos_7,7,A,0.02615843340754509,3.822866201400757,1.2532038688659668
C_pos_7,7,C,0.02615843340754509,3.822866201400757,1.2532038688659668
G_pos_7,7,G,0.02615843340754509,3.822866201400757,1.2532038688659668
T_pos_7,7,T,0.02615843340754509,3.822866201400757,1.2532038688659668
CTCF_pos_7,7,CTCF,0.02615843340754509,3.822866201400757,1.2532038688659668
Dnase_pos_7,7,Dnase,0.02615843340754509,3.822866201400757,1.2532038688659668
H3K4me3_pos_7,7,H3K4me3,0.02615843340754509,3.822866201400757,1.2532038688659668
RRBS_pos_7,7,RRBS,0.02615843340754509,3.822866201400757,1.2532038688659668
RRBS_pos_4,4,RRBS,0.022697584703564644,3.822866201400757,1.696321725845337
H3K4me3_pos_4,4,H3K4me3,0.022697584703564644,3.822866201400757,1.696321725845337
