Feature,MLP_IG,IG_SNR
pos3_Dnase,0.017394368,2.2508101
pos7_Dnase,0.016009366,1.770954
pos6_Dnase,0.015367549,2.1754198
pos20_G,0.01213891,0.5560693
pos15_Dnase,0.011027275,1.4999068
pos12_Dnase,0.010921036,1.6945952
pos2_Dnase,0.010842489,1.4716972
pos8_Dnase,0.010705487,1.518319
pos20_Dnase,0.009466455,1.2827734
pos3_CTCF,0.0094611505,0.7883329
pos22_Dnase,0.00934544,1.5668163
pos1_G,0.009150886,0.5987995
pos14_Dnase,0.0089290645,1.4056897
pos23_Dnase,0.008622728,1.001267
pos19_G,0.008439787,0.6214179
pos12_CTCF,0.008410668,0.7418005
pos10_CTCF,0.008181104,0.7676999
pos11_Dnase,0.007961314,1.261238
pos10_Dnase,0.0075978087,1.1007582
pos21_Dnase,0.0073075118,1.034179
pos13_Dnase,0.007013254,0.9335966
pos19_Dnase,0.006984799,0.89040536
pos17_Dnase,0.0069098617,1.0091447
pos1_Dnase,0.0064633214,0.8438385
pos4_G,0.0064402674,0.62202436
pos18_C,0.006344019,0.59698284
pos16_Dnase,0.006329148,0.7616601
pos4_Dnase,0.006302988,0.87071466
pos5_Dnase,0.006074221,0.8136691
pos15_CTCF,0.0060701524,0.724514
pos17_G,0.0060513695,0.56765133
pos23_G,0.005980308,0.85767806
pos20_T,0.005747785,0.47480923
pos22_G,0.005697277,0.94263047
pos10_G,0.0055215373,0.54844904
pos18_Dnase,0.0055099786,0.76837975
pos21_T,0.0053299177,0.6297008
pos9_Dnase,0.005009979,0.7503894
pos21_C,0.00493943,0.5022988
pos17_T,0.00493597,0.4695878
pos8_C,0.0047422075,0.44823408
pos11_CTCF,0.004716081,0.68389595
pos15_A,0.004433028,0.45616814
pos6_A,0.00424214,0.52347726
pos14_T,0.004231429,0.43755662
pos22_CTCF,0.0041642934,0.62437946
pos7_C,0.004071147,0.5155183
pos14_G,0.0040522837,0.49903208
pos20_C,0.0040084226,0.51601726
pos2_G,0.0039536804,0.4911691
pos1_A,0.003888914,0.47887704
pos5_G,0.0038594236,0.45631057
pos20_A,0.003858791,0.4644076
pos10_A,0.0037201555,0.4769831
pos19_T,0.0036932959,0.4490539
pos16_C,0.0036575275,0.4926284
pos1_C,0.0036256218,0.48721355
pos16_G,0.003597607,0.5206205
pos9_C,0.0034931712,0.451255
pos17_C,0.00346036,0.50289804
pos16_A,0.0033428012,0.40529528
pos6_C,0.0032187903,0.5160621
pos17_A,0.0032092081,0.46661037
pos9_G,0.00319458,0.44558603
pos23_CTCF,0.0031546343,0.59998035
pos12_A,0.00310752,0.5185936
pos13_G,0.0031004064,0.50699174
pos1_T,0.0031001563,0.47097796
pos8_A,0.0030782775,0.4772599
pos7_A,0.0030689319,0.3946914
pos14_C,0.0030474912,0.45221177
pos13_C,0.0030249245,0.46049464
pos12_C,0.0030001483,0.46258208
pos15_G,0.0029383497,0.44457433
pos18_CTCF,0.0029087893,0.63535774
pos18_T,0.0029063055,0.40921408
pos14_A,0.002753699,0.40942767
pos10_C,0.0027501762,0.4696578
pos4_C,0.0027024548,0.46703938
pos7_T,0.0026892163,0.42228723
pos21_A,0.002686682,0.4232808
pos13_A,0.0026679467,0.36852613
pos19_C,0.0026385896,0.4060328
pos7_CTCF,0.002576723,0.5863556
pos13_CTCF,0.0025461856,0.59380364
pos6_T,0.002541793,0.40877014
pos8_G,0.0025053897,0.4729637
pos15_T,0.0024861912,0.420264
pos16_T,0.0024737269,0.35298613
pos6_G,0.0024670665,0.43602815
pos3_T,0.0024560296,0.4210054
pos14_CTCF,0.0023605104,0.5536774
pos11_C,0.0023549206,0.34645587
pos15_C,0.0023509066,0.43389007
pos9_CTCF,0.002347966,0.59504074
pos7_G,0.0023011218,0.43323627
pos5_A,0.0022957644,0.40173677
pos9_T,0.0022748117,0.43406627
pos2_CTCF,0.0021927736,0.5461777
pos11_G,0.0021720107,0.44238907
pos12_T,0.0021601983,0.37539878
pos16_CTCF,0.0020761997,0.49638173
pos20_CTCF,0.0020745825,0.5322532
pos10_T,0.002069164,0.34450573
pos11_A,0.0020689857,0.38363746
pos1_CTCF,0.0020568294,0.51701623
pos4_CTCF,0.002050395,0.47794098
pos17_CTCF,0.002022932,0.483175
pos21_CTCF,0.0020175008,0.4956422
pos6_CTCF,0.0019873152,0.47655863
pos18_A,0.0019695244,0.36415058
pos19_A,0.0019671356,0.3858786
pos3_C,0.001965087,0.39473775
pos5_CTCF,0.0019502131,0.4782
pos8_CTCF,0.0018732408,0.5371064
pos3_A,0.0018392754,0.3863648
pos18_G,0.0018191441,0.38990018
pos2_C,0.0017902756,0.35920894
pos3_G,0.0017597326,0.42382833
pos12_G,0.0017495343,0.32982513
pos19_CTCF,0.0016635025,0.48308107
pos13_T,0.001653147,0.35147247
pos11_T,0.0015911337,0.37298143
pos9_A,0.0015018821,0.4180728
pos5_C,0.0014370965,0.37366974
pos21_G,0.0014324153,0.3067794
pos2_T,0.0014140117,0.41011268
pos8_T,0.0014015237,0.39113885
pos4_A,0.0013540114,0.3588988
pos4_T,0.001348272,0.3073609
pos5_T,0.0011257747,0.3520542
pos2_A,0.0011183997,0.36560157
pos3_H3K4me3,0.0,0.0
pos3_RRBS,0.0,0.0
pos1_RRBS,0.0,0.0
pos1_H3K4me3,0.0,0.0
pos7_RRBS,0.0,0.0
pos7_H3K4me3,0.0,0.0
pos6_H3K4me3,0.0,0.0
pos6_RRBS,0.0,0.0
pos4_RRBS,0.0,0.0
pos4_H3K4me3,0.0,0.0
pos5_H3K4me3,0.0,0.0
pos5_RRBS,0.0,0.0
pos2_RRBS,0.0,0.0
pos2_H3K4me3,0.0,0.0
pos8_H3K4me3,0.0,0.0
pos8_RRBS,0.0,0.0
pos10_RRBS,0.0,0.0
