Feature,MLP_IG,IG_SNR
pos18_C,0.02778844,0.6662099
pos14_Dnase,0.015341397,1.9114377
pos8_Dnase,0.014591832,1.4613615
pos17_Dnase,0.014580655,1.3101504
pos18_A,0.014476273,0.6630049
pos7_Dnase,0.013285216,1.4724253
pos11_Dnase,0.012341592,1.6269954
pos16_C,0.01190962,0.50811666
pos20_Dnase,0.011658265,1.2250571
pos15_Dnase,0.01156036,1.2651939
pos3_Dnase,0.011223345,1.322884
pos20_G,0.011201603,0.5539058
pos1_G,0.010644114,0.46463022
pos2_Dnase,0.01027938,1.2320487
pos14_T,0.010135374,0.509646
pos16_Dnase,0.009882441,1.1310804
pos12_Dnase,0.009784014,1.1827058
pos6_Dnase,0.009758531,1.0520002
pos19_C,0.009260357,0.6019014
pos10_Dnase,0.008944203,1.0238558
pos15_A,0.008812243,0.51514316
pos16_G,0.008615965,0.5416036
pos23_G,0.008486449,0.87441987
pos19_Dnase,0.008090531,0.8181183
pos1_Dnase,0.007952743,0.85606784
pos5_C,0.007687593,0.49932504
pos4_Dnase,0.0075631724,1.0101675
pos22_G,0.007392539,0.91428035
pos21_Dnase,0.007239693,0.78545165
pos9_Dnase,0.007125527,0.80039245
pos22_Dnase,0.0070014186,0.83926105
pos23_Dnase,0.0069041657,0.9801302
pos19_A,0.00686961,0.5112097
pos14_G,0.0068221227,0.5044814
pos20_C,0.0066247396,0.54357165
pos13_Dnase,0.006464337,0.8191731
pos17_G,0.0063730874,0.54811484
pos13_C,0.006370546,0.53480846
pos5_Dnase,0.0061488547,0.78524864
pos21_G,0.006070005,0.4159616
pos4_G,0.0060679326,0.5139165
pos2_A,0.0059768856,0.4792465
pos18_G,0.0058906036,0.46298492
pos2_G,0.005779527,0.49201775
pos8_G,0.005658165,0.4919064
pos1_C,0.0056452327,0.5107113
pos19_G,0.005563186,0.5070621
pos10_A,0.005383473,0.45634878
pos8_C,0.005286538,0.4820514
pos18_Dnase,0.0052530076,0.79592484
pos16_T,0.0051962067,0.46542826
pos12_A,0.005040616,0.46293426
pos20_A,0.005037724,0.47169942
pos8_A,0.0046450286,0.4472872
pos11_A,0.0045713773,0.4692061
pos7_C,0.0043085534,0.4949202
pos9_T,0.0042934576,0.45916533
pos17_A,0.0041474495,0.48306942
pos17_C,0.004103253,0.46392968
pos3_T,0.0037678136,0.43339685
pos3_C,0.0037217955,0.4512252
pos6_G,0.0036603014,0.41478056
