Feature,MLP_IG,IG_SNR
pos18_C,0.016255029,0.5828354
pos15_H3K4me3,0.0109914625,1.6654615
pos18_A,0.010536318,0.5453516
pos1_G,0.0097150495,0.59205735
pos4_H3K4me3,0.009335659,1.6232867
pos5_H3K4me3,0.009045046,1.5738223
pos20_G,0.008935382,0.5462203
pos20_T,0.008637043,0.48831934
pos17_T,0.008159897,0.49347812
pos3_CTCF,0.0077903992,1.2034233
pos14_G,0.0071579935,0.5798461
pos12_CTCF,0.0066186874,1.2074996
pos1_C,0.0064437417,0.54598033
pos21_G,0.006333015,0.5063362
pos14_T,0.006327135,0.49727267
pos22_CTCF,0.0063084164,1.1423408
pos14_CTCF,0.0062398915,1.2243742
pos19_T,0.006163853,0.50142175
pos6_G,0.0053851623,0.5485327
pos16_G,0.0052907327,0.5655781
pos16_H3K4me3,0.0051917713,0.9276275
pos19_A,0.005129677,0.5057591
pos16_C,0.005119499,0.4751611
pos10_A,0.005027757,0.5049487
pos12_A,0.004968623,0.55631274
pos15_A,0.004921109,0.55681217
pos17_H3K4me3,0.0047825202,0.94956577
pos10_H3K4me3,0.0046206205,0.9064114
pos19_G,0.0045752986,0.52653235
pos14_H3K4me3,0.0044908975,1.0021473
pos15_G,0.0043103155,0.5177279
pos21_T,0.0042765606,0.6386538
pos19_C,0.004243965,0.5491187
pos22_G,0.0040042456,1.0046182
pos23_G,0.003988349,0.8340725
pos16_CTCF,0.0038423322,0.94913626
pos9_H3K4me3,0.0037913115,0.91794926
pos19_H3K4me3,0.0036230714,0.90004385
pos15_CTCF,0.0035672619,0.83011544
pos3_C,0.0035345508,0.53777
pos18_T,0.0035267617,0.4926242
pos5_C,0.0035194769,0.4714175
pos7_H3K4me3,0.0035174848,0.8129168
pos11_H3K4me3,0.0034652592,0.8108585
pos10_CTCF,0.0034541106,0.75096256
pos11_CTCF,0.0034476377,0.8917007
pos15_C,0.0033614528,0.4408551
pos17_CTCF,0.003341637,0.81533504
pos18_CTCF,0.0032481956,0.87051123
pos1_H3K4me3,0.0031399734,0.66703355
pos12_H3K4me3,0.0031186757,0.8383343
pos20_A,0.003117678,0.4425109
pos13_CTCF,0.0031084656,0.7949611
pos13_H3K4me3,0.0030939737,0.7173331
pos8_A,0.0030726711,0.48292577
pos23_H3K4me3,0.0030224114,0.75621736
pos13_C,0.0030206118,0.49807066
pos4_A,0.0030028904,0.4939096
pos20_H3K4me3,0.002960041,0.7765242
pos13_T,0.0029466385,0.45908362
pos3_H3K4me3,0.0029218758,0.7380338
pos4_G,0.0028487542,0.5234941
pos8_CTCF,0.0027868026,0.7972527
pos6_H3K4me3,0.0027793818,0.70752645
pos20_CTCF,0.0027494302,0.7508819
pos20_C,0.0027470568,0.47065383
pos18_G,0.0027423282,0.42270598
pos11_A,0.0027225232,0.4487247
pos22_H3K4me3,0.0026984953,0.70914036
pos4_CTCF,0.002648793,0.7620657
pos8_H3K4me3,0.0026270843,0.74012834
pos12_G,0.0025890744,0.41573086
pos10_T,0.0025607627,0.4517569
pos23_CTCF,0.0025474136,0.70566183
pos9_T,0.0025343434,0.4812215
pos2_H3K4me3,0.002526648,0.72727
pos18_H3K4me3,0.0024709331,0.7943092
pos21_CTCF,0.002465085,0.72597843
pos17_G,0.0024629817,0.47302118
pos11_T,0.0024471306,0.44024652
pos6_C,0.0024203341,0.46914008
pos9_A,0.0024188363,0.48943964
pos5_CTCF,0.0024075387,0.6340832
pos16_T,0.0023700276,0.44905514
pos6_A,0.0023458318,0.39681137
pos21_H3K4me3,0.0023119792,0.77548105
pos8_G,0.0022651453,0.5131878
pos12_C,0.0022465868,0.44643143
pos19_CTCF,0.0022317145,0.6481282
pos9_CTCF,0.0021977008,0.69115597
pos14_A,0.0021637196,0.44190174
pos2_CTCF,0.0020866592,0.64757067
pos1_CTCF,0.002050235,0.6290998
pos21_A,0.0020024406,0.46114638
pos6_T,0.0019818235,0.44762874
pos10_G,0.0019748611,0.4520909
pos17_A,0.0019611465,0.4176225
pos16_A,0.0019510695,0.41891795
pos7_CTCF,0.0018983118,0.6373392
pos8_T,0.0018803682,0.4335995
pos2_G,0.0018528688,0.44184765
pos8_C,0.0018279643,0.46229774
pos2_A,0.0017705616,0.45846736
pos7_T,0.0017523539,0.40448165
pos1_A,0.0017450572,0.4008536
pos11_G,0.0016726688,0.39236787
pos13_G,0.0016696184,0.41154167
pos7_A,0.0016607983,0.44864216
pos2_T,0.0016433867,0.40342978
pos6_CTCF,0.0016397763,0.6452063
pos11_C,0.0015868926,0.41392118
pos5_T,0.0015673535,0.37785196
pos9_G,0.0015505401,0.42441013
pos5_A,0.0015414631,0.4100364
pos5_G,0.0015337195,0.40735796
pos4_T,0.0015210969,0.40877545
pos1_T,0.0013898971,0.3752093
pos3_G,0.0013694889,0.3935485
pos4_C,0.0013630155,0.4329506
pos10_C,0.0013549782,0.40449858
pos14_C,0.0013328143,0.38941187
pos15_T,0.0013262428,0.39894956
pos3_A,0.0012988002,0.40932164
pos7_G,0.0012509521,0.3933404
pos17_C,0.0012488476,0.35669318
pos13_A,0.0011655926,0.3594795
pos12_T,0.0011562124,0.38582313
pos9_C,0.0011449021,0.37668413
pos2_C,0.0011437132,0.41487765
pos3_T,0.0010825044,0.4152799
pos21_C,0.0009690258,0.29392785
pos7_C,0.00087484246,0.38418362
pos3_Dnase,0.0,0.0
pos3_RRBS,0.0,0.0
pos1_RRBS,0.0,0.0
pos1_Dnase,0.0,0.0
pos7_RRBS,0.0,0.0
pos7_Dnase,0.0,0.0
pos6_Dnase,0.0,0.0
pos6_RRBS,0.0,0.0
pos4_RRBS,0.0,0.0
pos4_Dnase,0.0,0.0
pos5_Dnase,0.0,0.0
pos5_RRBS,0.0,0.0
pos2_RRBS,0.0,0.0
pos2_Dnase,0.0,0.0
pos8_Dnase,0.0,0.0
pos8_RRBS,0.0,0.0
pos10_RRBS,0.0,0.0
pos10_Dnase,0.0,0.0
pos11_Dnase,0.0,0.0
pos11_RRBS,0.0,0.0
pos15_RRBS,0.0,0.0
pos15_Dnase,0.0,0.0
pos14_Dnase,0.0,0.0
pos14_RRBS,0.0,0.0
pos12_RRBS,0.0,0.0
pos12_Dnase,0.0,0.0
pos13_Dnase,0.0,0.0
pos13_RRBS,0.0,0.0
pos9_RRBS,0.0,0.0
pos9_Dnase,0.0,0.0
pos18_Dnase,0.0,0.0
pos18_RRBS,0.0,0.0
pos16_RRBS,0.0,0.0
pos16_Dnase,0.0,0.0
pos17_Dnase,0.0,0.0
pos17_RRBS,0.0,0.0
pos19_RRBS,0.0,0.0
pos19_Dnase,0.0,0.0
pos20_Dnase,0.0,0.0
pos20_RRBS,0.0,0.0
pos21_RRBS,0.0,0.0
pos21_Dnase,0.0,0.0
pos22_T,0.0,0.0
pos22_A,0.0,0.0
pos22_RRBS,0.0,0.0
pos22_Dnase,0.0,0.0
pos22_C,0.0,0.0
pos23_A,0.0,0.0
pos23_T,0.0,0.0
pos23_C,0.0,0.0
pos23_Dnase,0.0,0.0
pos23_RRBS,0.0,0.0
