Feature,MLP_IG,IG_SNR
pos15_H3K4me3,0.013445831,2.1015077
pos17_H3K4me3,0.011115747,1.9919231
pos23_G,0.010973543,2.539058
pos20_G,0.010011075,0.5729164
pos1_G,0.008384014,0.63923687
pos9_H3K4me3,0.007998505,1.6544647
pos22_H3K4me3,0.0077849138,1.642791
pos18_H3K4me3,0.0076836743,1.7328576
pos19_G,0.007285215,0.6444008
pos2_H3K4me3,0.0072303237,1.635008
pos18_C,0.0072240913,0.69351333
pos14_H3K4me3,0.0065948903,1.5870798
pos23_H3K4me3,0.006253263,1.6368068
pos4_H3K4me3,0.006058243,1.6584541
pos11_H3K4me3,0.0059139817,1.3582097
pos10_A,0.0058909706,0.54591054
pos5_H3K4me3,0.0057013235,1.5505193
pos7_H3K4me3,0.0056557264,1.6080604
pos21_H3K4me3,0.005406723,1.4689653
pos3_H3K4me3,0.0053290064,1.4739956
pos14_T,0.00510434,0.51572365
pos4_G,0.00495568,0.67130774
pos17_G,0.0047399863,0.61978894
pos17_A,0.004174239,0.53794014
pos19_H3K4me3,0.004143169,1.3208135
pos10_H3K4me3,0.004056423,1.1444613
pos8_C,0.0039999313,0.5321881
pos11_A,0.0039178818,0.53726184
pos20_A,0.0038728027,0.5652166
pos16_A,0.0038692467,0.5067581
pos17_T,0.0038536196,0.49965337
pos3_G,0.0037540675,0.60053277
pos20_T,0.0036369776,0.4992312
pos7_C,0.0035731245,0.6164113
pos2_G,0.0035365284,0.62268347
pos12_H3K4me3,0.0035001896,1.0806323
pos14_A,0.0033693146,0.55613744
pos6_C,0.0032752831,0.61001694
pos22_G,0.0031839614,0.9112704
pos21_C,0.0030687887,0.5477812
pos6_A,0.0030674548,0.5208316
pos16_C,0.0030549471,0.59722114
pos21_A,0.0030299525,0.5397642
pos12_A,0.002975766,0.61983997
pos8_H3K4me3,0.0029684417,1.0260546
pos10_G,0.0029530043,0.61110365
pos19_T,0.0028464114,0.50385576
pos8_A,0.002685792,0.5599197
pos1_T,0.002592396,0.5438613
pos7_A,0.002568968,0.45734993
pos6_H3K4me3,0.0025421823,0.73539454
pos14_C,0.0025297948,0.5528238
pos15_A,0.002354384,0.52374244
pos1_A,0.0022952966,0.49226588
pos1_H3K4me3,0.0022795664,0.8115884
pos15_C,0.0022709514,0.5652794
pos13_G,0.0021977194,0.5880258
pos18_T,0.0021568355,0.51781845
pos16_H3K4me3,0.0020901505,0.7391059
pos15_G,0.002008494,0.49172315
pos16_T,0.0019692522,0.41545558
pos13_H3K4me3,0.0019395449,0.7245032
pos20_H3K4me3,0.0019020503,0.77434057
pos9_G,0.0018827731,0.5006925
pos5_A,0.0018460902,0.53332597
pos9_A,0.001844376,0.53801244
pos21_G,0.0018021417,0.38859004
pos13_T,0.0017914897,0.43134207
pos13_C,0.0017844135,0.4979528
pos11_G,0.0016713482,0.50734264
pos21_T,0.0016421454,0.6074458
pos10_C,0.0015706188,0.49610925
pos9_T,0.0015654805,0.4741939
pos12_T,0.0015594929,0.46364775
pos18_A,0.0015383774,0.4492109
pos8_G,0.001526201,0.4940516
pos6_G,0.0015054337,0.48263085
pos15_T,0.0014695711,0.4926532
pos12_G,0.0013983758,0.441586
pos4_A,0.0013958005,0.45281392
pos2_C,0.001335801,0.45029715
pos13_A,0.0013015667,0.4340908
pos7_T,0.001253573,0.4233719
pos19_C,0.0012116089,0.4600465
pos3_T,0.0012073049,0.46933421
pos14_G,0.0011940032,0.47852865
pos20_C,0.0011777217,0.46398702
pos19_A,0.0011448761,0.38053226
pos5_G,0.0011160418,0.4203427
pos16_G,0.0010913721,0.5114832
pos6_T,0.0010333101,0.4353815
pos3_C,0.0009997743,0.44963413
pos4_C,0.0009963212,0.46268716
pos8_T,0.0009774065,0.4325079
pos12_C,0.00094614207,0.4052218
pos9_C,0.00087196514,0.46043435
pos7_G,0.0008327407,0.45854342
pos5_C,0.00081755285,0.43249714
pos11_C,0.00080485776,0.38123664
pos1_C,0.00076877687,0.43481776
pos3_A,0.0007622163,0.3915801
pos2_T,0.0007247513,0.42572203
pos5_T,0.0007227871,0.36197123
pos10_T,0.0007194263,0.34552035
pos18_G,0.0006532685,0.385752
pos4_T,0.00064568396,0.3257012
pos11_T,0.0005670247,0.35219902
pos2_A,0.0005614641,0.36996448
pos17_C,0.00055491494,0.38262707
pos22_RRBS,0.00035779105,0.19215113
pos16_RRBS,0.0003114448,0.17662987
pos14_RRBS,0.00027024606,0.09846276
pos21_RRBS,0.000247379,0.17730057
pos2_RRBS,0.00021196506,0.11308321
pos9_RRBS,0.00012982404,0.097433
pos4_RRBS,0.00012094552,0.11876021
pos18_RRBS,0.000118417214,0.09812733
pos6_RRBS,0.000111355126,0.09802497
pos5_RRBS,9.3813615e-05,0.1239504
pos17_RRBS,9.299138e-05,0.07969876
pos10_RRBS,9.294894e-05,0.12263823
pos12_RRBS,8.933834e-05,0.080232814
pos15_RRBS,8.882895e-05,0.09844445
pos3_RRBS,7.974174e-05,0.10599681
pos11_RRBS,7.281493e-05,0.078018576
pos7_RRBS,5.225025e-05,0.12808049
pos8_RRBS,5.1250096e-05,0.095785014
pos19_RRBS,5.0251496e-05,0.10921206
pos13_RRBS,4.827988e-05,0.07940636
pos1_RRBS,4.248808e-05,0.07968531
pos20_RRBS,3.4731213e-05,0.09007913
pos2_Dnase,0.0,0.0
pos3_Dnase,0.0,0.0
pos3_CTCF,0.0,0.0
pos1_CTCF,0.0,0.0
pos1_Dnase,0.0,0.0
pos7_CTCF,0.0,0.0
pos7_Dnase,0.0,0.0
pos6_Dnase,0.0,0.0
pos6_CTCF,0.0,0.0
pos4_CTCF,0.0,0.0
pos4_Dnase,0.0,0.0
pos5_Dnase,0.0,0.0
pos5_CTCF,0.0,0.0
pos2_CTCF,0.0,0.0
pos9_Dnase,0.0,0.0
