Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
RRBS_pos_17,17,RRBS,0.06571432948112488,4.284642696380615,1.3450344800949097
H3K4me3_pos_17,17,H3K4me3,0.06571432948112488,4.284642696380615,1.3450344800949097
Dnase_pos_17,17,Dnase,0.06571432948112488,4.284642696380615,1.3450344800949097
CTCF_pos_17,17,CTCF,0.06571432948112488,4.284642696380615,1.3450344800949097
T_pos_17,17,T,0.06571432948112488,4.284642696380615,1.3450344800949097
G_pos_17,17,G,0.06571432948112488,4.284642696380615,1.3450344800949097
C_pos_17,17,C,0.06571432948112488,4.284642696380615,1.3450344800949097
A_pos_17,17,A,0.06571432948112488,4.284642696380615,1.3450344800949097
RRBS_pos_18,18,RRBS,0.06336504220962524,4.284642696380615,1.7887176275253296
H3K4me3_pos_18,18,H3K4me3,0.06336504220962524,4.284642696380615,1.7887176275253296
Dnase_pos_18,18,Dnase,0.06336504220962524,4.284642696380615,1.7887176275253296
CTCF_pos_18,18,CTCF,0.06336504220962524,4.284642696380615,1.7887176275253296
T_pos_18,18,T,0.06336504220962524,4.284642696380615,1.7887176275253296
G_pos_18,18,G,0.06336504220962524,4.284642696380615,1.7887176275253296
C_pos_18,18,C,0.06336504220962524,4.284642696380615,1.7887176275253296
A_pos_18,18,A,0.06336504220962524,4.284642696380615,1.7887176275253296
A_pos_9,9,A,0.055956508964300156,4.284642696380615,1.023675560951233
C_pos_9,9,C,0.055956508964300156,4.284642696380615,1.023675560951233
G_pos_9,9,G,0.055956508964300156,4.284642696380615,1.023675560951233
T_pos_9,9,T,0.055956508964300156,4.284642696380615,1.023675560951233
CTCF_pos_9,9,CTCF,0.055956508964300156,4.284642696380615,1.023675560951233
Dnase_pos_9,9,Dnase,0.055956508964300156,4.284642696380615,1.023675560951233
H3K4me3_pos_9,9,H3K4me3,0.055956508964300156,4.284642696380615,1.023675560951233
RRBS_pos_9,9,RRBS,0.055956508964300156,4.284642696380615,1.023675560951233
A_pos_16,16,A,0.05416661500930786,4.284642696380615,1.1291770935058594
C_pos_16,16,C,0.05416661500930786,4.284642696380615,1.1291770935058594
G_pos_16,16,G,0.05416661500930786,4.284642696380615,1.1291770935058594
T_pos_16,16,T,0.05416661500930786,4.284642696380615,1.1291770935058594
CTCF_pos_16,16,CTCF,0.05416661500930786,4.284642696380615,1.1291770935058594
Dnase_pos_16,16,Dnase,0.05416661500930786,4.284642696380615,1.1291770935058594
H3K4me3_pos_16,16,H3K4me3,0.05416661500930786,4.284642696380615,1.1291770935058594
RRBS_pos_16,16,RRBS,0.05416661500930786,4.284642696380615,1.1291770935058594
RRBS_pos_19,19,RRBS,0.053394630551338196,4.284642696380615,2.230029821395874
H3K4me3_pos_19,19,H3K4me3,0.053394630551338196,4.284642696380615,2.230029821395874
Dnase_pos_19,19,Dnase,0.053394630551338196,4.284642696380615,2.230029821395874
CTCF_pos_19,19,CTCF,0.053394630551338196,4.284642696380615,2.230029821395874
T_pos_19,19,T,0.053394630551338196,4.284642696380615,2.230029821395874
G_pos_19,19,G,0.053394630551338196,4.284642696380615,2.230029821395874
C_pos_19,19,C,0.053394630551338196,4.284642696380615,2.230029821395874
A_pos_19,19,A,0.053394630551338196,4.284642696380615,2.230029821395874
A_pos_10,10,A,0.051201775670051575,4.284642696380615,1.441321849822998
C_pos_10,10,C,0.051201775670051575,4.284642696380615,1.441321849822998
