Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
RRBS_pos_19,19,RRBS,0.1914387196302414,3.3402280807495117,2.4739537239074707
H3K4me3_pos_19,19,H3K4me3,0.1914387196302414,3.3402280807495117,2.4739537239074707
Dnase_pos_19,19,Dnase,0.1914387196302414,3.3402280807495117,2.4739537239074707
CTCF_pos_19,19,CTCF,0.1914387196302414,3.3402280807495117,2.4739537239074707
T_pos_19,19,T,0.1914387196302414,3.3402280807495117,2.4739537239074707
G_pos_19,19,G,0.1914387196302414,3.3402280807495117,2.4739537239074707
C_pos_19,19,C,0.1914387196302414,3.3402280807495117,2.4739537239074707
A_pos_19,19,A,0.1914387196302414,3.3402280807495117,2.4739537239074707
A_pos_18,18,A,0.13975438475608826,3.3402280807495117,1.9111891984939575
C_pos_18,18,C,0.13975438475608826,3.3402280807495117,1.9111891984939575
G_pos_18,18,G,0.13975438475608826,3.3402280807495117,1.9111891984939575
T_pos_18,18,T,0.13975438475608826,3.3402280807495117,1.9111891984939575
CTCF_pos_18,18,CTCF,0.13975438475608826,3.3402280807495117,1.9111891984939575
Dnase_pos_18,18,Dnase,0.13975438475608826,3.3402280807495117,1.9111891984939575
H3K4me3_pos_18,18,H3K4me3,0.13975438475608826,3.3402280807495117,1.9111891984939575
RRBS_pos_18,18,RRBS,0.13975438475608826,3.3402280807495117,1.9111891984939575
RRBS_pos_20,20,RRBS,0.10696206241846085,3.3402280807495117,1.330145001411438
H3K4me3_pos_20,20,H3K4me3,0.10696206241846085,3.3402280807495117,1.330145001411438
Dnase_pos_20,20,Dnase,0.10696206241846085,3.3402280807495117,1.330145001411438
CTCF_pos_20,20,CTCF,0.10696206241846085,3.3402280807495117,1.330145001411438
T_pos_20,20,T,0.10696206241846085,3.3402280807495117,1.330145001411438
G_pos_20,20,G,0.10696206241846085,3.3402280807495117,1.330145001411438
C_pos_20,20,C,0.10696206241846085,3.3402280807495117,1.330145001411438
A_pos_20,20,A,0.10696206241846085,3.3402280807495117,1.330145001411438
A_pos_14,14,A,0.09113402664661407,3.3402280807495117,1.3816733360290527
C_pos_14,14,C,0.09113402664661407,3.3402280807495117,1.3816733360290527
G_pos_14,14,G,0.09113402664661407,3.3402280807495117,1.3816733360290527
T_pos_14,14,T,0.09113402664661407,3.3402280807495117,1.3816733360290527
CTCF_pos_14,14,CTCF,0.09113402664661407,3.3402280807495117,1.3816733360290527
Dnase_pos_14,14,Dnase,0.09113402664661407,3.3402280807495117,1.3816733360290527
H3K4me3_pos_14,14,H3K4me3,0.09113402664661407,3.3402280807495117,1.3816733360290527
RRBS_pos_14,14,RRBS,0.09113402664661407,3.3402280807495117,1.3816733360290527
A_pos_15,15,A,0.08845822513103485,3.3402280807495117,1.2946135997772217
C_pos_15,15,C,0.08845822513103485,3.3402280807495117,1.2946135997772217
G_pos_15,15,G,0.08845822513103485,3.3402280807495117,1.2946135997772217
T_pos_15,15,T,0.08845822513103485,3.3402280807495117,1.2946135997772217
CTCF_pos_15,15,CTCF,0.08845822513103485,3.3402280807495117,1.2946135997772217
Dnase_pos_15,15,Dnase,0.08845822513103485,3.3402280807495117,1.2946135997772217
H3K4me3_pos_15,15,H3K4me3,0.08845822513103485,3.3402280807495117,1.2946135997772217
RRBS_pos_15,15,RRBS,0.08845822513103485,3.3402280807495117,1.2946135997772217
A_pos_13,13,A,0.06317636370658875,3.3402280807495117,1.0232584476470947
C_pos_13,13,C,0.06317636370658875,3.3402280807495117,1.0232584476470947
G_pos_13,13,G,0.06317636370658875,3.3402280807495117,1.0232584476470947
T_pos_13,13,T,0.06317636370658875,3.3402280807495117,1.0232584476470947
CTCF_pos_13,13,CTCF,0.06317636370658875,3.3402280807495117,1.0232584476470947
Dnase_pos_13,13,Dnase,0.06317636370658875,3.3402280807495117,1.0232584476470947
H3K4me3_pos_13,13,H3K4me3,0.06317636370658875,3.3402280807495117,1.0232584476470947
RRBS_pos_13,13,RRBS,0.06317636370658875,3.3402280807495117,1.0232584476470947
A_pos_0,0,A,0.06308255344629288,3.3402280807495117,1.0375698804855347
C_pos_0,0,C,0.06308255344629288,3.3402280807495117,1.0375698804855347
G_pos_0,0,G,0.06308255344629288,3.3402280807495117,1.0375698804855347
T_pos_0,0,T,0.06308255344629288,3.3402280807495117,1.0375698804855347
CTCF_pos_0,0,CTCF,0.06308255344629288,3.3402280807495117,1.0375698804855347
Dnase_pos_0,0,Dnase,0.06308255344629288,3.3402280807495117,1.0375698804855347
H3K4me3_pos_0,0,H3K4me3,0.06308255344629288,3.3402280807495117,1.0375698804855347
RRBS_pos_0,0,RRBS,0.06308255344629288,3.3402280807495117,1.0375698804855347
RRBS_pos_1,1,RRBS,0.03801374509930611,3.3402280807495117,0.8675331473350525
