Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
A_pos_20,20,A,0.11133528500795364,3.56081485748291,1.3051338195800781
C_pos_20,20,C,0.11133528500795364,3.56081485748291,1.3051338195800781
G_pos_20,20,G,0.11133528500795364,3.56081485748291,1.3051338195800781
T_pos_20,20,T,0.11133528500795364,3.56081485748291,1.3051338195800781
CTCF_pos_20,20,CTCF,0.11133528500795364,3.56081485748291,1.3051338195800781
Dnase_pos_20,20,Dnase,0.11133528500795364,3.56081485748291,1.3051338195800781
H3K4me3_pos_20,20,H3K4me3,0.11133528500795364,3.56081485748291,1.3051338195800781
RRBS_pos_20,20,RRBS,0.11133528500795364,3.56081485748291,1.3051338195800781
A_pos_0,0,A,0.10702647268772125,3.56081485748291,1.642882227897644
C_pos_0,0,C,0.10702647268772125,3.56081485748291,1.642882227897644
G_pos_0,0,G,0.10702647268772125,3.56081485748291,1.642882227897644
T_pos_0,0,T,0.10702647268772125,3.56081485748291,1.642882227897644
CTCF_pos_0,0,CTCF,0.10702647268772125,3.56081485748291,1.642882227897644
Dnase_pos_0,0,Dnase,0.10702647268772125,3.56081485748291,1.642882227897644
H3K4me3_pos_0,0,H3K4me3,0.10702647268772125,3.56081485748291,1.642882227897644
RRBS_pos_0,0,RRBS,0.10702647268772125,3.56081485748291,1.642882227897644
A_pos_19,19,A,0.10602080076932907,3.56081485748291,1.5080890655517578
C_pos_19,19,C,0.10602080076932907,3.56081485748291,1.5080890655517578
G_pos_19,19,G,0.10602080076932907,3.56081485748291,1.5080890655517578
T_pos_19,19,T,0.10602080076932907,3.56081485748291,1.5080890655517578
CTCF_pos_19,19,CTCF,0.10602080076932907,3.56081485748291,1.5080890655517578
Dnase_pos_19,19,Dnase,0.10602080076932907,3.56081485748291,1.5080890655517578
H3K4me3_pos_19,19,H3K4me3,0.10602080076932907,3.56081485748291,1.5080890655517578
RRBS_pos_19,19,RRBS,0.10602080076932907,3.56081485748291,1.5080890655517578
A_pos_18,18,A,0.09976203739643097,3.56081485748291,1.574363350868225
C_pos_18,18,C,0.09976203739643097,3.56081485748291,1.574363350868225
G_pos_18,18,G,0.09976203739643097,3.56081485748291,1.574363350868225
T_pos_18,18,T,0.09976203739643097,3.56081485748291,1.574363350868225
CTCF_pos_18,18,CTCF,0.09976203739643097,3.56081485748291,1.574363350868225
Dnase_pos_18,18,Dnase,0.09976203739643097,3.56081485748291,1.574363350868225
H3K4me3_pos_18,18,H3K4me3,0.09976203739643097,3.56081485748291,1.574363350868225
RRBS_pos_18,18,RRBS,0.09976203739643097,3.56081485748291,1.574363350868225
RRBS_pos_13,13,RRBS,0.0680459663271904,3.56081485748291,0.8706203699111938
H3K4me3_pos_13,13,H3K4me3,0.0680459663271904,3.56081485748291,0.8706203699111938
Dnase_pos_13,13,Dnase,0.0680459663271904,3.56081485748291,0.8706203699111938
CTCF_pos_13,13,CTCF,0.0680459663271904,3.56081485748291,0.8706203699111938
T_pos_13,13,T,0.0680459663271904,3.56081485748291,0.8706203699111938
G_pos_13,13,G,0.0680459663271904,3.56081485748291,0.8706203699111938
C_pos_13,13,C,0.0680459663271904,3.56081485748291,0.8706203699111938
A_pos_13,13,A,0.0680459663271904,3.56081485748291,0.8706203699111938
A_pos_1,1,A,0.06337524950504303,3.56081485748291,1.2453086376190186
