Feature,Linear_Coefficient,SE,t_stat,p_value,FDR
pos1_A,-0.005077266012309305,0.005851094045446685,-0.8677464373112287,0.38559102823918057,0.7538742378928366
pos1_C,-0.0023776062337914094,0.005827039378131177,-0.40802988953782304,0.6832760097053532,0.9542302894160967
pos1_G,0.010914834348157555,0.0055137858399949705,1.9795535526580248,0.047829812492831136,0.30736220667632036
pos1_CTCF,-179683668853.3448,108779517416.46642,-1.6518152784721336,0.09865947374672746,0.30736220667632036
pos1_Dnase,2548091845.8569503,1542600966.9881809,1.6518152784721243,0.09865947374672923,0.30736220667632036
pos1_H3K4me3,0.026652670229839047,0.05288537317306444,0.5039705429064416,0.6143129336026867,0.9286694884010723
pos1_RRBS,0.0025998333930524558,0.02401772756871788,0.10824643528885029,0.9138062470543296,1.0
pos2_A,-0.0024769594160913414,0.0056913926834527475,-0.4352114770244014,0.6634350364322295,0.935979964851365
pos2_C,0.006805504652517431,0.005756765464849508,1.1821750762770284,0.23721435989476158,0.573556517112003
pos2_G,0.004885888210402881,0.00556007464990889,0.8787450741300646,0.37959819272811135,0.7538742378928366
pos2_CTCF,2712113865.9304404,1641899007.2782464,1.651815278472136,0.09865947374672679,0.30736220667632036
pos2_Dnase,383367441.25119364,232088567.1948716,1.6518152784721263,0.09865947374672879,0.30736220667632036
pos2_H3K4me3,0.049354645059012194,0.07480022742481028,0.6598194518676275,0.5094119313764147,0.8404992058618324
pos2_RRBS,-0.006836200264940626,0.027101909524592013,-0.25224053894569765,0.8008695528774643,1.0
pos3_A,-0.0058587522276898766,0.005544077577535906,-1.0567587025529734,0.2906926733092132,0.6450988092615416
pos3_C,-0.004840839050982667,0.005753620559729354,-0.8413552824224434,0.40020484233817255,0.7538742378928366
pos3_G,0.0019492569184989487,0.0056862713039298055,0.34280054790066194,0.7317685390221649,0.9936181353250332
pos3_CTCF,1089252471.5904813,659427531.5082417,1.6518152784721387,0.09865947374672634,0.30736220667632036
pos3_Dnase,-379690166.58555365,229862365.08040577,-1.6518152784721334,0.09865947374672746,0.30736220667632036
pos3_H3K4me3,-0.04290591496565382,0.06627167762420773,-0.6474246088796934,0.5173984778320007,0.8404992058618324
pos3_RRBS,0.01304510299690025,0.027006516063425325,0.4830353891728786,0.6290999981656415,0.9286694884010723
pos4_A,0.012821191251603886,0.005913362838640608,2.1681725950967157,0.030210896239214247,0.30736220667632036
pos4_C,0.0011346252283675052,0.00583850402783282,0.19433492260322444,0.8459246137291938,1.0
pos4_G,0.00976036489246406,0.005749446356327205,1.6976182205305528,0.08966631871229458,0.30736220667632036
pos4_CTCF,-2297858256.59209,1391110910.850472,-1.6518152784721296,0.09865947374672834,0.30736220667632036
pos4_Dnase,-599604079.4432592,362997053.76128507,-1.6518152784721283,0.09865947374672834,0.30736220667632036
pos4_H3K4me3,0.05105057253440391,0.07119741882295767,0.7170284172990637,0.4734031053568015,0.8173646514904801
pos4_RRBS,0.0024945734800677598,0.026597372035012827,0.09379022396588275,0.9252810198123211,1.0
pos5_A,0.011867853100946036,0.005822960054671977,2.038113431917503,0.04161157678517102,0.30736220667632036
pos5_C,0.002747045759586219,0.00583705963702578,0.47062149959220756,0.637939579281928,0.9310469535465976
