Feature,MLP_IG,IG_SNR
pos23_G,0.011146151,2.1745899
pos3_CTCF,0.009168364,1.344118
pos22_CTCF,0.009114183,1.3219479
pos15_H3K4me3,0.008231838,1.6273276
pos22_G,0.007060514,1.8804185
pos3_H3K4me3,0.0069948765,1.4752614
pos21_T,0.0064130076,0.7060217
pos14_CTCF,0.0063445345,1.2579219
pos23_CTCF,0.0062174415,1.3320794
pos23_H3K4me3,0.0061131986,1.3753544
pos11_H3K4me3,0.0060608843,1.4230332
pos16_G,0.00561297,0.6625053
pos10_H3K4me3,0.005579163,1.4063166
pos20_T,0.005060081,0.5095042
pos7_H3K4me3,0.0049742456,1.505457
pos9_H3K4me3,0.00495604,1.3324562
pos18_T,0.004868711,0.5754701
pos12_CTCF,0.0046614897,1.2813071
pos1_H3K4me3,0.0045933053,1.3724316
pos15_G,0.0044996366,0.5992961
pos14_G,0.004239142,0.5871806
pos18_H3K4me3,0.004196577,1.2903693
pos6_T,0.0041839695,0.57164
pos4_H3K4me3,0.0041754353,1.3360132
pos8_T,0.0041002133,0.63784975
pos12_G,0.0040801135,0.5990641
pos8_H3K4me3,0.0039309743,1.3012085
pos21_A,0.003854587,0.6064404
pos17_T,0.0038445254,0.50636035
pos17_H3K4me3,0.0037423773,1.2608236
pos19_T,0.0036288775,0.52278394
pos2_C,0.0035757707,0.54863864
pos2_T,0.0035164477,0.55615205
pos6_H3K4me3,0.0035004115,1.020613
pos21_H3K4me3,0.0034065382,1.265813
pos16_H3K4me3,0.0033984738,0.7289657
pos20_H3K4me3,0.0033672967,1.2291063
pos10_C,0.0033420234,0.5450896
pos18_C,0.0033414306,0.52394336
pos5_H3K4me3,0.003286196,1.1332254
pos20_CTCF,0.0032463933,0.80082196
pos1_C,0.0032199486,0.53106004
pos17_CTCF,0.0031378705,1.082212
pos20_C,0.0030917688,0.60290605
pos8_C,0.003025932,0.5411713
pos16_CTCF,0.002980198,0.88994545
pos5_G,0.0029375714,0.5134257
pos22_H3K4me3,0.0029292668,1.0285897
pos10_CTCF,0.002914689,1.0273267
pos4_CTCF,0.0028611883,0.90871465
pos16_C,0.002783528,0.47638527
pos9_CTCF,0.0027572599,0.85049665
pos20_A,0.0027447394,0.53855914
pos8_G,0.0027343496,0.49389192
pos4_A,0.002677858,0.5620344
pos11_T,0.0026573204,0.5314913
pos19_CTCF,0.002630025,0.81663615
pos14_C,0.0026080105,0.44837117
pos9_G,0.0025799456,0.54320014
pos11_C,0.0023519404,0.48955965
pos10_G,0.0022980194,0.5147746
pos5_CTCF,0.0022468413,0.8725295
pos7_A,0.002192444,0.54096097
pos8_A,0.0021248648,0.5100537
pos9_C,0.0021220793,0.51292217
pos1_G,0.0020977268,0.5364217
pos13_H3K4me3,0.0020370323,0.725475
pos7_C,0.001972453,0.5160581
pos9_T,0.0019081384,0.5264733
pos2_H3K4me3,0.0018732703,0.7020953
pos1_T,0.0018434544,0.5199502
pos6_CTCF,0.0018349234,0.7624971
pos18_A,0.0017805387,0.5061151
pos4_G,0.0017683498,0.50725687
pos1_CTCF,0.0017198621,0.609552
pos19_H3K4me3,0.0017143599,0.73623246
pos11_CTCF,0.0016988524,0.7133913
pos13_CTCF,0.0016958326,0.7050887
pos3_C,0.0016630718,0.5522854
pos20_G,0.0016591977,0.5062544
pos3_G,0.0016564548,0.50641656
pos7_CTCF,0.0016315257,0.70793974
pos7_T,0.0015732328,0.47791433
pos14_A,0.0015728894,0.46960315
pos12_H3K4me3,0.0015679271,0.7087868
pos5_A,0.0015629705,0.488582
pos18_CTCF,0.0015149721,0.65834785
pos21_CTCF,0.0015037182,0.70206755
pos8_CTCF,0.0014975268,0.6821233
pos3_A,0.001470147,0.49155903
pos14_H3K4me3,0.0014572729,0.6980839
pos5_C,0.0014042103,0.5218726
pos2_CTCF,0.0014021607,0.68666726
pos13_G,0.001372465,0.49262998
pos12_A,0.001347869,0.43665665
pos12_T,0.0013238009,0.4720295
pos12_C,0.0013206487,0.4614985
pos15_CTCF,0.0012933175,0.632193
pos15_C,0.0012734662,0.38613155
pos16_T,0.001250427,0.4194978
pos13_A,0.0012323955,0.43410426
pos19_C,0.0011164309,0.41942725
pos10_A,0.0010327451,0.45069492
pos13_C,0.0010270254,0.44992286
pos4_C,0.0010187667,0.4481607
pos18_G,0.0010043222,0.462015
pos11_A,0.0009795537,0.4175231
pos16_A,0.0009740439,0.37543625
pos19_A,0.0009342877,0.39472547
pos4_T,0.00091482745,0.44329053
pos7_G,0.00091268326,0.47793382
pos6_G,0.00089210196,0.39211702
pos17_A,0.00085491664,0.4425469
pos6_C,0.0008526621,0.4368824
pos21_G,0.0008524183,0.4072178
pos10_T,0.0008410026,0.42046806
pos17_G,0.00083060534,0.426131
pos3_T,0.0007999902,0.40350607
pos2_A,0.00078726833,0.39714858
pos15_A,0.0007661386,0.43934917
pos19_G,0.0007292051,0.408183
pos11_G,0.0007038117,0.4228718
pos2_G,0.0006787476,0.33164105
pos14_T,0.0006587189,0.41186377
pos1_A,0.0006525006,0.3782051
pos5_T,0.00065107236,0.40210903
pos21_C,0.000650257,0.3088654
pos13_T,0.0006443243,0.36183846
pos15_T,0.0006159141,0.40366334
pos6_A,0.0006012743,0.4196648
pos9_A,0.00054996175,0.37602535
pos17_C,0.0005421182,0.40295386
pos3_Dnase,0.0,0.0
pos3_RRBS,0.0,0.0
pos1_RRBS,0.0,0.0
pos1_Dnase,0.0,0.0
pos7_RRBS,0.0,0.0
pos7_Dnase,0.0,0.0
pos6_Dnase,0.0,0.0
pos6_RRBS,0.0,0.0
pos4_RRBS,0.0,0.0
pos4_Dnase,0.0,0.0
pos5_Dnase,0.0,0.0
pos5_RRBS,0.0,0.0
pos2_RRBS,0.0,0.0
pos2_Dnase,0.0,0.0
pos8_Dnase,0.0,0.0
pos8_RRBS,0.0,0.0
pos10_RRBS,0.0,0.0
pos10_Dnase,0.0,0.0
pos11_Dnase,0.0,0.0
pos11_RRBS,0.0,0.0
pos15_RRBS,0.0,0.0
pos15_Dnase,0.0,0.0
pos14_Dnase,0.0,0.0
pos14_RRBS,0.0,0.0
pos12_RRBS,0.0,0.0
pos12_Dnase,0.0,0.0
pos13_Dnase,0.0,0.0
pos13_RRBS,0.0,0.0
pos9_RRBS,0.0,0.0
pos9_Dnase,0.0,0.0
pos18_Dnase,0.0,0.0
pos18_RRBS,0.0,0.0
pos16_RRBS,0.0,0.0
pos16_Dnase,0.0,0.0
pos17_Dnase,0.0,0.0
pos17_RRBS,0.0,0.0
pos19_RRBS,0.0,0.0
pos19_Dnase,0.0,0.0
pos20_Dnase,0.0,0.0
pos20_RRBS,0.0,0.0
pos21_RRBS,0.0,0.0
pos21_Dnase,0.0,0.0
pos22_T,0.0,0.0
pos22_A,0.0,0.0
pos22_RRBS,0.0,0.0
pos22_Dnase,0.0,0.0
pos22_C,0.0,0.0
pos23_A,0.0,0.0
pos23_T,0.0,0.0
pos23_C,0.0,0.0
pos23_Dnase,0.0,0.0
pos23_RRBS,0.0,0.0
