Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
RRBS_pos_17,17,RRBS,0.15230433642864227,3.5781126022338867,1.2600449323654175
H3K4me3_pos_17,17,H3K4me3,0.15230433642864227,3.5781126022338867,1.2600449323654175
Dnase_pos_17,17,Dnase,0.15230433642864227,3.5781126022338867,1.2600449323654175
CTCF_pos_17,17,CTCF,0.15230433642864227,3.5781126022338867,1.2600449323654175
T_pos_17,17,T,0.15230433642864227,3.5781126022338867,1.2600449323654175
G_pos_17,17,G,0.15230433642864227,3.5781126022338867,1.2600449323654175
C_pos_17,17,C,0.15230433642864227,3.5781126022338867,1.2600449323654175
A_pos_17,17,A,0.15230433642864227,3.5781126022338867,1.2600449323654175
RRBS_pos_18,18,RRBS,0.14725837111473083,3.5781126022338867,1.9475682973861694
H3K4me3_pos_18,18,H3K4me3,0.14725837111473083,3.5781126022338867,1.9475682973861694
Dnase_pos_18,18,Dnase,0.14725837111473083,3.5781126022338867,1.9475682973861694
CTCF_pos_18,18,CTCF,0.14725837111473083,3.5781126022338867,1.9475682973861694
T_pos_18,18,T,0.14725837111473083,3.5781126022338867,1.9475682973861694
G_pos_18,18,G,0.14725837111473083,3.5781126022338867,1.9475682973861694
C_pos_18,18,C,0.14725837111473083,3.5781126022338867,1.9475682973861694
A_pos_18,18,A,0.14725837111473083,3.5781126022338867,1.9475682973861694
RRBS_pos_19,19,RRBS,0.09146494418382645,3.5781126022338867,1.508402943611145
H3K4me3_pos_19,19,H3K4me3,0.09146494418382645,3.5781126022338867,1.508402943611145
Dnase_pos_19,19,Dnase,0.09146494418382645,3.5781126022338867,1.508402943611145
CTCF_pos_19,19,CTCF,0.09146494418382645,3.5781126022338867,1.508402943611145
T_pos_19,19,T,0.09146494418382645,3.5781126022338867,1.508402943611145
G_pos_19,19,G,0.09146494418382645,3.5781126022338867,1.508402943611145
C_pos_19,19,C,0.09146494418382645,3.5781126022338867,1.508402943611145
A_pos_19,19,A,0.09146494418382645,3.5781126022338867,1.508402943611145
A_pos_0,0,A,0.07453672587871552,3.5781126022338867,0.9669677019119263
C_pos_0,0,C,0.07453672587871552,3.5781126022338867,0.9669677019119263
G_pos_0,0,G,0.07453672587871552,3.5781126022338867,0.9669677019119263
T_pos_0,0,T,0.07453672587871552,3.5781126022338867,0.9669677019119263
CTCF_pos_0,0,CTCF,0.07453672587871552,3.5781126022338867,0.9669677019119263
Dnase_pos_0,0,Dnase,0.07453672587871552,3.5781126022338867,0.9669677019119263
H3K4me3_pos_0,0,H3K4me3,0.07453672587871552,3.5781126022338867,0.9669677019119263
RRBS_pos_0,0,RRBS,0.07453672587871552,3.5781126022338867,0.9669677019119263
A_pos_16,16,A,0.06471572816371918,3.5781126022338867,0.869232177734375
C_pos_16,16,C,0.06471572816371918,3.5781126022338867,0.869232177734375
G_pos_16,16,G,0.06471572816371918,3.5781126022338867,0.869232177734375
T_pos_16,16,T,0.06471572816371918,3.5781126022338867,0.869232177734375
CTCF_pos_16,16,CTCF,0.06471572816371918,3.5781126022338867,0.869232177734375
Dnase_pos_16,16,Dnase,0.06471572816371918,3.5781126022338867,0.869232177734375
H3K4me3_pos_16,16,H3K4me3,0.06471572816371918,3.5781126022338867,0.869232177734375
RRBS_pos_16,16,RRBS,0.06471572816371918,3.5781126022338867,0.869232177734375
A_pos_20,20,A,0.050748806446790695,3.5781126022338867,1.4100322723388672
C_pos_20,20,C,0.050748806446790695,3.5781126022338867,1.4100322723388672
G_pos_20,20,G,0.050748806446790695,3.5781126022338867,1.4100322723388672
T_pos_20,20,T,0.050748806446790695,3.5781126022338867,1.4100322723388672
CTCF_pos_20,20,CTCF,0.050748806446790695,3.5781126022338867,1.4100322723388672
Dnase_pos_20,20,Dnase,0.050748806446790695,3.5781126022338867,1.4100322723388672
H3K4me3_pos_20,20,H3K4me3,0.050748806446790695,3.5781126022338867,1.4100322723388672
RRBS_pos_20,20,RRBS,0.050748806446790695,3.5781126022338867,1.4100322723388672
RRBS_pos_10,10,RRBS,0.03912854567170143,3.5781126022338867,0.6604881882667542
H3K4me3_pos_10,10,H3K4me3,0.03912854567170143,3.5781126022338867,0.6604881882667542
Dnase_pos_10,10,Dnase,0.03912854567170143,3.5781126022338867,0.6604881882667542
CTCF_pos_10,10,CTCF,0.03912854567170143,3.5781126022338867,0.6604881882667542
T_pos_10,10,T,0.03912854567170143,3.5781126022338867,0.6604881882667542
G_pos_10,10,G,0.03912854567170143,3.5781126022338867,0.6604881882667542
C_pos_10,10,C,0.03912854567170143,3.5781126022338867,0.6604881882667542
A_pos_10,10,A,0.03912854567170143,3.5781126022338867,0.6604881882667542
A_pos_15,15,A,0.03450141102075577,3.5781126022338867,0.9086489081382751
C_pos_15,15,C,0.03450141102075577,3.5781126022338867,0.9086489081382751
G_pos_15,15,G,0.03450141102075577,3.5781126022338867,0.9086489081382751
T_pos_15,15,T,0.03450141102075577,3.5781126022338867,0.9086489081382751
CTCF_pos_15,15,CTCF,0.03450141102075577,3.5781126022338867,0.9086489081382751
Dnase_pos_15,15,Dnase,0.03450141102075577,3.5781126022338867,0.9086489081382751
H3K4me3_pos_15,15,H3K4me3,0.03450141102075577,3.5781126022338867,0.9086489081382751
RRBS_pos_15,15,RRBS,0.03450141102075577,3.5781126022338867,0.9086489081382751
RRBS_pos_11,11,RRBS,0.03310924768447876,3.5781126022338867,1.0630557537078857
H3K4me3_pos_11,11,H3K4me3,0.03310924768447876,3.5781126022338867,1.0630557537078857
Dnase_pos_11,11,Dnase,0.03310924768447876,3.5781126022338867,1.0630557537078857
CTCF_pos_11,11,CTCF,0.03310924768447876,3.5781126022338867,1.0630557537078857
T_pos_11,11,T,0.03310924768447876,3.5781126022338867,1.0630557537078857
G_pos_11,11,G,0.03310924768447876,3.5781126022338867,1.0630557537078857
C_pos_11,11,C,0.03310924768447876,3.5781126022338867,1.0630557537078857
A_pos_11,11,A,0.03310924768447876,3.5781126022338867,1.0630557537078857
RRBS_pos_9,9,RRBS,0.030468495562672615,3.5781126022338867,0.5752981901168823
H3K4me3_pos_9,9,H3K4me3,0.030468495562672615,3.5781126022338867,0.5752981901168823
Dnase_pos_9,9,Dnase,0.030468495562672615,3.5781126022338867,0.5752981901168823
CTCF_pos_9,9,CTCF,0.030468495562672615,3.5781126022338867,0.5752981901168823
T_pos_9,9,T,0.030468495562672615,3.5781126022338867,0.5752981901168823
G_pos_9,9,G,0.030468495562672615,3.5781126022338867,0.5752981901168823
C_pos_9,9,C,0.030468495562672615,3.5781126022338867,0.5752981901168823
A_pos_9,9,A,0.030468495562672615,3.5781126022338867,0.5752981901168823
RRBS_pos_4,4,RRBS,0.030083073303103447,3.5781126022338867,0.9818286299705505
H3K4me3_pos_4,4,H3K4me3,0.030083073303103447,3.5781126022338867,0.9818286299705505
Dnase_pos_4,4,Dnase,0.030083073303103447,3.5781126022338867,0.9818286299705505
CTCF_pos_4,4,CTCF,0.030083073303103447,3.5781126022338867,0.9818286299705505
T_pos_4,4,T,0.030083073303103447,3.5781126022338867,0.9818286299705505
G_pos_4,4,G,0.030083073303103447,3.5781126022338867,0.9818286299705505
C_pos_4,4,C,0.030083073303103447,3.5781126022338867,0.9818286299705505
A_pos_4,4,A,0.030083073303103447,3.5781126022338867,0.9818286299705505
RRBS_pos_3,3,RRBS,0.028516210615634918,3.5781126022338867,1.0466418266296387
H3K4me3_pos_3,3,H3K4me3,0.028516210615634918,3.5781126022338867,1.0466418266296387
Dnase_pos_3,3,Dnase,0.028516210615634918,3.5781126022338867,1.0466418266296387
CTCF_pos_3,3,CTCF,0.028516210615634918,3.5781126022338867,1.0466418266296387
T_pos_3,3,T,0.028516210615634918,3.5781126022338867,1.0466418266296387
G_pos_3,3,G,0.028516210615634918,3.5781126022338867,1.0466418266296387
C_pos_3,3,C,0.028516210615634918,3.5781126022338867,1.0466418266296387
A_pos_3,3,A,0.028516210615634918,3.5781126022338867,1.0466418266296387
A_pos_1,1,A,0.02775108814239502,3.5781126022338867,1.115369200706482
C_pos_1,1,C,0.02775108814239502,3.5781126022338867,1.115369200706482
G_pos_1,1,G,0.02775108814239502,3.5781126022338867,1.115369200706482
T_pos_1,1,T,0.02775108814239502,3.5781126022338867,1.115369200706482
CTCF_pos_1,1,CTCF,0.02775108814239502,3.5781126022338867,1.115369200706482
Dnase_pos_1,1,Dnase,0.02775108814239502,3.5781126022338867,1.115369200706482
H3K4me3_pos_1,1,H3K4me3,0.02775108814239502,3.5781126022338867,1.115369200706482
RRBS_pos_1,1,RRBS,0.02775108814239502,3.5781126022338867,1.115369200706482
A_pos_12,12,A,0.026532400399446487,3.5781126022338867,1.2322800159454346
C_pos_12,12,C,0.026532400399446487,3.5781126022338867,1.2322800159454346
G_pos_12,12,G,0.026532400399446487,3.5781126022338867,1.2322800159454346
T_pos_12,12,T,0.026532400399446487,3.5781126022338867,1.2322800159454346
CTCF_pos_12,12,CTCF,0.026532400399446487,3.5781126022338867,1.2322800159454346
Dnase_pos_12,12,Dnase,0.026532400399446487,3.5781126022338867,1.2322800159454346
H3K4me3_pos_12,12,H3K4me3,0.026532400399446487,3.5781126022338867,1.2322800159454346
RRBS_pos_12,12,RRBS,0.026532400399446487,3.5781126022338867,1.2322800159454346
A_pos_14,14,A,0.026233194395899773,3.5781126022338867,0.8788419365882874
C_pos_14,14,C,0.026233194395899773,3.5781126022338867,0.8788419365882874
G_pos_14,14,G,0.026233194395899773,3.5781126022338867,0.8788419365882874
T_pos_14,14,T,0.026233194395899773,3.5781126022338867,0.8788419365882874
CTCF_pos_14,14,CTCF,0.026233194395899773,3.5781126022338867,0.8788419365882874
Dnase_pos_14,14,Dnase,0.026233194395899773,3.5781126022338867,0.8788419365882874
H3K4me3_pos_14,14,H3K4me3,0.026233194395899773,3.5781126022338867,0.8788419365882874
RRBS_pos_14,14,RRBS,0.026233194395899773,3.5781126022338867,0.8788419365882874
A_pos_13,13,A,0.025158457458019257,3.5781126022338867,0.8853386640548706
C_pos_13,13,C,0.025158457458019257,3.5781126022338867,0.8853386640548706
G_pos_13,13,G,0.025158457458019257,3.5781126022338867,0.8853386640548706
T_pos_13,13,T,0.025158457458019257,3.5781126022338867,0.8853386640548706
CTCF_pos_13,13,CTCF,0.025158457458019257,3.5781126022338867,0.8853386640548706
Dnase_pos_13,13,Dnase,0.025158457458019257,3.5781126022338867,0.8853386640548706
H3K4me3_pos_13,13,H3K4me3,0.025158457458019257,3.5781126022338867,0.8853386640548706
RRBS_pos_13,13,RRBS,0.025158457458019257,3.5781126022338867,0.8853386640548706
A_pos_2,2,A,0.02386609837412834,3.5781126022338867,1.1486146450042725
C_pos_2,2,C,0.02386609837412834,3.5781126022338867,1.1486146450042725
G_pos_2,2,G,0.02386609837412834,3.5781126022338867,1.1486146450042725
T_pos_2,2,T,0.02386609837412834,3.5781126022338867,1.1486146450042725
CTCF_pos_2,2,CTCF,0.02386609837412834,3.5781126022338867,1.1486146450042725
Dnase_pos_2,2,Dnase,0.02386609837412834,3.5781126022338867,1.1486146450042725
H3K4me3_pos_2,2,H3K4me3,0.02386609837412834,3.5781126022338867,1.1486146450042725
RRBS_pos_2,2,RRBS,0.02386609837412834,3.5781126022338867,1.1486146450042725
RRBS_pos_5,5,RRBS,0.022718967869877815,3.5781126022338867,1.09036123752594
H3K4me3_pos_5,5,H3K4me3,0.022718967869877815,3.5781126022338867,1.09036123752594
Dnase_pos_5,5,Dnase,0.022718967869877815,3.5781126022338867,1.09036123752594
CTCF_pos_5,5,CTCF,0.022718967869877815,3.5781126022338867,1.09036123752594
T_pos_5,5,T,0.022718967869877815,3.5781126022338867,1.09036123752594
G_pos_5,5,G,0.022718967869877815,3.5781126022338867,1.09036123752594
C_pos_5,5,C,0.022718967869877815,3.5781126022338867,1.09036123752594
A_pos_5,5,A,0.022718967869877815,3.5781126022338867,1.09036123752594
A_pos_8,8,A,0.01818496361374855,3.5781126022338867,0.6626551151275635
C_pos_8,8,C,0.01818496361374855,3.5781126022338867,0.6626551151275635
G_pos_8,8,G,0.01818496361374855,3.5781126022338867,0.6626551151275635
T_pos_8,8,T,0.01818496361374855,3.5781126022338867,0.6626551151275635
CTCF_pos_8,8,CTCF,0.01818496361374855,3.5781126022338867,0.6626551151275635
Dnase_pos_8,8,Dnase,0.01818496361374855,3.5781126022338867,0.6626551151275635
H3K4me3_pos_8,8,H3K4me3,0.01818496361374855,3.5781126022338867,0.6626551151275635
RRBS_pos_8,8,RRBS,0.01818496361374855,3.5781126022338867,0.6626551151275635
RRBS_pos_6,6,RRBS,0.014323003590106964,3.5781126022338867,1.15384042263031
H3K4me3_pos_6,6,H3K4me3,0.014323003590106964,3.5781126022338867,1.15384042263031
Dnase_pos_6,6,Dnase,0.014323003590106964,3.5781126022338867,1.15384042263031
CTCF_pos_6,6,CTCF,0.014323003590106964,3.5781126022338867,1.15384042263031
T_pos_6,6,T,0.014323003590106964,3.5781126022338867,1.15384042263031
G_pos_6,6,G,0.014323003590106964,3.5781126022338867,1.15384042263031
C_pos_6,6,C,0.014323003590106964,3.5781126022338867,1.15384042263031
A_pos_6,6,A,0.014323003590106964,3.5781126022338867,1.15384042263031
RRBS_pos_22,22,RRBS,0.013272727839648724,3.5781126022338867,1.4209520816802979
H3K4me3_pos_22,22,H3K4me3,0.013272727839648724,3.5781126022338867,1.4209520816802979
Dnase_pos_22,22,Dnase,0.013272727839648724,3.5781126022338867,1.4209520816802979
CTCF_pos_22,22,CTCF,0.013272727839648724,3.5781126022338867,1.4209520816802979
T_pos_22,22,T,0.013272727839648724,3.5781126022338867,1.4209520816802979
G_pos_22,22,G,0.013272727839648724,3.5781126022338867,1.4209520816802979
C_pos_22,22,C,0.013272727839648724,3.5781126022338867,1.4209520816802979
A_pos_22,22,A,0.013272727839648724,3.5781126022338867,1.4209520816802979
A_pos_7,7,A,0.012562006711959839,3.5781126022338867,0.9620223045349121
C_pos_7,7,C,0.012562006711959839,3.5781126022338867,0.9620223045349121
G_pos_7,7,G,0.012562006711959839,3.5781126022338867,0.9620223045349121
T_pos_7,7,T,0.012562006711959839,3.5781126022338867,0.9620223045349121
CTCF_pos_7,7,CTCF,0.012562006711959839,3.5781126022338867,0.9620223045349121
Dnase_pos_7,7,Dnase,0.012562006711959839,3.5781126022338867,0.9620223045349121
H3K4me3_pos_7,7,H3K4me3,0.012562006711959839,3.5781126022338867,0.9620223045349121
RRBS_pos_7,7,RRBS,0.012562006711959839,3.5781126022338867,0.9620223045349121
RRBS_pos_21,21,RRBS,0.012561231851577759,3.5781126022338867,1.9154359102249146
H3K4me3_pos_21,21,H3K4me3,0.012561231851577759,3.5781126022338867,1.9154359102249146
Dnase_pos_21,21,Dnase,0.012561231851577759,3.5781126022338867,1.9154359102249146
CTCF_pos_21,21,CTCF,0.012561231851577759,3.5781126022338867,1.9154359102249146
T_pos_21,21,T,0.012561231851577759,3.5781126022338867,1.9154359102249146
G_pos_21,21,G,0.012561231851577759,3.5781126022338867,1.9154359102249146
C_pos_21,21,C,0.012561231851577759,3.5781126022338867,1.9154359102249146
A_pos_21,21,A,0.012561231851577759,3.5781126022338867,1.9154359102249146
