Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
A_pos_18,18,A,0.10504208505153656,3.8387818336486816,1.790584683418274
C_pos_18,18,C,0.10504208505153656,3.8387818336486816,1.790584683418274
G_pos_18,18,G,0.10504208505153656,3.8387818336486816,1.790584683418274
T_pos_18,18,T,0.10504208505153656,3.8387818336486816,1.790584683418274
CTCF_pos_18,18,CTCF,0.10504208505153656,3.8387818336486816,1.790584683418274
Dnase_pos_18,18,Dnase,0.10504208505153656,3.8387818336486816,1.790584683418274
H3K4me3_pos_18,18,H3K4me3,0.10504208505153656,3.8387818336486816,1.790584683418274
RRBS_pos_18,18,RRBS,0.10504208505153656,3.8387818336486816,1.790584683418274
A_pos_17,17,A,0.09547185897827148,3.8387818336486816,1.6336778402328491
C_pos_17,17,C,0.09547185897827148,3.8387818336486816,1.6336778402328491
G_pos_17,17,G,0.09547185897827148,3.8387818336486816,1.6336778402328491
T_pos_17,17,T,0.09547185897827148,3.8387818336486816,1.6336778402328491
CTCF_pos_17,17,CTCF,0.09547185897827148,3.8387818336486816,1.6336778402328491
Dnase_pos_17,17,Dnase,0.09547185897827148,3.8387818336486816,1.6336778402328491
H3K4me3_pos_17,17,H3K4me3,0.09547185897827148,3.8387818336486816,1.6336778402328491
RRBS_pos_17,17,RRBS,0.09547185897827148,3.8387818336486816,1.6336778402328491
RRBS_pos_19,19,RRBS,0.07989024370908737,3.8387818336486816,1.3541160821914673
H3K4me3_pos_19,19,H3K4me3,0.07989024370908737,3.8387818336486816,1.3541160821914673
Dnase_pos_19,19,Dnase,0.07989024370908737,3.8387818336486816,1.3541160821914673
CTCF_pos_19,19,CTCF,0.07989024370908737,3.8387818336486816,1.3541160821914673
T_pos_19,19,T,0.07989024370908737,3.8387818336486816,1.3541160821914673
G_pos_19,19,G,0.07989024370908737,3.8387818336486816,1.3541160821914673
C_pos_19,19,C,0.07989024370908737,3.8387818336486816,1.3541160821914673
A_pos_19,19,A,0.07989024370908737,3.8387818336486816,1.3541160821914673
A_pos_16,16,A,0.06117604672908783,3.8387818336486816,1.3878626823425293
C_pos_16,16,C,0.06117604672908783,3.8387818336486816,1.3878626823425293
G_pos_16,16,G,0.06117604672908783,3.8387818336486816,1.3878626823425293
T_pos_16,16,T,0.06117604672908783,3.8387818336486816,1.3878626823425293
CTCF_pos_16,16,CTCF,0.06117604672908783,3.8387818336486816,1.3878626823425293
Dnase_pos_16,16,Dnase,0.06117604672908783,3.8387818336486816,1.3878626823425293
H3K4me3_pos_16,16,H3K4me3,0.06117604672908783,3.8387818336486816,1.3878626823425293
RRBS_pos_16,16,RRBS,0.06117604672908783,3.8387818336486816,1.3878626823425293
RRBS_pos_10,10,RRBS,0.05537159740924835,3.8387818336486816,0.912516713142395
