Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
A_pos_0,0,A,0.13680949807167053,4.064951419830322,2.3184142112731934
C_pos_0,0,C,0.13680949807167053,4.064951419830322,2.3184142112731934
G_pos_0,0,G,0.13680949807167053,4.064951419830322,2.3184142112731934
T_pos_0,0,T,0.13680949807167053,4.064951419830322,2.3184142112731934
CTCF_pos_0,0,CTCF,0.13680949807167053,4.064951419830322,2.3184142112731934
Dnase_pos_0,0,Dnase,0.13680949807167053,4.064951419830322,2.3184142112731934
H3K4me3_pos_0,0,H3K4me3,0.13680949807167053,4.064951419830322,2.3184142112731934
RRBS_pos_0,0,RRBS,0.13680949807167053,4.064951419830322,2.3184142112731934
RRBS_pos_19,19,RRBS,0.09900052100419998,4.064951419830322,1.7628655433654785
H3K4me3_pos_19,19,H3K4me3,0.09900052100419998,4.064951419830322,1.7628655433654785
Dnase_pos_19,19,Dnase,0.09900052100419998,4.064951419830322,1.7628655433654785
CTCF_pos_19,19,CTCF,0.09900052100419998,4.064951419830322,1.7628655433654785
T_pos_19,19,T,0.09900052100419998,4.064951419830322,1.7628655433654785
G_pos_19,19,G,0.09900052100419998,4.064951419830322,1.7628655433654785
C_pos_19,19,C,0.09900052100419998,4.064951419830322,1.7628655433654785
A_pos_19,19,A,0.09900052100419998,4.064951419830322,1.7628655433654785
RRBS_pos_20,20,RRBS,0.09109009057283401,4.064951419830322,1.6606756448745728
H3K4me3_pos_20,20,H3K4me3,0.09109009057283401,4.064951419830322,1.6606756448745728
Dnase_pos_20,20,Dnase,0.09109009057283401,4.064951419830322,1.6606756448745728
CTCF_pos_20,20,CTCF,0.09109009057283401,4.064951419830322,1.6606756448745728
T_pos_20,20,T,0.09109009057283401,4.064951419830322,1.6606756448745728
G_pos_20,20,G,0.09109009057283401,4.064951419830322,1.6606756448745728
C_pos_20,20,C,0.09109009057283401,4.064951419830322,1.6606756448745728
A_pos_20,20,A,0.09109009057283401,4.064951419830322,1.6606756448745728
A_pos_18,18,A,0.07965868711471558,4.064951419830322,2.18473219871521
C_pos_18,18,C,0.07965868711471558,4.064951419830322,2.18473219871521
G_pos_18,18,G,0.07965868711471558,4.064951419830322,2.18473219871521
T_pos_18,18,T,0.07965868711471558,4.064951419830322,2.18473219871521
CTCF_pos_18,18,CTCF,0.07965868711471558,4.064951419830322,2.18473219871521
Dnase_pos_18,18,Dnase,0.07965868711471558,4.064951419830322,2.18473219871521
H3K4me3_pos_18,18,H3K4me3,0.07965868711471558,4.064951419830322,2.18473219871521
RRBS_pos_18,18,RRBS,0.07965868711471558,4.064951419830322,2.18473219871521
RRBS_pos_21,21,RRBS,0.07521972060203552,4.064951419830322,5.643850326538086
H3K4me3_pos_21,21,H3K4me3,0.07521972060203552,4.064951419830322,5.643850326538086
Dnase_pos_21,21,Dnase,0.07521972060203552,4.064951419830322,5.643850326538086
CTCF_pos_21,21,CTCF,0.07521972060203552,4.064951419830322,5.643850326538086
T_pos_21,21,T,0.07521972060203552,4.064951419830322,5.643850326538086
G_pos_21,21,G,0.07521972060203552,4.064951419830322,5.643850326538086
C_pos_21,21,C,0.07521972060203552,4.064951419830322,5.643850326538086
A_pos_21,21,A,0.07521972060203552,4.064951419830322,5.643850326538086
A_pos_5,5,A,0.04974127933382988,4.064951419830322,2.221623659133911
C_pos_5,5,C,0.04974127933382988,4.064951419830322,2.221623659133911
G_pos_5,5,G,0.04974127933382988,4.064951419830322,2.221623659133911
T_pos_5,5,T,0.04974127933382988,4.064951419830322,2.221623659133911
CTCF_pos_5,5,CTCF,0.04974127933382988,4.064951419830322,2.221623659133911
Dnase_pos_5,5,Dnase,0.04974127933382988,4.064951419830322,2.221623659133911
H3K4me3_pos_5,5,H3K4me3,0.04974127933382988,4.064951419830322,2.221623659133911
RRBS_pos_5,5,RRBS,0.04974127933382988,4.064951419830322,2.221623659133911
A_pos_22,22,A,0.04777221381664276,4.064951419830322,5.194696426391602
C_pos_22,22,C,0.04777221381664276,4.064951419830322,5.194696426391602
G_pos_22,22,G,0.04777221381664276,4.064951419830322,5.194696426391602
T_pos_22,22,T,0.04777221381664276,4.064951419830322,5.194696426391602
CTCF_pos_22,22,CTCF,0.04777221381664276,4.064951419830322,5.194696426391602
Dnase_pos_22,22,Dnase,0.04777221381664276,4.064951419830322,5.194696426391602
H3K4me3_pos_22,22,H3K4me3,0.04777221381664276,4.064951419830322,5.194696426391602
RRBS_pos_22,22,RRBS,0.04777221381664276,4.064951419830322,5.194696426391602
RRBS_pos_4,4,RRBS,0.04646298289299011,4.064951419830322,2.2204697132110596
H3K4me3_pos_4,4,H3K4me3,0.04646298289299011,4.064951419830322,2.2204697132110596
Dnase_pos_4,4,Dnase,0.04646298289299011,4.064951419830322,2.2204697132110596
CTCF_pos_4,4,CTCF,0.04646298289299011,4.064951419830322,2.2204697132110596
T_pos_4,4,T,0.04646298289299011,4.064951419830322,2.2204697132110596
G_pos_4,4,G,0.04646298289299011,4.064951419830322,2.2204697132110596
C_pos_4,4,C,0.04646298289299011,4.064951419830322,2.2204697132110596
A_pos_4,4,A,0.04646298289299011,4.064951419830322,2.2204697132110596
A_pos_1,1,A,0.04403055086731911,4.064951419830322,2.069106101989746
C_pos_1,1,C,0.04403055086731911,4.064951419830322,2.069106101989746
G_pos_1,1,G,0.04403055086731911,4.064951419830322,2.069106101989746
T_pos_1,1,T,0.04403055086731911,4.064951419830322,2.069106101989746
CTCF_pos_1,1,CTCF,0.04403055086731911,4.064951419830322,2.069106101989746
Dnase_pos_1,1,Dnase,0.04403055086731911,4.064951419830322,2.069106101989746
H3K4me3_pos_1,1,H3K4me3,0.04403055086731911,4.064951419830322,2.069106101989746
RRBS_pos_1,1,RRBS,0.04403055086731911,4.064951419830322,2.069106101989746
RRBS_pos_6,6,RRBS,0.040600650012493134,4.064951419830322,2.2285218238830566
H3K4me3_pos_6,6,H3K4me3,0.040600650012493134,4.064951419830322,2.2285218238830566
Dnase_pos_6,6,Dnase,0.040600650012493134,4.064951419830322,2.2285218238830566
CTCF_pos_6,6,CTCF,0.040600650012493134,4.064951419830322,2.2285218238830566
T_pos_6,6,T,0.040600650012493134,4.064951419830322,2.2285218238830566
G_pos_6,6,G,0.040600650012493134,4.064951419830322,2.2285218238830566
