Feature,MLP_IG,IG_SNR
pos18_C,0.016555734,0.6872014
pos18_A,0.01313402,0.7345206
pos20_G,0.0103656,0.6236317
pos1_G,0.0089312345,0.5243731
pos14_T,0.008907642,0.5338396
pos16_C,0.007947852,0.5505676
pos21_G,0.006661594,0.45714733
pos22_G,0.0063384194,1.0618343
pos14_G,0.006106552,0.5808212
pos19_G,0.0059671416,0.65446657
pos16_T,0.0059451107,0.5262115
pos7_C,0.00577627,0.5801963
pos10_A,0.0055819736,0.49324012
pos23_G,0.005510146,0.8100821
pos15_A,0.005476801,0.5383614
pos16_G,0.0053892266,0.59034216
pos12_A,0.0053439727,0.52613956
pos11_A,0.005302899,0.5316621
pos19_C,0.00521971,0.6154164
pos8_G,0.0050316188,0.5693723
pos9_T,0.0049512833,0.5749764
pos20_A,0.0048620887,0.5603253
pos2_G,0.004841025,0.5542272
pos14_A,0.00460931,0.5131488
pos6_G,0.004446244,0.5130552
pos19_A,0.0044268435,0.5645851
pos1_C,0.0043741353,0.5603887
pos8_C,0.004282334,0.53594357
pos4_G,0.0040660207,0.55125576
pos3_C,0.003961865,0.54676306
pos13_C,0.0039114426,0.5356838
pos20_C,0.0038181534,0.6015019
pos17_C,0.0034805723,0.5501408
pos21_T,0.003432131,0.5680021
pos2_A,0.0033201259,0.5109948
pos5_C,0.00329373,0.51764923
pos3_T,0.003035244,0.5051427
pos12_C,0.0029672603,0.48653954
pos11_G,0.0028533959,0.5057809
pos17_G,0.0027416595,0.5301116
pos21_A,0.0026731584,0.5174407
pos6_C,0.0026714597,0.4693533
pos8_A,0.0025469202,0.4522302
pos1_T,0.0025106876,0.44882268
pos17_A,0.0024798948,0.52197635
pos15_G,0.0024389029,0.43881914
pos21_C,0.0023213814,0.36343637
pos16_A,0.0022620654,0.41048238
pos9_A,0.0021920172,0.423875
pos2_T,0.0021676072,0.38488838
pos18_G,0.0020698006,0.42172948
pos10_T,0.0020648222,0.4070418
pos3_G,0.0020444337,0.47173408
pos10_C,0.0019975118,0.48810917
pos13_G,0.0019286543,0.44011918
pos5_T,0.0018128826,0.41055104
pos2_C,0.0017833497,0.44693992
pos10_G,0.001740908,0.4426106
pos1_A,0.0017341725,0.41759157
pos6_A,0.0017092199,0.47622594
pos15_C,0.0016781951,0.44698685
pos11_C,0.0016534914,0.45017976
pos7_T,0.0016331273,0.40333995
pos4_T,0.0015865164,0.4132395
pos14_C,0.0015349775,0.41477638
pos15_T,0.0015129544,0.39812782
pos4_C,0.0014833779,0.4152232
pos3_A,0.0014358081,0.39191985
pos6_T,0.0014246814,0.40554765
pos12_G,0.0014206726,0.3905517
pos5_G,0.0013934204,0.4229702
pos7_G,0.0013611449,0.42292392
pos7_A,0.0013409454,0.36372513
pos5_A,0.0013409272,0.38802865
pos8_T,0.0013360807,0.38155678
pos4_A,0.0013287716,0.3737442
pos9_G,0.0012407274,0.40287304
pos13_T,0.0011840977,0.3873231
pos12_T,0.0011369422,0.3835106
pos9_C,0.0011214922,0.40080324
pos13_A,0.0010457154,0.37343532
pos11_T,0.0009900044,0.34976923
pos3_H3K4me3,0.0,0.0
pos3_RRBS,0.0,0.0
pos3_CTCF,0.0,0.0
pos3_Dnase,0.0,0.0
pos1_Dnase,0.0,0.0
pos1_CTCF,0.0,0.0
pos7_RRBS,0.0,0.0
pos7_H3K4me3,0.0,0.0
pos7_Dnase,0.0,0.0
pos7_CTCF,0.0,0.0
pos6_CTCF,0.0,0.0
pos6_Dnase,0.0,0.0
pos6_H3K4me3,0.0,0.0
pos6_RRBS,0.0,0.0
pos4_RRBS,0.0,0.0
pos4_H3K4me3,0.0,0.0
pos4_Dnase,0.0,0.0
pos4_CTCF,0.0,0.0
pos5_CTCF,0.0,0.0
pos5_Dnase,0.0,0.0
pos5_H3K4me3,0.0,0.0
pos5_RRBS,0.0,0.0
pos2_RRBS,0.0,0.0
pos2_H3K4me3,0.0,0.0
pos2_Dnase,0.0,0.0
pos2_CTCF,0.0,0.0
pos1_RRBS,0.0,0.0
pos1_H3K4me3,0.0,0.0
pos11_RRBS,0.0,0.0
pos11_H3K4me3,0.0,0.0
pos8_RRBS,0.0,0.0
pos8_H3K4me3,0.0,0.0
pos11_Dnase,0.0,0.0
pos11_CTCF,0.0,0.0
pos10_CTCF,0.0,0.0
pos10_Dnase,0.0,0.0
pos10_H3K4me3,0.0,0.0
pos10_RRBS,0.0,0.0
pos15_RRBS,0.0,0.0
pos15_H3K4me3,0.0,0.0
pos15_Dnase,0.0,0.0
pos15_CTCF,0.0,0.0
pos14_CTCF,0.0,0.0
pos14_Dnase,0.0,0.0
pos14_H3K4me3,0.0,0.0
pos14_RRBS,0.0,0.0
pos12_RRBS,0.0,0.0
pos12_H3K4me3,0.0,0.0
pos12_Dnase,0.0,0.0
pos12_CTCF,0.0,0.0
pos13_CTCF,0.0,0.0
pos13_Dnase,0.0,0.0
pos13_H3K4me3,0.0,0.0
