Feature,MLP_IG,IG_SNR
pos18_C,0.013548095,0.63411236
pos3_CTCF,0.011824,1.8601347
pos15_Dnase,0.010362172,1.951269
pos20_G,0.010245369,0.63924575
pos8_Dnase,0.009437431,1.721497
pos3_Dnase,0.0092215,1.9889534
pos22_CTCF,0.008859727,1.5227987
pos15_CTCF,0.007889335,1.5191516
pos19_A,0.00785765,0.62146837
pos14_Dnase,0.0076758,1.3563008
pos9_Dnase,0.0076432577,1.6476626
pos18_A,0.0068523,0.6453893
pos19_G,0.006849582,0.6674245
pos22_G,0.006715601,1.5116084
pos14_CTCF,0.00663656,1.5139514
pos10_CTCF,0.0066043935,1.4355323
pos16_C,0.0063323346,0.54778236
pos13_Dnase,0.006312077,1.3106153
pos23_CTCF,0.0062654335,1.2690684
pos14_T,0.0062638614,0.5022593
pos1_G,0.005765856,0.5247204
pos22_Dnase,0.0056034275,1.3425909
pos20_Dnase,0.0054642805,1.153062
pos17_Dnase,0.005463195,1.111937
pos14_G,0.0052510826,0.5289816
pos4_Dnase,0.004924048,1.0951315
pos23_G,0.004916248,1.1164975
pos7_CTCF,0.0047791046,1.2381533
pos13_CTCF,0.0046286136,1.1943575
pos5_Dnase,0.004610147,1.3737822
pos6_Dnase,0.0045168083,1.0877303
pos5_CTCF,0.0045112795,1.0360105
pos6_A,0.004433809,0.5490548
pos21_CTCF,0.00426248,1.0371577
pos18_CTCF,0.0042403378,1.0538528
pos1_C,0.0040766955,0.5337935
pos20_CTCF,0.004050389,1.0943288
pos21_Dnase,0.0040398673,0.98963535
pos15_A,0.0040378985,0.53235376
pos23_Dnase,0.0040226886,1.0704633
pos9_CTCF,0.0038868045,1.0104529
pos19_CTCF,0.003808345,0.7711123
pos19_Dnase,0.003689921,0.78710943
pos18_Dnase,0.0036596186,0.76524794
pos11_Dnase,0.0036415101,0.8182675
pos10_Dnase,0.003626959,1.0009465
pos2_G,0.0035974095,0.51283896
pos19_C,0.0035407436,0.56258774
pos12_CTCF,0.0034984082,0.94709146
pos2_Dnase,0.0034401568,0.81346905
pos1_CTCF,0.0034315055,0.7612583
pos17_C,0.0033698084,0.5376157
pos3_C,0.003345401,0.47546893
pos10_C,0.0032398533,0.5380888
pos20_C,0.0032364472,0.58407503
