Feature,MLP_IG,IG_SNR
pos14_CTCF,0.008386932,3.772472
pos3_CTCF,0.007299399,4.0638137
pos22_CTCF,0.006987844,4.364327
pos23_G,0.0064196195,4.1725574
pos9_H3K4me3,0.006076894,2.9635649
pos21_Dnase,0.0060022497,3.3556376
pos5_H3K4me3,0.005457653,2.3788812
pos6_Dnase,0.0054033194,3.8804302
pos17_Dnase,0.004925802,2.7135494
pos16_Dnase,0.0049232366,3.8236203
pos15_H3K4me3,0.004800723,2.4256558
pos2_H3K4me3,0.004725953,2.2919865
pos12_CTCF,0.0046687634,3.1605556
pos23_H3K4me3,0.0042297146,2.5477884
pos7_Dnase,0.004225006,2.8500373
pos15_Dnase,0.0040928773,2.5983949
pos17_H3K4me3,0.004057547,2.2889552
pos8_CTCF,0.00372051,2.1320531
pos11_CTCF,0.0035886038,2.4767962
pos1_CTCF,0.003571872,2.3897476
pos7_H3K4me3,0.0034443547,2.0012257
pos21_CTCF,0.0031912574,1.8584828
pos21_H3K4me3,0.0031328627,1.9249523
pos20_G,0.0031032506,0.6303462
pos10_Dnase,0.0030512263,1.7907165
pos9_Dnase,0.002961886,2.1802447
pos1_H3K4me3,0.002954841,1.8023925
pos4_CTCF,0.0029096946,2.1030974
pos18_H3K4me3,0.0028208918,2.2027214
pos19_G,0.0028199665,0.7246355
pos18_C,0.0026639963,0.64237326
pos14_C,0.002432756,0.58933324
pos6_G,0.0023553353,0.53618944
pos12_H3K4me3,0.0023207616,1.1680893
pos19_CTCF,0.0023074704,1.2115521
pos9_CTCF,0.002302225,1.0908227
pos12_Dnase,0.002298836,1.4761046
pos17_G,0.0022793068,0.7366512
pos21_A,0.002251886,0.69234645
pos23_CTCF,0.0022112387,1.4898667
pos13_Dnase,0.0021590095,1.2364097
pos23_Dnase,0.00215608,1.3820138
pos1_Dnase,0.0021447958,1.305304
pos7_CTCF,0.0021423677,1.2583755
pos8_A,0.002117795,0.53237677
pos8_C,0.0020863928,0.5871428
pos16_CTCF,0.0020775923,1.3158041
pos18_CTCF,0.0020540336,1.269933
pos21_T,0.0020520221,0.66314745
pos22_G,0.0020359473,1.5122808
pos16_G,0.0020107466,0.5986589
pos17_CTCF,0.0020011861,1.1198637
pos17_A,0.001964602,0.6068494
pos1_G,0.0019518867,0.53151745
pos13_H3K4me3,0.0019340984,1.284311
pos18_A,0.001928841,0.697619
pos19_H3K4me3,0.0019168644,1.0481286
pos13_G,0.0018953503,0.5926741
pos19_Dnase,0.0018821366,0.81240445
pos14_T,0.0018710522,0.5146304
pos15_T,0.0018690713,0.55928403
pos3_G,0.0018290167,0.5488483
pos18_Dnase,0.0017905409,0.94585484
pos5_G,0.0017605348,0.5685654
pos3_Dnase,0.0017281262,0.8041491
pos4_A,0.0016904766,0.51552296
pos11_H3K4me3,0.001688253,1.1771297
pos7_G,0.0016814175,0.57850707
pos20_CTCF,0.0016532836,1.1219134
pos15_CTCF,0.0016467227,0.95637846
pos22_Dnase,0.0016365849,1.0339164
pos7_C,0.0015571044,0.5793099
pos10_H3K4me3,0.0015422107,0.8218781
pos16_C,0.0015386791,0.55469346
pos10_C,0.0015282049,0.5691331
pos16_H3K4me3,0.0014745218,0.7965643
pos6_CTCF,0.0014566333,0.79503006
pos2_C,0.001439858,0.554587
pos14_H3K4me3,0.0014254017,0.96331406
pos5_Dnase,0.0014247253,0.76679647
pos2_Dnase,0.0014183972,0.87608534
pos4_H3K4me3,0.001410221,0.97074884
pos20_Dnase,0.001403918,0.8385443
pos3_T,0.0013892698,0.5470586
pos4_Dnase,0.0013805336,0.79763013
pos22_H3K4me3,0.001378183,0.8063171
pos20_H3K4me3,0.001358135,0.78120923
pos7_A,0.0013156199,0.5156929
pos10_A,0.0013079419,0.4934113
pos5_A,0.0012977984,0.50807303
pos5_T,0.0012848387,0.5005622
pos20_C,0.0012836761,0.63209146
pos9_G,0.0012474663,0.5107042
pos8_Dnase,0.0012424145,0.8495015
pos2_G,0.001227672,0.57667965
pos10_CTCF,0.0012239842,0.78089476
pos11_Dnase,0.0012143488,0.8406201
pos2_CTCF,0.001191211,0.8447837
pos6_H3K4me3,0.0011859934,0.7906889
pos13_CTCF,0.0011605223,0.8963196
pos5_CTCF,0.0011603642,0.8511474
pos4_G,0.0010836178,0.5391951
pos12_C,0.0010808238,0.50896466
pos14_Dnase,0.0010746752,0.7653537
pos8_H3K4me3,0.001039701,0.78362006
pos15_C,0.0009980422,0.5349909
pos8_T,0.0009564686,0.48751077
pos11_G,0.00090849685,0.5619649
pos3_H3K4me3,0.0008962256,0.7983341
pos19_A,0.0008637303,0.5293263
pos5_C,0.0008545782,0.535508
pos16_T,0.00083943177,0.47474432
pos1_C,0.00083851634,0.5263668
pos11_A,0.00081346545,0.475785
pos1_T,0.00081300037,0.46767
pos2_A,0.00080703927,0.51399803
pos15_A,0.00077938696,0.49171326
pos10_T,0.0007570005,0.46024853
pos9_T,0.00074696494,0.47563696
pos3_A,0.00073309965,0.49315235
pos19_C,0.00070711353,0.51748556
pos6_T,0.0006752095,0.4592702
pos20_A,0.00066681847,0.4004024
pos8_G,0.0006404657,0.45475212
pos13_C,0.0006324359,0.4675225
pos12_A,0.0005784348,0.46010256
pos18_G,0.0005225462,0.46962523
pos12_T,0.000501137,0.4305549
pos11_C,0.00047978672,0.4509437
pos21_G,0.000472109,0.40428844
pos10_G,0.00046746715,0.4536712
pos4_T,0.00045205254,0.39586443
pos12_G,0.00043929875,0.43162894
pos14_G,0.00043462068,0.43394968
pos9_A,0.0004299485,0.44484738
pos6_C,0.0004281865,0.39218822
pos4_C,0.00042444482,0.42306882
pos6_A,0.00041818127,0.39600694
pos17_C,0.00041150147,0.4821678
pos13_A,0.00041083407,0.4123436
pos3_C,0.00040462843,0.42931262
pos14_A,0.00039578934,0.4105247
pos1_A,0.00038821148,0.4390091
pos13_T,0.0003705322,0.3896996
pos15_G,0.00035957896,0.4182045
pos7_T,0.00032106997,0.36236823
pos16_A,0.00030901565,0.38675573
pos9_C,0.00030037842,0.35204926
pos2_T,0.00024678578,0.34285146
pos11_T,0.00024140935,0.36048818
pos21_C,0.00015585993,0.28317198
pos3_RRBS,0.0,0.0
pos7_RRBS,0.0,0.0
pos6_RRBS,0.0,0.0
pos4_RRBS,0.0,0.0
pos5_RRBS,0.0,0.0
pos2_RRBS,0.0,0.0
pos1_RRBS,0.0,0.0
pos10_RRBS,0.0,0.0
pos11_RRBS,0.0,0.0
pos15_RRBS,0.0,0.0
pos14_RRBS,0.0,0.0
pos12_RRBS,0.0,0.0
pos13_RRBS,0.0,0.0
pos9_RRBS,0.0,0.0
pos8_RRBS,0.0,0.0
pos17_RRBS,0.0,0.0
pos16_RRBS,0.0,0.0
pos19_RRBS,0.0,0.0
pos19_T,0.0,0.0
pos18_T,0.0,0.0
pos18_RRBS,0.0,0.0
pos17_T,0.0,0.0
pos21_RRBS,0.0,0.0
pos20_T,0.0,0.0
pos20_RRBS,0.0,0.0
pos22_RRBS,0.0,0.0
pos22_A,0.0,0.0
pos22_C,0.0,0.0
pos22_T,0.0,0.0
pos23_T,0.0,0.0
pos23_C,0.0,0.0
pos23_A,0.0,0.0
pos23_RRBS,0.0,0.0
