Feature,XGB_Gain,XGB_Weight,XGB_Cover,TreeSHAP,SHAP_SNR
pos18_C,0.7089003920555115,120.0,3917.175048828125,0.02363666146993637,0.8884357426535269
pos18_CTCF,0.40677666664123535,12.0,2483.416748046875,0.001467835740186274,0.5605419937122135
pos10_CTCF,0.3745144009590149,5.0,1064.4000244140625,0.00020901333482470363,0.5522183239953866
pos18_A,0.2968636453151703,69.0,1781.0145263671875,0.0060739354230463505,0.862939356311406
pos18_G,0.29332447052001953,60.0,1661.9832763671875,0.002089905086904764,0.7422740785418037
pos20_C,0.27178284525871277,96.0,2233.302001953125,0.006039226893335581,0.818957126254
pos20_G,0.2654459774494171,97.0,2033.2886962890625,0.007504071108996868,0.806791764452925
pos2_Dnase,0.2505016624927521,2.0,1441.0,5.391031299950555e-05,0.17098267637158376
pos17_CTCF,0.2457214742898941,6.0,2578.5,0.0004467118124011904,0.672537616468711
pos1_G,0.24227921664714813,97.0,2652.11328125,0.008320938795804977,0.8282115520751929
pos8_CTCF,0.2352595031261444,15.0,3717.533447265625,0.001718193176202476,0.752710573667916
pos19_C,0.23426316678524017,98.0,1282.2244873046875,0.0044525726698338985,0.7859836084938493
pos9_H3K4me3,0.23079833388328552,1.0,725.0,4.535876723821275e-05,0.36458977211733123
pos5_H3K4me3,0.22986671328544617,2.0,964.5,8.926486771088094e-05,0.47142076638861885
pos14_G,0.2257709950208664,82.0,2662.91455078125,0.007388490252196789,0.8488852545151542
pos19_T,0.22236427664756775,31.0,1535.9354248046875,0.0011186283081769943,0.41419293875771523
pos9_CTCF,0.2219761312007904,1.0,1138.0,6.328794552246109e-05,0.5105746231618893
pos16_G,0.21918903291225433,78.0,2666.65380859375,0.006597761996090412,0.8266319675036934
pos21_G,0.20729422569274902,88.0,2735.875,0.006532890256494284,0.7082424088432325
pos6_Dnase,0.20148876309394836,1.0,1570.0,2.555404898885172e-05,0.17242557587027021
pos18_T,0.19883793592453003,39.0,1722.6922607421875,0.0007252370123751462,0.4956621768297958
pos16_C,0.19699187576770782,97.0,1069.9072265625,0.004247406497597694,0.8291171197592363
pos17_T,0.19330978393554688,44.0,1751.3409423828125,0.0012626971583813429,0.37975948138571797
pos20_CTCF,0.18873049318790436,7.0,453.71429443359375,0.00018331797036807984,0.5472097553557658
pos6_T,0.18286384642124176,71.0,1874.408447265625,0.004229299258440733,0.7678299462185665
pos4_H3K4me3,0.18130822479724884,3.0,1173.0,9.243386011803523e-05,0.44392177015400186
pos14_CTCF,0.18123942613601685,4.0,525.25,0.00010025688970927149,0.5065912862125154
pos19_A,0.1791839748620987,93.0,2407.247314453125,0.006044153124094009,0.8015046875931487
pos2_T,0.17729026079177856,58.0,1836.0689697265625,0.002843974158167839,0.7053993752276251
pos17_G,0.17339155077934265,93.0,1397.9677734375,0.0017216766718775034,0.7400058780619139
pos14_T,0.17209534347057343,75.0,2294.17333984375,0.004743676632642746,0.7255653507619036
pos20_A,0.1712077558040619,89.0,1533.9326171875,0.0016476063756272197,0.7404242788841534
pos20_T,0.17073765397071838,52.0,1321.9422607421875,0.0006164132500998676,0.2947895025580277
pos17_A,0.1702435314655304,75.0,1286.3599853515625,0.0014127634931355715,0.7015016253742993
pos15_A,0.16823498904705048,99.0,1689.080810546875,0.005520605482161045,0.7859019826393121
pos13_CTCF,0.1680254340171814,2.0,610.0,4.271816578693688e-05,0.3811920116374978
pos15_T,0.16729629039764404,56.0,1281.857177734375,0.001923306263051927,0.675552479455547
pos11_A,0.16711711883544922,70.0,2881.6142578125,0.004752900451421738,0.7772421073836715
pos19_G,0.1660337895154953,74.0,1689.2161865234375,0.0031640753149986267,0.7937709515316305
pos23_Dnase,0.16525308787822723,1.0,1092.0,1.6919682821026072e-05,0.16154723352614628
pos16_T,0.16384367644786835,74.0,1092.7161865234375,0.001942990580573678,0.6751850812083294
pos7_CTCF,0.16342693567276,4.0,784.25,0.0001648132165428251,0.6097945035039732
pos12_A,0.1633264422416687,80.0,1847.550048828125,0.004175558220595121,0.8264142167212748
pos3_C,0.1601608246564865,64.0,1700.390625,0.00285175908356905,0.7729347762806699
pos3_H3K4me3,0.1589335948228836,2.0,3025.0,0.00021756823116447777,0.36984862319726436
pos1_C,0.158029243350029,67.0,2028.5074462890625,0.0036012637428939342,0.8154157565141443
pos9_A,0.15626570582389832,69.0,1560.0579833984375,0.0020871073938906193,0.7332593968375714
pos22_Dnase,0.15557478368282318,5.0,2232.39990234375,8.864889241522178e-05,0.2310264142575691
pos10_A,0.15303367376327515,92.0,2265.173828125,0.0057103196159005165,0.7849414212569331
pos4_A,0.15154287219047546,71.0,1357.267578125,0.0022809302899986506,0.7187151058686132
pos19_CTCF,0.1514623463153839,3.0,505.0,7.771086529828608e-05,0.4213582970161164
pos15_H3K4me3,0.15069834887981415,6.0,283.6666564941406,9.95201917248778e-05,0.486606010624022
pos16_A,0.1499147266149521,57.0,949.5789184570312,0.0007816487923264503,0.6790221235402051
pos4_T,0.14733639359474182,91.0,1370.3626708984375,0.002700168639421463,0.7527877712379505
pos10_T,0.14673839509487152,69.0,1116.289794921875,0.0020626673940569162,0.703890099616
pos4_C,0.14626823365688324,56.0,1157.625,0.0007914799498394132,0.724687205178427
pos7_T,0.14613565802574158,71.0,1296.8450927734375,0.0010553846368566155,0.6597673481927555
pos3_T,0.14566968381404877,61.0,891.7377319335938,0.0018636457389220595,0.7161186004467338
pos14_C,0.1455944925546646,59.0,741.1016845703125,0.0011466627474874258,0.7412435718969195
pos8_G,0.14499491453170776,76.0,788.118408203125,0.0012660782085731626,0.7358482621177902
pos16_H3K4me3,0.1449878215789795,2.0,1527.5,4.824404459213838e-05,0.45087155968640485
pos2_G,0.14476844668388367,74.0,1038.5810546875,0.0015197830507531762,0.7189287290604616
pos17_C,0.14472264051437378,59.0,1243.203369140625,0.0011778089683502913,0.7422306894186524
pos1_T,0.1445017158985138,65.0,1055.4769287109375,0.0007928158738650382,0.6830546440920037
pos19_H3K4me3,0.1443551480770111,4.0,3006.0,0.0002575459366198629,0.34009684163350057
pos9_T,0.14414314925670624,56.0,821.1964111328125,0.0011821289081126451,0.6617671110669051
pos9_G,0.14407990872859955,56.0,914.3571166992188,0.0006615269230678678,0.6568839329249722
pos13_G,0.1439603865146637,59.0,1085.7796630859375,0.0008830410661175847,0.7198890464158181
pos1_Dnase,0.14383593201637268,21.0,2451.952392578125,0.0004675632808357477,0.21408690547435383
pos8_T,0.14355716109275818,60.0,842.0499877929688,0.0010280405404046178,0.6963199237554416
pos22_CTCF,0.14340904355049133,7.0,560.7142944335938,0.00033927353797480464,0.4938482422432951
pos21_C,0.14324043691158295,53.0,1330.8302001953125,0.0008586863405071199,0.5703884700102586
pos15_Dnase,0.14247947931289673,1.0,1892.0,2.1108955479576252e-05,0.17257731326460649
pos8_C,0.14213033020496368,80.0,1195.6500244140625,0.002622824627906084,0.7791394356177103
pos4_G,0.14123643934726715,69.0,972.2463989257812,0.0013259319821372628,0.7166395833531498
pos23_CTCF,0.14056555926799774,10.0,1092.9000244140625,0.00029379205079749227,0.5049982452034303
pos11_T,0.14040692150592804,53.0,466.58489990234375,0.0003941411559935659,0.6065252597801408
pos12_T,0.1390255093574524,52.0,895.75,0.0009073793771676719,0.6951205291993539
pos6_G,0.13879621028900146,65.0,1260.2923583984375,0.002271317644044757,0.7558187731062515
pos3_CTCF,0.13863548636436462,10.0,4690.0,0.0010875760344788432,0.7593795557376047
pos2_C,0.13853338360786438,59.0,1089.271240234375,0.0009797794045880437,0.6689631673238059
pos7_C,0.1381882131099701,50.0,815.9400024414062,0.0009252775926142931,0.6911151740422206
pos15_C,0.13816823065280914,64.0,1096.125,0.0014747072709724307,0.7530115371652624
pos6_C,0.13799647986888885,64.0,923.625,0.0011026564752683043,0.7024861862299454
pos5_C,0.1377660185098648,52.0,1838.269287109375,0.0019114187452942133,0.7694622278131958
pos10_Dnase,0.13740044832229614,1.0,614.0,1.1586069376789965e-05,0.15563089896212842
pos11_C,0.13728103041648865,69.0,1492.04345703125,0.0026645336765795946,0.7955863635523893
pos13_C,0.1356326788663864,45.0,1274.4666748046875,0.0010794990230351686,0.7420087917349723
pos3_G,0.13561765849590302,73.0,1010.5616455078125,0.001687465119175613,0.757777731665383
pos15_G,0.13534404337406158,53.0,775.0943603515625,0.0009804725414142013,0.6640817590375422
pos20_Dnase,0.1350487470626831,2.0,1257.0,3.6197438021190464e-05,0.1471678163482914
pos5_Dnase,0.1344873458147049,1.0,5120.0,2.3358743419521488e-05,0.13352421575550918
pos10_G,0.13440793752670288,60.0,1026.199951171875,0.0012726185377687216,0.754029338639196
pos6_CTCF,0.1338210105895996,10.0,792.9000244140625,0.00018293067114427686,0.5427038480994627
pos13_A,0.13375158607959747,75.0,1203.7733154296875,0.0011873177718371153,0.6395668116792645
pos9_C,0.1336410939693451,56.0,1371.25,0.0013059452176094055,0.6993872462452807
pos12_Dnase,0.1325969099998474,2.0,489.0,2.453355409670621e-05,0.11321876152553141
pos3_A,0.12762247025966644,48.0,990.8541870117188,0.0007662057760171592,0.7245403072968425
pos21_T,0.127317875623703,51.0,745.8627319335938,0.0013237906387075782,0.8087640990149667
pos12_C,0.12729649245738983,48.0,815.0416870117188,0.0005870921304449439,0.6560909351222506
pos5_T,0.1270468682050705,50.0,1166.6199951171875,0.0007171836914494634,0.6791720317472939
pos12_CTCF,0.1267417073249817,4.0,379.25,0.00018956605345010757,0.8540544088422968
pos14_H3K4me3,0.12644121050834656,3.0,324.3333435058594,7.97859174781479e-05,0.6401481449147025
pos10_C,0.1262727975845337,48.0,700.6666870117188,0.0005992793594487011,0.7169386599239039
pos11_G,0.12613432109355927,62.0,1102.0645751953125,0.0007844936917535961,0.6818963001619506
pos5_A,0.1256600022315979,51.0,871.8038940429688,0.000731398758944124,0.7309842122929702
pos7_G,0.12551529705524445,57.0,1186.9298095703125,0.0007504518143832684,0.6779762047631137
pos1_CTCF,0.12489166855812073,22.0,502.7727355957031,0.00025989965070039034,0.537831221207495
pos1_A,0.12300663441419601,73.0,1066.8082275390625,0.0009078998118638992,0.637660322212124
pos16_CTCF,0.12221281975507736,6.0,544.0,0.00011130170605611056,0.45016780330284367
pos2_A,0.12189820408821106,72.0,1312.75,0.001124838599935174,0.6511183301901702
pos8_H3K4me3,0.12147147208452225,4.0,405.0,0.0001140626409323886,0.7100827342726082
pos7_A,0.12143982201814651,39.0,871.7692260742188,0.0005177975981496274,0.6449116774861633
pos19_Dnase,0.12135910987854004,2.0,400.0,4.731846274808049e-05,0.2666676273990299
pos1_H3K4me3,0.12113379687070847,25.0,2819.1201171875,0.0015341934049502015,0.5040593645047307
pos13_H3K4me3,0.11974471807479858,5.0,1208.4000244140625,0.00010339173604734242,0.34824861125375306
pos14_A,0.11960186064243317,47.0,1505.2340087890625,0.0007731239893473685,0.6591151250693242
pos13_T,0.11912441998720169,60.0,1392.5167236328125,0.001316375331953168,0.6843247351060734
pos21_A,0.11881409585475922,56.0,1177.892822265625,0.0012058166321367025,0.8011443227431445
pos6_A,0.11854631453752518,45.0,1637.5111083984375,0.0011727712117135525,0.7324358917679148
pos12_H3K4me3,0.11840368062257767,8.0,1936.75,0.00033735722536221147,0.4275968888458148
pos12_G,0.11813205480575562,51.0,1460.450927734375,0.0013501596404239535,0.7131542084863405
pos15_CTCF,0.1167694479227066,5.0,1231.199951171875,0.00031528418185189366,0.8236042736247059
pos20_H3K4me3,0.11505217105150223,4.0,291.75,6.686433334834874e-05,0.3320676120885607
pos2_CTCF,0.11468447744846344,14.0,1289.7142333984375,0.0005654687411151826,0.5062514078737211
pos23_H3K4me3,0.11322981864213943,8.0,1968.75,0.00031033981940709054,0.5342529909775978
pos7_Dnase,0.11003546416759491,2.0,737.5,2.96589350909926e-05,0.18774542399719166
pos8_A,0.10998156666755676,46.0,1831.6956787109375,0.0011746686650440097,0.7155926843588285
pos5_G,0.10847684741020203,54.0,1660.888916015625,0.0009892713278532028,0.7253229209253859
pos13_Dnase,0.1054486632347107,4.0,801.75,2.791988299577497e-05,0.1832799999584552
pos2_H3K4me3,0.1047285869717598,6.0,2665.0,0.0004025415109936148,0.4361473290088899
pos9_Dnase,0.1003984734416008,1.0,5280.0,2.6243911634082906e-05,0.13577982795062551
pos17_H3K4me3,0.09879280626773834,1.0,149.0,1.149557010649005e-05,0.2338473302686214
pos3_Dnase,0.0977911502122879,1.0,1572.0,1.9575978512875736e-05,0.10614158655505698
pos22_H3K4me3,0.09493447095155716,3.0,2334.0,0.00010612792539177462,0.49923311624944283
pos18_Dnase,0.09453504532575607,4.0,2137.0,0.00012839744158554822,0.15978289265037868
pos10_H3K4me3,0.0941285490989685,6.0,1458.8333740234375,0.0003265391569584608,0.6971947710481895
pos5_CTCF,0.09256885200738907,3.0,878.6666870117188,0.0001164110581157729,0.5691621733262958
pos21_H3K4me3,0.0914466604590416,5.0,1573.4000244140625,0.000124216967378743,0.3667562881196548
pos21_Dnase,0.09028228372335434,3.0,5195.66650390625,8.032184996409342e-05,0.17264310133707608
pos4_CTCF,0.08712880313396454,8.0,958.875,0.00027577229775488377,0.8051535437457066
pos16_Dnase,0.08390792459249496,6.0,3950.5,0.00018713175086304545,0.16254377303340475
pos17_Dnase,0.08141744136810303,3.0,3689.0,0.00011888636072399095,0.16691339554772083
pos18_H3K4me3,0.07800805568695068,1.0,1642.0,2.9940887543489225e-05,0.3812077437243557
pos11_H3K4me3,0.07786497473716736,4.0,1707.75,0.00011752267164411023,0.31447768817539307
pos4_Dnase,0.07660764455795288,1.0,6762.0,3.513824049150571e-05,0.14530060764214836
pos11_Dnase,0.0754767507314682,1.0,1194.0,1.1470001481939107e-05,0.14760550102802125
