Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
RRBS_pos_17,17,RRBS,0.12880386412143707,3.6681668758392334,1.0365997552871704
H3K4me3_pos_17,17,H3K4me3,0.12880386412143707,3.6681668758392334,1.0365997552871704
Dnase_pos_17,17,Dnase,0.12880386412143707,3.6681668758392334,1.0365997552871704
CTCF_pos_17,17,CTCF,0.12880386412143707,3.6681668758392334,1.0365997552871704
T_pos_17,17,T,0.12880386412143707,3.6681668758392334,1.0365997552871704
G_pos_17,17,G,0.12880386412143707,3.6681668758392334,1.0365997552871704
C_pos_17,17,C,0.12880386412143707,3.6681668758392334,1.0365997552871704
A_pos_17,17,A,0.12880386412143707,3.6681668758392334,1.0365997552871704
RRBS_pos_18,18,RRBS,0.10918594151735306,3.6681668758392334,1.076291561126709
H3K4me3_pos_18,18,H3K4me3,0.10918594151735306,3.6681668758392334,1.076291561126709
Dnase_pos_18,18,Dnase,0.10918594151735306,3.6681668758392334,1.076291561126709
CTCF_pos_18,18,CTCF,0.10918594151735306,3.6681668758392334,1.076291561126709
T_pos_18,18,T,0.10918594151735306,3.6681668758392334,1.076291561126709
G_pos_18,18,G,0.10918594151735306,3.6681668758392334,1.076291561126709
C_pos_18,18,C,0.10918594151735306,3.6681668758392334,1.076291561126709
A_pos_18,18,A,0.10918594151735306,3.6681668758392334,1.076291561126709
A_pos_0,0,A,0.08223991096019745,3.6681668758392334,1.2071012258529663
C_pos_0,0,C,0.08223991096019745,3.6681668758392334,1.2071012258529663
G_pos_0,0,G,0.08223991096019745,3.6681668758392334,1.2071012258529663
T_pos_0,0,T,0.08223991096019745,3.6681668758392334,1.2071012258529663
CTCF_pos_0,0,CTCF,0.08223991096019745,3.6681668758392334,1.2071012258529663
Dnase_pos_0,0,Dnase,0.08223991096019745,3.6681668758392334,1.2071012258529663
H3K4me3_pos_0,0,H3K4me3,0.08223991096019745,3.6681668758392334,1.2071012258529663
RRBS_pos_0,0,RRBS,0.08223991096019745,3.6681668758392334,1.2071012258529663
RRBS_pos_19,19,RRBS,0.07624440640211105,3.6681668758392334,0.9041173458099365
H3K4me3_pos_19,19,H3K4me3,0.07624440640211105,3.6681668758392334,0.9041173458099365
Dnase_pos_19,19,Dnase,0.07624440640211105,3.6681668758392334,0.9041173458099365
CTCF_pos_19,19,CTCF,0.07624440640211105,3.6681668758392334,0.9041173458099365
T_pos_19,19,T,0.07624440640211105,3.6681668758392334,0.9041173458099365
G_pos_19,19,G,0.07624440640211105,3.6681668758392334,0.9041173458099365
C_pos_19,19,C,0.07624440640211105,3.6681668758392334,0.9041173458099365
A_pos_19,19,A,0.07624440640211105,3.6681668758392334,0.9041173458099365
A_pos_16,16,A,0.07191585749387741,3.6681668758392334,0.8123721480369568
C_pos_16,16,C,0.07191585749387741,3.6681668758392334,0.8123721480369568
G_pos_16,16,G,0.07191585749387741,3.6681668758392334,0.8123721480369568
T_pos_16,16,T,0.07191585749387741,3.6681668758392334,0.8123721480369568
