Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
A_pos_5,5,A,0.10361659526824951,3.719764232635498,1.435492992401123
C_pos_5,5,C,0.10361659526824951,3.719764232635498,1.435492992401123
G_pos_5,5,G,0.10361659526824951,3.719764232635498,1.435492992401123
T_pos_5,5,T,0.10361659526824951,3.719764232635498,1.435492992401123
CTCF_pos_5,5,CTCF,0.10361659526824951,3.719764232635498,1.435492992401123
Dnase_pos_5,5,Dnase,0.10361659526824951,3.719764232635498,1.435492992401123
H3K4me3_pos_5,5,H3K4me3,0.10361659526824951,3.719764232635498,1.435492992401123
RRBS_pos_5,5,RRBS,0.10361659526824951,3.719764232635498,1.435492992401123
RRBS_pos_19,19,RRBS,0.10069592297077179,3.719764232635498,1.1809723377227783
H3K4me3_pos_19,19,H3K4me3,0.10069592297077179,3.719764232635498,1.1809723377227783
Dnase_pos_19,19,Dnase,0.10069592297077179,3.719764232635498,1.1809723377227783
CTCF_pos_19,19,CTCF,0.10069592297077179,3.719764232635498,1.1809723377227783
T_pos_19,19,T,0.10069592297077179,3.719764232635498,1.1809723377227783
G_pos_19,19,G,0.10069592297077179,3.719764232635498,1.1809723377227783
C_pos_19,19,C,0.10069592297077179,3.719764232635498,1.1809723377227783
A_pos_19,19,A,0.10069592297077179,3.719764232635498,1.1809723377227783
A_pos_18,18,A,0.08551610261201859,3.719764232635498,1.4229103326797485
C_pos_18,18,C,0.08551610261201859,3.719764232635498,1.4229103326797485
G_pos_18,18,G,0.08551610261201859,3.719764232635498,1.4229103326797485
T_pos_18,18,T,0.08551610261201859,3.719764232635498,1.4229103326797485
CTCF_pos_18,18,CTCF,0.08551610261201859,3.719764232635498,1.4229103326797485
Dnase_pos_18,18,Dnase,0.08551610261201859,3.719764232635498,1.4229103326797485
H3K4me3_pos_18,18,H3K4me3,0.08551610261201859,3.719764232635498,1.4229103326797485
RRBS_pos_18,18,RRBS,0.08551610261201859,3.719764232635498,1.4229103326797485
A_pos_4,4,A,0.08198561519384384,3.719764232635498,1.4616650342941284
C_pos_4,4,C,0.08198561519384384,3.719764232635498,1.4616650342941284
G_pos_4,4,G,0.08198561519384384,3.719764232635498,1.4616650342941284
T_pos_4,4,T,0.08198561519384384,3.719764232635498,1.4616650342941284
CTCF_pos_4,4,CTCF,0.08198561519384384,3.719764232635498,1.4616650342941284
Dnase_pos_4,4,Dnase,0.08198561519384384,3.719764232635498,1.4616650342941284
H3K4me3_pos_4,4,H3K4me3,0.08198561519384384,3.719764232635498,1.4616650342941284
RRBS_pos_4,4,RRBS,0.08198561519384384,3.719764232635498,1.4616650342941284
RRBS_pos_6,6,RRBS,0.06319165229797363,3.719764232635498,1.1587049961090088
H3K4me3_pos_6,6,H3K4me3,0.06319165229797363,3.719764232635498,1.1587049961090088
Dnase_pos_6,6,Dnase,0.06319165229797363,3.719764232635498,1.1587049961090088
CTCF_pos_6,6,CTCF,0.06319165229797363,3.719764232635498,1.1587049961090088
T_pos_6,6,T,0.06319165229797363,3.719764232635498,1.1587049961090088
G_pos_6,6,G,0.06319165229797363,3.719764232635498,1.1587049961090088
C_pos_6,6,C,0.06319165229797363,3.719764232635498,1.1587049961090088
A_pos_6,6,A,0.06319165229797363,3.719764232635498,1.1587049961090088
RRBS_pos_0,0,RRBS,0.05579878389835358,3.719764232635498,1.138335108757019
H3K4me3_pos_0,0,H3K4me3,0.05579878389835358,3.719764232635498,1.138335108757019
Dnase_pos_0,0,Dnase,0.05579878389835358,3.719764232635498,1.138335108757019
CTCF_pos_0,0,CTCF,0.05579878389835358,3.719764232635498,1.138335108757019
T_pos_0,0,T,0.05579878389835358,3.719764232635498,1.138335108757019
G_pos_0,0,G,0.05579878389835358,3.719764232635498,1.138335108757019
C_pos_0,0,C,0.05579878389835358,3.719764232635498,1.138335108757019
A_pos_0,0,A,0.05579878389835358,3.719764232635498,1.138335108757019
A_pos_17,17,A,0.0483631007373333,3.719764232635498,2.4700119495391846
C_pos_17,17,C,0.0483631007373333,3.719764232635498,2.4700119495391846
G_pos_17,17,G,0.0483631007373333,3.719764232635498,2.4700119495391846
T_pos_17,17,T,0.0483631007373333,3.719764232635498,2.4700119495391846
CTCF_pos_17,17,CTCF,0.0483631007373333,3.719764232635498,2.4700119495391846
