Feature,MLP_IG,IG_SNR
pos18_C,0.012206312,0.5864691
pos5_H3K4me3,0.007650453,1.7022251
pos7_H3K4me3,0.0062031727,1.4446032
pos1_G,0.005833025,0.596567
pos16_Dnase,0.005267617,1.752186
pos17_Dnase,0.005058001,1.5554543
pos18_A,0.0048301225,0.48549643
pos6_Dnase,0.0044322712,0.91795176
pos18_T,0.004419933,0.41647327
pos20_Dnase,0.004391365,1.4188253
pos4_H3K4me3,0.0043683033,1.2942716
pos17_H3K4me3,0.0043288274,1.0220796
pos14_T,0.004256718,0.46320608
pos23_G,0.004202149,1.029272
pos14_G,0.0039713103,0.52087206
pos21_Dnase,0.003874713,0.8744425
pos15_H3K4me3,0.0038592466,1.4140869
pos3_H3K4me3,0.0038007519,0.9486118
pos23_H3K4me3,0.0037461284,0.8273459
pos20_G,0.0036640358,0.51829326
pos2_H3K4me3,0.003577484,0.78981894
pos13_Dnase,0.003462546,0.96605986
pos14_C,0.0033805717,0.43960643
pos18_G,0.0032485602,0.47140643
pos8_Dnase,0.003246307,0.78231746
pos22_Dnase,0.0032446294,0.9864446
pos12_H3K4me3,0.0032035972,0.8285903
pos16_C,0.0031966048,0.49506348
pos2_Dnase,0.003191398,0.9151894
pos14_H3K4me3,0.0031877793,0.9387609
pos1_H3K4me3,0.0031713757,0.7879242
pos19_H3K4me3,0.0031659002,0.9747266
pos15_Dnase,0.0031429648,0.94828033
pos22_H3K4me3,0.0031039186,1.0062137
pos2_T,0.0030710716,0.4328223
pos16_T,0.0030101095,0.44837967
pos23_Dnase,0.0029304954,0.87048477
pos7_Dnase,0.002919231,1.0012405
pos16_H3K4me3,0.002892099,0.94811857
pos22_G,0.002830103,0.7375046
pos4_Dnase,0.00271246,0.79312146
pos18_Dnase,0.002693886,0.8755054
pos3_Dnase,0.0026518179,0.76846415
pos16_G,0.0026233732,0.46516532
pos9_Dnase,0.0025812965,0.92115927
pos10_Dnase,0.0025794974,0.77883095
pos2_C,0.0025793973,0.46630752
pos10_A,0.0024893193,0.4307279
pos13_H3K4me3,0.0024802452,0.805863
pos12_Dnase,0.0024679375,0.77605486
pos1_C,0.0024382926,0.4649878
pos20_C,0.0024252299,0.47698045
pos14_Dnase,0.0024233721,0.7693298
