Feature,MLP_IG,IG_SNR
pos18_C,0.015855294,0.66761863
pos7_H3K4me3,0.013481861,2.0819163
pos15_H3K4me3,0.011620012,2.0213394
pos18_A,0.011361353,0.751731
pos20_G,0.010395105,0.6563855
pos5_H3K4me3,0.0102725625,1.9703586
pos23_H3K4me3,0.008863687,1.8304259
pos4_H3K4me3,0.008510146,1.7151595
pos6_H3K4me3,0.007945076,1.560314
pos23_Dnase,0.007871021,1.9524853
pos22_H3K4me3,0.0077756387,1.74063
pos21_H3K4me3,0.0074935895,1.5850987
pos15_Dnase,0.007164004,1.7099968
pos14_T,0.007136911,0.5160471
pos16_G,0.0070718923,0.61381084
pos18_Dnase,0.007034672,2.0400195
pos23_G,0.0069996305,1.2767262
pos11_H3K4me3,0.006830824,1.567015
pos14_G,0.0067632883,0.558109
pos15_A,0.0066392077,0.59150827
pos20_C,0.0063189897,0.6988755
pos17_H3K4me3,0.006102784,1.4074032
pos1_C,0.0059905862,0.6323134
pos12_Dnase,0.005910923,1.6579051
pos3_H3K4me3,0.005831337,1.4310278
pos1_G,0.005818586,0.5073106
pos2_Dnase,0.005790332,1.417282
pos6_Dnase,0.0057410733,1.6276675
pos21_G,0.0056592044,0.45504406
pos11_Dnase,0.0054057613,1.4363946
pos14_Dnase,0.0051284623,1.2168237
pos12_A,0.005028792,0.52311635
pos9_H3K4me3,0.0049605537,1.2124172
pos14_H3K4me3,0.004941086,1.1025904
pos4_Dnase,0.004907151,1.0792345
pos14_A,0.004866703,0.52342534
pos16_C,0.0047929706,0.56625557
pos12_C,0.004569175,0.5692152
pos8_Dnase,0.0045093093,1.254587
pos10_A,0.0044574896,0.5134154
pos15_C,0.004254761,0.54970837
pos3_Dnase,0.0041632233,1.1013505
pos12_H3K4me3,0.0041362,1.1827142
pos20_Dnase,0.0041353144,0.9448979
pos19_A,0.004114978,0.68448
pos17_Dnase,0.0040697367,1.0806986
pos19_H3K4me3,0.003994587,1.140496
pos18_H3K4me3,0.0039219186,1.1451882
pos5_Dnase,0.0038874918,0.83032286
pos3_T,0.0037868184,0.5407933
pos8_A,0.0037504202,0.5698431
pos17_G,0.0036565263,0.6543738
pos16_H3K4me3,0.003625475,1.0398281
pos6_T,0.0035696686,0.50328445
pos11_A,0.0035581128,0.5141844
pos2_H3K4me3,0.0035525123,1.0469005
pos19_Dnase,0.0034835492,0.8753378
pos6_C,0.0034361612,0.5574753
pos19_G,0.0033627667,0.60597324
pos16_T,0.0033506758,0.5069862
pos13_H3K4me3,0.0032760133,0.7940164
pos20_H3K4me3,0.0032312593,0.74998623
pos22_Dnase,0.003206524,0.9452253
pos19_C,0.0031662763,0.5774258
pos1_Dnase,0.0030970678,0.8431368
pos10_Dnase,0.0030599718,0.75564337
pos16_A,0.0030500037,0.47753808
pos18_G,0.0029751677,0.54194075
pos8_H3K4me3,0.0029582414,0.8445886
pos1_H3K4me3,0.0029225466,0.7878821
pos11_G,0.0028678828,0.56485593
pos16_Dnase,0.0028644046,0.7830069
