Feature,MLP_IG,IG_SNR
pos20_G,0.010139753,0.5629515
pos9_H3K4me3,0.00951751,1.6120998
pos1_G,0.0085952645,0.62108046
pos23_G,0.008318559,1.8755704
pos15_H3K4me3,0.008034756,1.6877396
pos4_H3K4me3,0.007904689,1.7682685
pos17_H3K4me3,0.007796843,1.6942587
pos18_C,0.007526089,0.68891364
pos18_H3K4me3,0.0074504567,1.5198214
pos3_H3K4me3,0.0068346765,1.3649065
pos19_G,0.006762563,0.63605416
pos3_CTCF,0.0067316066,0.7722225
pos5_H3K4me3,0.006015762,1.5831286
pos7_H3K4me3,0.0053111985,1.4479935
pos11_H3K4me3,0.0052076317,1.1205553
pos4_G,0.00512779,0.64902973
pos17_G,0.005108934,0.614177
pos12_H3K4me3,0.004922698,1.1633251
pos22_H3K4me3,0.0049103955,1.2732829
pos21_H3K4me3,0.0045902086,1.2764068
pos14_T,0.0044016032,0.51154315
pos8_C,0.0043594497,0.52514917
pos10_A,0.0041295397,0.5311554
pos14_CTCF,0.00409877,0.7207208
pos2_G,0.004046265,0.61279356
pos16_C,0.0040170276,0.5680807
pos22_CTCF,0.0039606127,0.71135205
pos20_T,0.003905648,0.494119
pos2_H3K4me3,0.003752305,1.1580712
pos17_A,0.00370528,0.5290293
pos23_H3K4me3,0.0036636842,1.0063097
pos3_G,0.003534227,0.5852762
pos19_H3K4me3,0.0034627623,1.1036587
pos22_G,0.0034289334,0.7788152
pos6_C,0.0032754797,0.5930776
pos21_A,0.00325365,0.5326575
pos17_T,0.003245997,0.49246967
pos13_H3K4me3,0.003157301,0.83519065
pos15_A,0.003150224,0.5234743
pos14_H3K4me3,0.0030747165,0.8000267
pos14_G,0.003067544,0.5505163
pos6_H3K4me3,0.003025448,0.88900137
pos15_CTCF,0.0030051093,0.68769467
pos12_A,0.003003453,0.61103475
pos8_G,0.0030020182,0.56268114
pos8_CTCF,0.0029623602,0.7139239
pos16_H3K4me3,0.0028901764,0.7686224
pos1_A,0.0028395806,0.4954366
pos6_A,0.002798322,0.46284568
pos1_H3K4me3,0.0027847532,0.7278353
pos10_G,0.002716923,0.56282514
pos16_A,0.0027079266,0.4912533
pos20_A,0.0026807925,0.4954066
pos12_CTCF,0.0025910998,0.69364375
pos7_A,0.0025431851,0.45014504
pos8_H3K4me3,0.0025131383,0.8291951
pos5_CTCF,0.0024656889,0.6930992
pos20_C,0.0024411199,0.5248311
pos19_T,0.0023869053,0.47928694
pos15_G,0.0023561837,0.4902625
pos11_C,0.0023404565,0.47762856
pos8_A,0.0023253993,0.5377785
pos11_A,0.0022685986,0.5049939
pos21_C,0.0022681009,0.52730834
pos14_A,0.002257809,0.4796166
pos10_CTCF,0.0021496592,0.64467746
pos7_T,0.00209048,0.46777463
pos12_T,0.0020806734,0.46732578
pos2_CTCF,0.002060245,0.67449546
pos10_H3K4me3,0.0020028134,0.75983983
pos21_G,0.0019865895,0.37832606
pos5_A,0.0019822156,0.501955
pos13_C,0.001965927,0.4908628
pos1_CTCF,0.001883201,0.5875357
