Feature,MLP_IG,IG_SNR
pos18_C,0.016388303,0.6555478
pos18_A,0.010056185,0.73889315
pos22_G,0.0071647107,2.3067625
pos20_G,0.0070857313,0.62303895
pos1_G,0.0062832865,0.56680006
pos19_G,0.005698889,0.72080255
pos11_A,0.0056105875,0.56950164
pos14_G,0.005154209,0.5908074
pos14_T,0.004830378,0.521547
pos20_C,0.0048158607,0.7309165
pos16_C,0.004275744,0.5685756
pos18_G,0.0041804793,0.5802726
pos10_A,0.0041541685,0.5377908
pos16_G,0.0041288137,0.5891277
pos1_C,0.0039274865,0.6081572
pos6_C,0.0039124805,0.5707128
pos16_T,0.00386995,0.53897375
pos9_A,0.003712018,0.54021305
pos2_G,0.0033573522,0.61600643
pos15_G,0.00332393,0.55381835
pos19_A,0.0032956454,0.5922193
pos17_C,0.003197443,0.6246116
pos2_A,0.003195921,0.56312937
pos19_C,0.0030872703,0.6209913
pos21_G,0.0028987098,0.44312766
pos20_A,0.002799982,0.6200393
pos17_G,0.0027647386,0.6654275
pos8_G,0.002749476,0.5948121
pos23_G,0.0026476085,0.86113024
pos15_C,0.0025797212,0.54096735
pos13_C,0.0025422303,0.5923296
pos8_C,0.0023775783,0.57399684
pos3_C,0.002315306,0.5167908
pos4_A,0.002299778,0.5185829
pos6_A,0.0022598866,0.5528466
pos12_A,0.0022567217,0.54319316
pos14_C,0.002251098,0.57418996
pos6_G,0.002208998,0.5168871
pos4_G,0.002125394,0.5569103
pos7_G,0.0021110538,0.56952226
pos6_T,0.0019583814,0.513697
pos13_G,0.0019422963,0.5829848
pos5_A,0.0019040015,0.5195301
pos17_A,0.0018848722,0.55717504
pos3_G,0.0017756616,0.51905036
pos21_A,0.0017656479,0.55696285
pos13_T,0.0016587568,0.46468267
pos2_T,0.0015115144,0.43338624
pos9_C,0.0014669481,0.487203
pos1_A,0.001424553,0.45864132
pos10_C,0.0013896275,0.52630943
pos21_T,0.0013194595,0.54299366
pos15_A,0.0012578795,0.49225256
pos5_C,0.0012454714,0.50406945
pos11_C,0.0012325133,0.5002158
pos7_C,0.0011879863,0.49272233
pos2_C,0.0010806127,0.4612968
pos17_T,0.0010635024,0.2220216
pos3_T,0.001002816,0.44615155
pos19_T,0.00096736976,0.23136015
pos12_T,0.00093530415,0.460029
pos11_T,0.0009350975,0.4151695
pos16_A,0.00091358536,0.4112074
pos3_A,0.0008921035,0.4394885
pos13_A,0.0008886096,0.40087146
pos5_G,0.0008718082,0.46010965
pos7_A,0.0008536309,0.4324094
pos10_G,0.0008488233,0.42887747
pos14_A,0.00083845766,0.4442092
pos5_T,0.0008146908,0.41576865
pos10_T,0.0008093852,0.42482203
pos20_T,0.00080015446,0.22220933
pos4_T,0.00078989624,0.4076092
pos9_T,0.00078664185,0.43188387
pos12_C,0.0007758129,0.40354824
pos11_G,0.0007631222,0.44917813
pos4_C,0.00072032993,0.4298063
pos8_A,0.00070758845,0.40257445
pos9_G,0.0006838558,0.39389962
pos7_T,0.0006286292,0.40703273
pos18_T,0.0005923465,0.24673878
pos12_G,0.00057047076,0.38721138
pos15_T,0.0005532094,0.40204793
pos8_T,0.0005514732,0.3712302
pos1_T,0.0005481693,0.38678086
pos21_C,0.00030876536,0.3106364
pos3_H3K4me3,0.0,0.0
pos3_RRBS,0.0,0.0
pos7_RRBS,0.0,0.0
pos7_H3K4me3,0.0,0.0
pos7_Dnase,0.0,0.0
pos7_CTCF,0.0,0.0
pos6_CTCF,0.0,0.0
pos6_Dnase,0.0,0.0
pos6_H3K4me3,0.0,0.0
pos6_RRBS,0.0,0.0
pos4_RRBS,0.0,0.0
pos4_H3K4me3,0.0,0.0
pos4_Dnase,0.0,0.0
pos4_CTCF,0.0,0.0
pos5_CTCF,0.0,0.0
pos5_Dnase,0.0,0.0
pos5_H3K4me3,0.0,0.0
pos5_RRBS,0.0,0.0
pos2_RRBS,0.0,0.0
pos2_H3K4me3,0.0,0.0
pos2_Dnase,0.0,0.0
pos2_CTCF,0.0,0.0
pos1_RRBS,0.0,0.0
pos1_H3K4me3,0.0,0.0
pos1_Dnase,0.0,0.0
pos1_CTCF,0.0,0.0
pos3_CTCF,0.0,0.0
pos3_Dnase,0.0,0.0
pos11_RRBS,0.0,0.0
pos11_H3K4me3,0.0,0.0
pos10_CTCF,0.0,0.0
pos10_Dnase,0.0,0.0
pos11_Dnase,0.0,0.0
pos11_CTCF,0.0,0.0
pos15_RRBS,0.0,0.0
pos15_H3K4me3,0.0,0.0
pos15_Dnase,0.0,0.0
pos15_CTCF,0.0,0.0
pos14_CTCF,0.0,0.0
pos14_Dnase,0.0,0.0
pos14_H3K4me3,0.0,0.0
pos14_RRBS,0.0,0.0
pos12_RRBS,0.0,0.0
pos12_H3K4me3,0.0,0.0
pos12_Dnase,0.0,0.0
pos12_CTCF,0.0,0.0
pos13_CTCF,0.0,0.0
pos13_Dnase,0.0,0.0
pos13_H3K4me3,0.0,0.0
pos13_RRBS,0.0,0.0
pos9_RRBS,0.0,0.0
pos9_H3K4me3,0.0,0.0
pos9_Dnase,0.0,0.0
pos9_CTCF,0.0,0.0
pos8_CTCF,0.0,0.0
pos8_Dnase,0.0,0.0
pos8_H3K4me3,0.0,0.0
pos8_RRBS,0.0,0.0
pos10_RRBS,0.0,0.0
pos10_H3K4me3,0.0,0.0
pos17_RRBS,0.0,0.0
pos17_H3K4me3,0.0,0.0
pos16_CTCF,0.0,0.0
