Feature,MLP_IG,IG_SNR
pos18_C,0.01668977,0.67302155
pos10_CTCF,0.014830466,2.092838
pos3_CTCF,0.014539735,2.3286455
pos23_G,0.012654895,3.6799664
pos20_G,0.011984735,0.6543016
pos18_A,0.010470079,0.7636996
pos14_CTCF,0.009022509,1.8135942
pos1_G,0.008385552,0.5393314
pos23_CTCF,0.0074750097,1.8812623
pos11_CTCF,0.007247088,1.7849431
pos14_G,0.00718561,0.5649524
pos22_G,0.006866422,1.675208
pos14_T,0.0067681,0.5205105
pos15_A,0.0062252223,0.59000295
pos22_CTCF,0.006208197,1.6018909
pos21_G,0.0060507553,0.45739916
pos12_A,0.0057127,0.5584062
pos8_A,0.005656403,0.5875853
pos10_A,0.0054809963,0.5307279
pos16_C,0.005448279,0.5863399
pos19_A,0.0047602234,0.71370536
pos20_A,0.004556505,0.66930616
pos16_G,0.004491858,0.60300916
pos1_C,0.004307115,0.59453773
pos11_A,0.0042968458,0.54228485
pos6_CTCF,0.0042543346,1.2391361
pos12_CTCF,0.0042306636,1.3086474
pos15_C,0.0041739712,0.57919556
pos14_A,0.0041668974,0.52136016
pos17_A,0.0040697646,0.5864154
pos20_C,0.003887171,0.6804402
pos5_CTCF,0.003874141,1.1632501
pos16_T,0.0038604136,0.5236946
pos7_CTCF,0.003759574,1.0387372
pos1_T,0.0037351362,0.5562836
pos12_C,0.0036264875,0.5663683
pos4_A,0.0035096812,0.540112
pos8_C,0.003396748,0.53202605
pos13_CTCF,0.003393719,0.9464266
pos8_CTCF,0.0033798285,0.9892045
pos21_CTCF,0.0032731208,0.8273231
pos11_G,0.0032165393,0.57290715
pos2_A,0.0031752598,0.5542649
pos9_T,0.0031422866,0.5663767
pos6_G,0.0031340565,0.5253035
pos16_A,0.0030802067,0.49638173
pos6_C,0.0030502845,0.57074875
pos3_T,0.0030012056,0.54568106
pos20_CTCF,0.0029595015,0.93536
pos4_CTCF,0.002927878,0.951224
pos4_C,0.0028752128,0.54945195
pos15_CTCF,0.0027816482,0.98854685
pos7_A,0.002675679,0.44891196
pos19_G,0.0026393873,0.58325595
pos1_CTCF,0.0026283483,0.8099161
pos8_G,0.0025847089,0.5443915
pos17_CTCF,0.0025156434,0.89775705
pos10_G,0.0025155807,0.49228737
pos3_C,0.0024831446,0.5330751
pos19_CTCF,0.0023733343,0.76547945
pos19_C,0.0023385866,0.5640943
pos18_CTCF,0.0022707034,0.83676416
pos21_A,0.0022548144,0.60975516
pos9_CTCF,0.0022375414,0.8432304
pos15_G,0.0022329031,0.48225638
pos2_CTCF,0.0022164492,0.754522
pos2_C,0.002186647,0.55402833
pos13_C,0.0021733895,0.4839583
pos5_A,0.0021639422,0.5113102
pos5_G,0.0021500203,0.4903046
pos9_A,0.0020713273,0.5389715
pos6_T,0.0020249207,0.49039206
pos18_G,0.0019806398,0.52233946
pos16_CTCF,0.0019228301,0.75013787
pos3_A,0.0019086861,0.47472778
pos17_G,0.0016844475,0.5294139
pos2_G,0.0016431557,0.4917657
pos11_C,0.0016326434,0.47468415
pos14_C,0.001483406,0.4514036
