Feature,MLP_IG,IG_SNR
pos22_CTCF,0.011033669,5.1096873
pos14_CTCF,0.010118082,4.7608566
pos6_Dnase,0.00864002,6.0744977
pos9_H3K4me3,0.008407627,3.8747733
pos15_H3K4me3,0.008276638,3.7318914
pos3_CTCF,0.007930775,4.9131584
pos23_G,0.0077627436,5.6524906
pos17_H3K4me3,0.0073350915,3.4306605
pos5_H3K4me3,0.0071901744,4.3368206
pos17_Dnase,0.0066025197,4.763142
pos12_CTCF,0.006056101,4.8064427
pos6_CTCF,0.0057576136,3.0371265
pos10_Dnase,0.0055205943,3.2113333
pos12_Dnase,0.0050904406,3.4819224
pos18_H3K4me3,0.00506028,3.5666962
pos9_Dnase,0.0049825083,3.9107864
pos18_Dnase,0.0048555364,3.8592544
pos14_H3K4me3,0.0047436,3.1951158
pos22_G,0.004715199,4.287133
pos17_A,0.0044538993,0.66547775
pos19_G,0.004373552,0.747505
pos4_H3K4me3,0.004253011,2.9207997
pos21_H3K4me3,0.004160132,3.358612
pos3_Dnase,0.0039334255,2.6473744
pos4_Dnase,0.0037848668,2.828296
pos21_A,0.0036524867,0.7312004
pos1_Dnase,0.0033452418,2.4063363
pos5_Dnase,0.003218569,3.3321064
pos22_H3K4me3,0.0031894103,2.2442822
pos14_C,0.0031054807,0.5955212
pos20_H3K4me3,0.0029573035,2.30797
pos16_H3K4me3,0.0029024775,1.5774479
pos4_G,0.0028512378,0.5961316
pos20_G,0.002841366,0.6419027
pos7_C,0.0027681934,0.62129736
pos20_CTCF,0.0027236897,1.8682947
pos20_Dnase,0.0026980764,1.7951595
pos13_G,0.002695432,0.6090072
pos16_G,0.0026327441,0.6092135
pos21_CTCF,0.0026100313,1.937488
pos23_Dnase,0.0025836856,1.839698
pos4_CTCF,0.0025355045,1.5889925
pos23_CTCF,0.0024668567,1.8768048
pos21_T,0.0024331557,0.6906073
pos2_H3K4me3,0.002432197,1.4552324
pos20_A,0.0024163106,0.6663542
pos2_Dnase,0.0023786144,1.6162375
pos2_CTCF,0.0023517164,1.497003
pos17_G,0.0023039097,0.7356697
pos1_G,0.0022640778,0.54029614
pos16_CTCF,0.0022275732,1.77382
pos22_Dnase,0.0021963993,1.4911821
pos23_H3K4me3,0.002188429,1.3779564
pos11_C,0.002140077,0.60388535
