Feature,Linear_Coefficient,SE,t_stat,p_value,FDR
pos1_A,-0.0027561891445114324,0.004220400693292033,-0.6530633806624475,0.5137276759532408,0.9677195756328488
pos1_C,-0.017167470602219296,0.0041170449061183724,-4.169852647637286,3.0689477071854654e-05,0.0005524105872933838
pos1_G,0.022705742744574327,0.0042661814882688906,5.322263669984595,1.0429214425400346e-07,2.8158878948580934e-06
pos1_CTCF,-102658791457.57396,121762826241.93404,-0.8431045387661935,0.3991864434104353,0.8185848586634871
pos1_Dnase,39051017546.53357,46318120412.067795,0.8431045387661965,0.3991864434104335,0.8185848586634871
pos1_H3K4me3,51964366063.89382,61634546695.64362,0.8431045387661901,0.3991864434104375,0.8185848586634871
pos1_RRBS,-17163912238.240637,20357988184.191753,-0.8431045387661951,0.3991864434104344,0.8185848586634871
pos2_A,0.01621998302569079,0.004615082087743877,3.514560026736181,0.0004420733741696825,0.004774392441032571
pos2_C,0.012559193154354834,0.004523819837567133,2.7762363677836137,0.005507570102794679,0.04055574348421536
pos2_G,0.014246135742572082,0.004528805872383607,3.1456715399183226,0.0016610253813815756,0.01494922843243418
pos2_CTCF,8188524697.88339,9712348020.17143,0.8431045387661938,0.3991864434104353,0.8185848586634871
pos2_Dnase,8691159128.456131,10308518966.313274,0.8431045387661954,0.3991864434104344,0.8185848586634871
pos2_H3K4me3,4312399709.38739,5114905105.004167,0.8431045387661942,0.39918644341043485,0.8185848586634871
pos2_RRBS,-790482425.4930178,937585304.2492409,-0.8431045387661938,0.3991864434104353,0.8185848586634871
pos3_A,-0.009636621553131894,0.004158070622309317,-2.3175704379402506,0.020489075083929054,0.11854393441416096
pos3_C,-0.012900984048781634,0.004221010243526519,-3.0563735467278264,0.002245143015286777,0.019142798340866202
pos3_G,-0.0023062463733748055,0.0042698846793154,-0.5401191241878156,0.5891247021805128,1.0
pos3_CTCF,-335887363.2042071,398393494.234709,-0.843104538766195,0.3991864434104344,0.8185848586634871
pos3_Dnase,305302953.9378745,362117554.7040205,0.843104538766192,0.3991864434104362,0.8185848586634871
pos3_H3K4me3,36466750.65402551,43252940.74135962,0.8431045387661936,0.3991864434104353,0.8185848586634871
pos3_RRBS,-386248300.8581148,458126226.462206,-0.8431045387661932,0.39918644341043574,0.8185848586634871
pos4_A,0.0172011723415058,0.004372946196562782,3.9335431007649366,8.416445920444993e-05,0.0013634642391120888
pos4_C,0.004880006496661645,0.00424483865354833,1.1496329766462072,0.25031751571351357,0.8185848586634871
pos4_G,0.011141522096589718,0.004264784028605947,2.6124469660968055,0.009000639061427673,0.05832414111805132
pos4_CTCF,20459344.757649325,24266676.096406378,0.8431045387661941,0.39918644341043485,0.8185848586634871
pos4_Dnase,-44414321.45914813,52679495.14795005,-0.8431045387661892,0.39918644341043774,0.8185848586634871
pos4_H3K4me3,45811060.87530043,54336157.343359545,0.8431045387661928,0.3991864434104355,0.8185848586634871
pos4_RRBS,10622614.599366326,12599403.88283466,0.8431045387661953,0.3991864434104344,0.8185848586634871
pos5_A,0.009197184407779696,0.004385987780891281,2.0969471114009184,0.03601870885506986,0.18822680111359089
pos5_C,0.0069006003806692,0.004271349169907897,1.6155552042630124,0.10621626988170174,0.532906505655571
pos5_G,0.0027519095424950934,0.004323238264680634,0.6365389492818949,0.5244370972845434,0.9765380432194944
