Feature,XGB_Gain,XGB_Weight,XGB_Cover,TreeSHAP,SHAP_SNR
pos15_T,0.08029647171497345,17.0,317.8235168457031,0.0009298225631937385,0.7500982329563555
pos20_RRBS,0.07997601479291916,9.0,942.888916015625,0.00011773542792070657,0.15344747504082537
pos12_A,0.07941685616970062,14.0,268.28570556640625,0.0005460372194647789,0.7373462608788033
pos17_G,0.07669223845005035,19.0,481.15789794921875,0.0012575810542330146,0.7855380222119958
pos22_RRBS,0.07641788572072983,11.0,411.0909118652344,0.0002841091190930456,0.24334235230892126
pos14_C,0.07545061409473419,31.0,937.0968017578125,0.0031793273519724607,0.7836179507437503
pos14_G,0.07376021891832352,28.0,565.9285888671875,0.0011668717488646507,0.7753279997472118
pos21_G,0.07338616997003555,13.0,226.6923065185547,0.00021530127560254186,0.5479336895300614
pos9_G,0.0732838362455368,26.0,541.2692260742188,0.0016785587649792433,0.7824232477376359
pos8_G,0.07313999533653259,25.0,512.239990234375,0.0010403769556432962,0.7285312721551283
pos4_A,0.07305733859539032,20.0,652.7000122070312,0.001249483204446733,0.7707715359453002
pos20_C,0.07286901026964188,30.0,239.23333740234375,0.000825091905426234,0.6815206412130277
pos20_T,0.07105942815542221,21.0,451.80950927734375,0.0005231957184150815,1.2938940202210945
pos7_A,0.07102645188570023,25.0,1002.6799926757812,0.0025339529383927584,0.7421720442511156
pos19_T,0.07091198116540909,16.0,390.5,0.00039097879198379815,1.3015873418535209
pos16_G,0.07085365802049637,11.0,776.272705078125,0.0005224913475103676,0.7416358368721772
pos12_C,0.07081299275159836,14.0,276.78570556640625,0.0003734470228664577,0.5816345411511693
pos5_C,0.07041529566049576,26.0,359.5769348144531,0.0011008487781509757,0.7423512736197619
pos16_C,0.06966715306043625,17.0,205.0,0.0007126409327611327,0.7333149444178452
pos19_RRBS,0.06923219561576843,17.0,1550.941162109375,0.0005923259304836392,0.1669577794008654
pos8_C,0.06880412995815277,17.0,424.1176452636719,0.0008817219058983028,0.7676589453532164
pos17_T,0.06708499789237976,19.0,869.368408203125,0.0008249522070400417,1.648500697336901
pos1_Dnase,0.06666073948144913,2.0,461.0,6.310319804470055e-06,0.5359098083490806
pos9_C,0.06645095348358154,9.0,163.0,0.00018077396089211106,0.576079746680566
pos15_C,0.0661846399307251,15.0,278.73333740234375,0.0004546550044324249,0.7399034399012487
pos1_G,0.065876804292202,39.0,1303.2564697265625,0.004361905623227358,0.8491121692125844
pos19_A,0.0658673495054245,17.0,491.3529357910156,0.0006622010259889066,0.6910231520984915
pos11_A,0.06564997136592865,24.0,204.8333282470703,0.0003227867418900132,0.6401332468425656
pos21_T,0.06555062532424927,23.0,426.13043212890625,0.000654151604976505,0.6507440425771592
pos17_A,0.06519660353660583,27.0,455.1111145019531,0.0013495325110852718,0.7591779987278512
pos15_A,0.06503745913505554,20.0,307.70001220703125,0.0006112514529377222,0.6844872526935419
pos20_A,0.06478904187679291,13.0,388.69232177734375,0.0007444674847647548,0.727450317676033
pos20_G,0.0641123577952385,33.0,578.2120971679688,0.0019766055047512054,0.780736622696462
pos17_C,0.06366631388664246,18.0,488.8888854980469,0.0006744410493411124,0.7410245613540843
pos13_T,0.06350390613079071,20.0,559.4500122070312,0.0009705348638817668,0.7082636936871213
pos3_T,0.06307422369718552,11.0,398.81817626953125,0.0003344498109072447,0.6812217057843103
pos7_RRBS,0.06292814016342163,5.0,1648.800048828125,9.554067219141871e-05,0.18373699716111624
pos7_G,0.0629243478178978,19.0,752.7894897460938,0.0013150115264579654,0.7649677233630909
pos5_G,0.06271291524171829,15.0,658.2666625976562,0.0008926330483518541,0.7986464791999681
pos18_G,0.062423549592494965,16.0,313.625,0.0006278659566305578,0.6820238317183358
pos10_C,0.06168341264128685,15.0,637.2000122070312,0.0008924747235141695,0.7579543283116343
pos4_G,0.061573490500450134,18.0,718.111083984375,0.0013483252841979265,0.7965522058028285
pos13_G,0.06142321228981018,17.0,735.2352905273438,0.0010507100960239768,0.760870299559916
pos10_A,0.061080534011125565,13.0,210.84616088867188,0.00026256032288074493,0.555176001202494
pos4_T,0.0607699379324913,25.0,392.3999938964844,0.0010035148588940501,0.7332465410498422
pos10_T,0.06069893017411232,19.0,258.631591796875,0.00043523882050067186,0.6161618600036933
pos13_A,0.06040812283754349,19.0,257.2631530761719,0.0003755844081752002,0.6370291927173637
pos19_G,0.0601373091340065,31.0,697.1935424804688,0.0020893418695777655,0.8113389837977608
pos11_G,0.06009669974446297,18.0,718.0555419921875,0.0005585873150266707,0.7227536497157917
pos15_G,0.05996482074260712,15.0,514.4666748046875,0.0004884967929683626,0.7031591797975424
pos18_C,0.05996342748403549,32.0,782.28125,0.003009207546710968,0.8272663262587734
pos18_T,0.059796109795570374,18.0,440.1111145019531,0.0003456414269749075,1.090373230785586
pos8_RRBS,0.05963923782110214,13.0,859.0,0.00020152240176685154,0.17689205636797053
pos8_A,0.05961720645427704,9.0,383.22222900390625,0.0002220920578110963,0.6378976662084955
pos7_C,0.05950334295630455,18.0,628.8333129882812,0.0011290067341178656,0.7848329780463623
pos12_T,0.05941964313387871,28.0,464.21429443359375,0.0008855520281940699,0.7170893168366432
pos11_T,0.05911858752369881,18.0,235.55555725097656,0.0003418371779844165,0.6428626384025267
pos21_A,0.058984026312828064,17.0,545.11767578125,0.0011072157649323344,0.8262307742007466
pos4_C,0.05885234847664833,24.0,397.7083435058594,0.0010517769260331988,0.7755823990623161
pos10_G,0.0586949959397316,20.0,240.39999389648438,0.0005076329107396305,0.7589205977232073
pos6_G,0.05866977572441101,20.0,741.0999755859375,0.0013952977024018764,0.7611705780933168
pos6_C,0.058504872024059296,20.0,337.3500061035156,0.0004057992191519588,0.6360776310887705
pos16_T,0.05826028808951378,12.0,249.3333282470703,0.0001916040782816708,0.5915990771305774
pos2_C,0.058233264833688736,17.0,331.1176452636719,0.0006971622351557016,0.7400626389513814
pos19_C,0.0581396110355854,17.0,707.2941284179688,0.0008616558625362813,0.65013125429219
pos21_C,0.058049190789461136,16.0,386.4375,0.0005034059286117554,0.6582627823277115
pos14_T,0.05804546922445297,20.0,450.70001220703125,0.0008196862181648612,0.6766082151796478
pos4_RRBS,0.05800786241889,3.0,939.0,2.513043727958575e-05,0.12512152904788004
pos9_A,0.0578058697283268,22.0,362.7727355957031,0.0009864149615168571,0.7770381766233309
pos16_RRBS,0.05756789818406105,6.0,354.8333435058594,4.137669020565227e-05,0.18257761179766804
pos1_T,0.057550765573978424,23.0,226.56521606445312,0.0003945847856812179,0.6650664896836627
pos14_A,0.05668452009558678,18.0,571.3333129882812,0.0008635985432192683,0.7186139803711354
pos9_T,0.05659688636660576,17.0,398.70587158203125,0.0004127761931158602,0.6533076573358092
pos3_C,0.05659586563706398,19.0,451.0,0.0007066050311550498,0.7214034535713656
pos6_T,0.056577205657958984,16.0,308.5625,0.0003367569297552109,0.6309692804214522
pos18_RRBS,0.05642815679311752,4.0,535.0,8.546891331207007e-05,0.16940769420571325
pos2_G,0.05640370398759842,18.0,108.0,0.00020311355183366686,0.6078950231547651
pos13_C,0.0556558333337307,11.0,237.81817626953125,0.00020103536371607333,0.6537061947333859
pos12_RRBS,0.055474039167165756,7.0,812.5714111328125,0.00010082131484523416,0.14737061954033423
pos12_G,0.05537539720535278,17.0,416.5294189453125,0.000338772835675627,0.6246875784759778
pos7_T,0.05506402999162674,18.0,621.8333129882812,0.0008786330581642687,0.6993065765235404
pos6_A,0.053883522748947144,17.0,583.5294189453125,0.0009090958046726882,0.7443531345804353
pos18_A,0.052566591650247574,17.0,518.88232421875,0.0011153807863593102,0.783671062427894
pos13_RRBS,0.05255093052983284,3.0,1955.6666259765625,8.244549098890275e-05,0.14461191954753283
pos5_T,0.05253834277391434,23.0,776.3478393554688,0.0015411489875987172,0.7466599485455336
pos11_C,0.051827721297740936,10.0,269.20001220703125,0.0004104883992113173,0.7221616778805066
pos2_T,0.05176929011940956,32.0,285.40625,0.000687128456775099,0.7277555801965893
pos3_G,0.05046720802783966,24.0,422.4583435058594,0.000977891031652689,0.7775650786468888
pos3_A,0.05003906413912773,20.0,265.1499938964844,0.0004680231213569641,0.7400972133916729
pos8_T,0.049231428653001785,8.0,199.125,0.00012812674685847014,0.5342143241378705
pos16_A,0.0485655851662159,16.0,565.625,0.00042363288230262697,0.6648002115332841
pos17_RRBS,0.047314420342445374,4.0,2158.5,0.00013843478518538177,0.15248785679774474
pos21_RRBS,0.0472564622759819,5.0,774.2000122070312,9.061700984602794e-05,0.2443041494514315
pos10_RRBS,0.046903785318136215,8.0,1872.625,0.00017045330605469644,0.18035428769912093
pos14_RRBS,0.04588140547275543,2.0,63.0,1.202235489472514e-05,0.13233136621511996
pos1_C,0.0438292920589447,25.0,262.79998779296875,0.0004987329593859613,0.6615914491924537
pos9_RRBS,0.042978376150131226,2.0,1444.5,1.0933566045423504e-05,0.10743338721819466
pos5_A,0.04120530188083649,12.0,756.9166870117188,0.0004910851712338626,0.7079718686748803
pos1_A,0.04035070538520813,21.0,348.3333435058594,0.0006513557163998485,0.6883919317874297
pos11_RRBS,0.03971690312027931,4.0,1449.0,6.400579877663404e-05,0.12883367325657222
pos5_RRBS,0.03943653404712677,2.0,275.5,1.311463893216569e-05,0.12199058376974449
pos2_A,0.03819503262639046,22.0,574.8181762695312,0.0008557343971915543,0.709707023661559
pos2_Dnase,0.03180002048611641,2.0,231.0,4.413643637235509e-06,0.7606395874564659
pos2_RRBS,0.028284555301070213,5.0,183.60000610351562,2.8359476345940493e-05,0.10462942398711325
pos1_RRBS,0.01777343638241291,4.0,26.25,1.2212873116368428e-05,0.2707739056780255
pos3_RRBS,0.008795611560344696,2.0,9.0,5.97156940784771e-06,0.19738485398548153
pos1_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos2_CTCF,0.0,0.0,0.0,0.0,0.0
pos2_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos1_CTCF,0.0,0.0,0.0,0.0,0.0
pos6_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos5_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos4_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos5_CTCF,0.0,0.0,0.0,0.0,0.0
pos4_CTCF,0.0,0.0,0.0,0.0,0.0
pos4_Dnase,0.0,0.0,0.0,0.0,0.0
pos5_Dnase,0.0,0.0,0.0,0.0,0.0
pos3_CTCF,0.0,0.0,0.0,0.0,0.0
pos3_Dnase,0.0,0.0,0.0,0.0,0.0
pos3_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos7_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos7_Dnase,0.0,0.0,0.0,0.0,0.0
pos7_CTCF,0.0,0.0,0.0,0.0,0.0
pos6_RRBS,0.0,0.0,0.0,0.0,0.0
pos6_CTCF,0.0,0.0,0.0,0.0,0.0
pos6_Dnase,0.0,0.0,0.0,0.0,0.0
pos15_RRBS,0.0,0.0,0.0,0.0,0.0
pos13_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos12_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos15_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos15_Dnase,0.0,0.0,0.0,0.0,0.0
pos15_CTCF,0.0,0.0,0.0,0.0,0.0
pos14_Dnase,0.0,0.0,0.0,0.0,0.0
pos14_CTCF,0.0,0.0,0.0,0.0,0.0
pos14_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos11_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos9_H3K4me3,0.0,0.0,0.0,0.0,0.0
pos9_Dnase,0.0,0.0,0.0,0.0,0.0
pos10_CTCF,0.0,0.0,0.0,0.0,0.0
pos10_Dnase,0.0,0.0,0.0,0.0,0.0
pos8_Dnase,0.0,0.0,0.0,0.0,0.0
pos8_CTCF,0.0,0.0,0.0,0.0,0.0
pos9_CTCF,0.0,0.0,0.0,0.0,0.0
