Feature,Position,Channel,Transformer_Attention,Attention_Entropy,Attention_SNR
RRBS_pos_19,19,RRBS,0.1060161292552948,4.130349636077881,1.714420199394226
H3K4me3_pos_19,19,H3K4me3,0.1060161292552948,4.130349636077881,1.714420199394226
Dnase_pos_19,19,Dnase,0.1060161292552948,4.130349636077881,1.714420199394226
CTCF_pos_19,19,CTCF,0.1060161292552948,4.130349636077881,1.714420199394226
T_pos_19,19,T,0.1060161292552948,4.130349636077881,1.714420199394226
G_pos_19,19,G,0.1060161292552948,4.130349636077881,1.714420199394226
C_pos_19,19,C,0.1060161292552948,4.130349636077881,1.714420199394226
A_pos_19,19,A,0.1060161292552948,4.130349636077881,1.714420199394226
A_pos_0,0,A,0.10571809858083725,4.130349636077881,2.2066454887390137
C_pos_0,0,C,0.10571809858083725,4.130349636077881,2.2066454887390137
G_pos_0,0,G,0.10571809858083725,4.130349636077881,2.2066454887390137
T_pos_0,0,T,0.10571809858083725,4.130349636077881,2.2066454887390137
CTCF_pos_0,0,CTCF,0.10571809858083725,4.130349636077881,2.2066454887390137
Dnase_pos_0,0,Dnase,0.10571809858083725,4.130349636077881,2.2066454887390137
H3K4me3_pos_0,0,H3K4me3,0.10571809858083725,4.130349636077881,2.2066454887390137
RRBS_pos_0,0,RRBS,0.10571809858083725,4.130349636077881,2.2066454887390137
A_pos_18,18,A,0.07436826825141907,4.130349636077881,1.6901865005493164
C_pos_18,18,C,0.07436826825141907,4.130349636077881,1.6901865005493164
G_pos_18,18,G,0.07436826825141907,4.130349636077881,1.6901865005493164
T_pos_18,18,T,0.07436826825141907,4.130349636077881,1.6901865005493164
CTCF_pos_18,18,CTCF,0.07436826825141907,4.130349636077881,1.6901865005493164
Dnase_pos_18,18,Dnase,0.07436826825141907,4.130349636077881,1.6901865005493164
H3K4me3_pos_18,18,H3K4me3,0.07436826825141907,4.130349636077881,1.6901865005493164
RRBS_pos_18,18,RRBS,0.07436826825141907,4.130349636077881,1.6901865005493164
RRBS_pos_10,10,RRBS,0.06608413904905319,4.130349636077881,1.64376699924469
H3K4me3_pos_10,10,H3K4me3,0.06608413904905319,4.130349636077881,1.64376699924469
Dnase_pos_10,10,Dnase,0.06608413904905319,4.130349636077881,1.64376699924469
CTCF_pos_10,10,CTCF,0.06608413904905319,4.130349636077881,1.64376699924469
T_pos_10,10,T,0.06608413904905319,4.130349636077881,1.64376699924469
G_pos_10,10,G,0.06608413904905319,4.130349636077881,1.64376699924469
C_pos_10,10,C,0.06608413904905319,4.130349636077881,1.64376699924469
A_pos_10,10,A,0.06608413904905319,4.130349636077881,1.64376699924469
A_pos_1,1,A,0.0653533786535263,4.130349636077881,2.3566629886627197
C_pos_1,1,C,0.0653533786535263,4.130349636077881,2.3566629886627197
G_pos_1,1,G,0.0653533786535263,4.130349636077881,2.3566629886627197
T_pos_1,1,T,0.0653533786535263,4.130349636077881,2.3566629886627197
CTCF_pos_1,1,CTCF,0.0653533786535263,4.130349636077881,2.3566629886627197
Dnase_pos_1,1,Dnase,0.0653533786535263,4.130349636077881,2.3566629886627197
H3K4me3_pos_1,1,H3K4me3,0.0653533786535263,4.130349636077881,2.3566629886627197
RRBS_pos_1,1,RRBS,0.0653533786535263,4.130349636077881,2.3566629886627197
A_pos_11,11,A,0.05257560685276985,4.130349636077881,1.6331557035446167
C_pos_11,11,C,0.05257560685276985,4.130349636077881,1.6331557035446167
G_pos_11,11,G,0.05257560685276985,4.130349636077881,1.6331557035446167
T_pos_11,11,T,0.05257560685276985,4.130349636077881,1.6331557035446167
CTCF_pos_11,11,CTCF,0.05257560685276985,4.130349636077881,1.6331557035446167
Dnase_pos_11,11,Dnase,0.05257560685276985,4.130349636077881,1.6331557035446167
H3K4me3_pos_11,11,H3K4me3,0.05257560685276985,4.130349636077881,1.6331557035446167
RRBS_pos_11,11,RRBS,0.05257560685276985,4.130349636077881,1.6331557035446167
A_pos_4,4,A,0.051302067935466766,4.130349636077881,1.6412408351898193
C_pos_4,4,C,0.051302067935466766,4.130349636077881,1.6412408351898193
G_pos_4,4,G,0.051302067935466766,4.130349636077881,1.6412408351898193
T_pos_4,4,T,0.051302067935466766,4.130349636077881,1.6412408351898193
CTCF_pos_4,4,CTCF,0.051302067935466766,4.130349636077881,1.6412408351898193
Dnase_pos_4,4,Dnase,0.051302067935466766,4.130349636077881,1.6412408351898193
H3K4me3_pos_4,4,H3K4me3,0.051302067935466766,4.130349636077881,1.6412408351898193
RRBS_pos_4,4,RRBS,0.051302067935466766,4.130349636077881,1.6412408351898193
A_pos_3,3,A,0.04905986413359642,4.130349636077881,1.876512050628662
C_pos_3,3,C,0.04905986413359642,4.130349636077881,1.876512050628662
G_pos_3,3,G,0.04905986413359642,4.130349636077881,1.876512050628662
T_pos_3,3,T,0.04905986413359642,4.130349636077881,1.876512050628662
CTCF_pos_3,3,CTCF,0.04905986413359642,4.130349636077881,1.876512050628662
Dnase_pos_3,3,Dnase,0.04905986413359642,4.130349636077881,1.876512050628662
H3K4me3_pos_3,3,H3K4me3,0.04905986413359642,4.130349636077881,1.876512050628662
RRBS_pos_3,3,RRBS,0.04905986413359642,4.130349636077881,1.876512050628662
A_pos_9,9,A,0.048349544405937195,4.130349636077881,1.5954492092132568
C_pos_9,9,C,0.048349544405937195,4.130349636077881,1.5954492092132568
G_pos_9,9,G,0.048349544405937195,4.130349636077881,1.5954492092132568
T_pos_9,9,T,0.048349544405937195,4.130349636077881,1.5954492092132568
CTCF_pos_9,9,CTCF,0.048349544405937195,4.130349636077881,1.5954492092132568
Dnase_pos_9,9,Dnase,0.048349544405937195,4.130349636077881,1.5954492092132568
H3K4me3_pos_9,9,H3K4me3,0.048349544405937195,4.130349636077881,1.5954492092132568
RRBS_pos_9,9,RRBS,0.048349544405937195,4.130349636077881,1.5954492092132568
A_pos_2,2,A,0.04518131539225578,4.130349636077881,2.4040117263793945
C_pos_2,2,C,0.04518131539225578,4.130349636077881,2.4040117263793945
G_pos_2,2,G,0.04518131539225578,4.130349636077881,2.4040117263793945
T_pos_2,2,T,0.04518131539225578,4.130349636077881,2.4040117263793945
CTCF_pos_2,2,CTCF,0.04518131539225578,4.130349636077881,2.4040117263793945
Dnase_pos_2,2,Dnase,0.04518131539225578,4.130349636077881,2.4040117263793945
H3K4me3_pos_2,2,H3K4me3,0.04518131539225578,4.130349636077881,2.4040117263793945
RRBS_pos_2,2,RRBS,0.04518131539225578,4.130349636077881,2.4040117263793945
RRBS_pos_5,5,RRBS,0.03712492808699608,4.130349636077881,1.8689920902252197
H3K4me3_pos_5,5,H3K4me3,0.03712492808699608,4.130349636077881,1.8689920902252197
Dnase_pos_5,5,Dnase,0.03712492808699608,4.130349636077881,1.8689920902252197
CTCF_pos_5,5,CTCF,0.03712492808699608,4.130349636077881,1.8689920902252197
T_pos_5,5,T,0.03712492808699608,4.130349636077881,1.8689920902252197
G_pos_5,5,G,0.03712492808699608,4.130349636077881,1.8689920902252197
C_pos_5,5,C,0.03712492808699608,4.130349636077881,1.8689920902252197
A_pos_5,5,A,0.03712492808699608,4.130349636077881,1.8689920902252197
RRBS_pos_17,17,RRBS,0.03383883833885193,4.130349636077881,2.3408994674682617
H3K4me3_pos_17,17,H3K4me3,0.03383883833885193,4.130349636077881,2.3408994674682617
Dnase_pos_17,17,Dnase,0.03383883833885193,4.130349636077881,2.3408994674682617
CTCF_pos_17,17,CTCF,0.03383883833885193,4.130349636077881,2.3408994674682617
T_pos_17,17,T,0.03383883833885193,4.130349636077881,2.3408994674682617
G_pos_17,17,G,0.03383883833885193,4.130349636077881,2.3408994674682617
C_pos_17,17,C,0.03383883833885193,4.130349636077881,2.3408994674682617
A_pos_17,17,A,0.03383883833885193,4.130349636077881,2.3408994674682617
A_pos_20,20,A,0.032779138535261154,4.130349636077881,1.3605868816375732
C_pos_20,20,C,0.032779138535261154,4.130349636077881,1.3605868816375732
G_pos_20,20,G,0.032779138535261154,4.130349636077881,1.3605868816375732
T_pos_20,20,T,0.032779138535261154,4.130349636077881,1.3605868816375732
CTCF_pos_20,20,CTCF,0.032779138535261154,4.130349636077881,1.3605868816375732
Dnase_pos_20,20,Dnase,0.032779138535261154,4.130349636077881,1.3605868816375732
H3K4me3_pos_20,20,H3K4me3,0.032779138535261154,4.130349636077881,1.3605868816375732
RRBS_pos_20,20,RRBS,0.032779138535261154,4.130349636077881,1.3605868816375732
A_pos_8,8,A,0.027371374890208244,4.130349636077881,2.5169806480407715
C_pos_8,8,C,0.027371374890208244,4.130349636077881,2.5169806480407715
G_pos_8,8,G,0.027371374890208244,4.130349636077881,2.5169806480407715
T_pos_8,8,T,0.027371374890208244,4.130349636077881,2.5169806480407715
CTCF_pos_8,8,CTCF,0.027371374890208244,4.130349636077881,2.5169806480407715
Dnase_pos_8,8,Dnase,0.027371374890208244,4.130349636077881,2.5169806480407715
H3K4me3_pos_8,8,H3K4me3,0.027371374890208244,4.130349636077881,2.5169806480407715
RRBS_pos_8,8,RRBS,0.027371374890208244,4.130349636077881,2.5169806480407715
RRBS_pos_6,6,RRBS,0.027293458580970764,4.130349636077881,2.0329079627990723
H3K4me3_pos_6,6,H3K4me3,0.027293458580970764,4.130349636077881,2.0329079627990723
Dnase_pos_6,6,Dnase,0.027293458580970764,4.130349636077881,2.0329079627990723
CTCF_pos_6,6,CTCF,0.027293458580970764,4.130349636077881,2.0329079627990723
T_pos_6,6,T,0.027293458580970764,4.130349636077881,2.0329079627990723
G_pos_6,6,G,0.027293458580970764,4.130349636077881,2.0329079627990723
C_pos_6,6,C,0.027293458580970764,4.130349636077881,2.0329079627990723
A_pos_6,6,A,0.027293458580970764,4.130349636077881,2.0329079627990723
