Feature,MLP_IG,IG_SNR
pos18_C,0.013288456,0.67654765
pos20_G,0.009019277,0.65636784
pos16_C,0.0073972214,0.5837726
pos18_A,0.007184639,0.7110684
pos19_G,0.006933904,0.66463995
pos14_T,0.006610721,0.5200844
pos17_G,0.006327318,0.71319264
pos1_G,0.005053077,0.52939785
pos10_A,0.0049524307,0.49691054
pos23_G,0.0047679865,0.9658564
pos19_A,0.004520099,0.61286116
pos20_A,0.004418296,0.58594745
pos2_C,0.0042542713,0.56742525
pos15_A,0.0042413874,0.5506523
pos22_G,0.0040708347,0.8416188
pos2_G,0.0038911335,0.57544446
pos11_A,0.0038333095,0.51806784
pos8_C,0.003780946,0.5274264
pos1_A,0.0036248812,0.51892763
pos19_C,0.003611665,0.578071
pos7_C,0.0035470326,0.5294669
pos10_C,0.003531686,0.5614071
pos6_C,0.0035000038,0.5372408
pos12_A,0.0033399255,0.5295928
pos8_G,0.0033296423,0.5240979
pos21_G,0.0031947133,0.4226235
pos16_T,0.0030268359,0.49870268
pos6_G,0.0029496301,0.49856177
pos2_A,0.002862291,0.52659374
pos5_C,0.0028384968,0.5064235
pos14_G,0.0026103219,0.5060635
pos21_A,0.0024327806,0.5491805
pos2_T,0.0024103303,0.42021763
pos20_C,0.0023357547,0.5748033
pos1_C,0.002250021,0.47914353
pos4_A,0.0021944596,0.46829543
pos12_G,0.002158804,0.45062086
pos9_G,0.0021579897,0.4717506
pos4_C,0.0021427164,0.47543764
pos5_A,0.0021031976,0.44916162
pos1_T,0.0020942069,0.43241695
pos4_G,0.0020246652,0.46862584
pos5_T,0.0020021547,0.4187209
pos3_G,0.0018348446,0.44778228
pos17_C,0.0017909578,0.5020557
pos10_T,0.0017820268,0.4388698
pos16_G,0.0017566801,0.43831912
pos6_T,0.0017448709,0.42479438
pos14_A,0.00171057,0.45324153
pos21_T,0.0016984382,0.48040316
pos4_T,0.0016742719,0.3836598
pos3_C,0.0016719254,0.46011108
pos15_T,0.0016087242,0.4225907
pos15_G,0.0015588248,0.39854863
pos13_G,0.0015531061,0.46520123
pos16_A,0.0015111604,0.39928833
pos13_C,0.0014576461,0.4263289
pos9_T,0.0014398488,0.4644528
pos6_A,0.0014096327,0.43540287
pos18_G,0.0013567273,0.42856553
pos17_A,0.001354344,0.44977844
pos21_C,0.0013418823,0.33282027
pos15_C,0.0013395576,0.42405546
