Feature,MLP_IG,IG_SNR
pos18_C,0.015925474,0.60919785
pos15_Dnase,0.011884644,2.7378612
pos6_CTCF,0.011447575,1.6040773
pos18_A,0.0107600065,0.7245894
pos20_G,0.009608554,0.6233967
pos14_Dnase,0.008334084,2.074211
pos10_CTCF,0.00820566,1.389584
pos17_Dnase,0.007833991,1.639054
pos8_Dnase,0.007819529,2.0329547
pos1_G,0.006866662,0.53434086
pos23_CTCF,0.006822766,1.3420359
pos4_CTCF,0.006762414,1.3241798
pos16_C,0.006487579,0.5275445
pos19_CTCF,0.0064427117,1.1688116
pos22_G,0.0062670913,1.3410921
pos3_CTCF,0.006187744,1.4840617
pos12_CTCF,0.0058930926,1.4884237
pos12_Dnase,0.0058928747,1.7971936
pos10_A,0.0057128062,0.5152561
pos15_CTCF,0.005611359,1.1988913
pos3_Dnase,0.005329741,1.6312199
pos19_G,0.005225042,0.5488785
pos11_CTCF,0.0051139253,1.1432908
pos12_A,0.005046794,0.5619303
pos13_Dnase,0.005006491,0.92557627
pos2_Dnase,0.004966182,1.0321215
pos1_C,0.0048240856,0.5414592
pos18_Dnase,0.0047671394,1.2759804
pos14_CTCF,0.0045962604,1.4154469
pos20_Dnase,0.0045692925,0.8883209
pos23_G,0.004523945,1.0919528
pos14_G,0.0044991253,0.547308
pos7_Dnase,0.0044138124,1.2545798
pos16_T,0.004373091,0.49724162
pos19_C,0.004249852,0.55397016
pos20_CTCF,0.004232284,0.82262397
pos21_Dnase,0.0041405065,0.8362254
pos21_G,0.0041261185,0.4426975
pos13_CTCF,0.004075335,0.9173216
pos16_Dnase,0.003983097,1.0078859
pos11_A,0.003945423,0.5178803
pos20_C,0.00390184,0.49515358
pos18_CTCF,0.0038960993,1.0750879
pos11_Dnase,0.0037987567,1.182701
pos14_T,0.0037959814,0.49326476
pos19_A,0.0037740222,0.5857303
pos5_Dnase,0.0037307781,0.8951361
pos16_G,0.0037126946,0.5355452
pos19_Dnase,0.0036322067,0.90517086
pos3_C,0.0035817977,0.5288753
pos10_Dnase,0.0031254087,0.8231873
pos4_Dnase,0.0030955202,0.8636845
pos11_C,0.0030870542,0.48844394
pos9_Dnase,0.0030339893,0.8916374
pos6_Dnase,0.0029792571,0.7748991
pos23_Dnase,0.0029666976,0.82181096
pos22_CTCF,0.0029496294,1.0147401
pos15_G,0.0028545293,0.48356974
pos6_T,0.0028056432,0.4650831
pos15_A,0.002783789,0.5199268
pos6_G,0.0027043647,0.49634176
pos18_G,0.0026177356,0.3915578
pos8_CTCF,0.0026120567,0.72945964
pos1_Dnase,0.002536779,0.8679719
pos16_CTCF,0.0025082321,0.78269786
pos2_CTCF,0.002464784,0.75301516
pos17_C,0.0023255453,0.5350272
pos9_A,0.0023128928,0.4973928
pos4_A,0.00224037,0.40356812
pos21_CTCF,0.0022007371,0.727525
pos5_C,0.0021673928,0.46371332
pos21_A,0.0021631473,0.53653395
pos1_CTCF,0.0021382002,0.7264661
pos17_CTCF,0.0021371606,0.74383795
pos2_T,0.0020747497,0.41666406
pos9_CTCF,0.0020151343,0.79295534
pos4_T,0.0020150305,0.46220994
pos14_A,0.0020048232,0.4590325
pos22_Dnase,0.0019749347,0.7899225
pos17_G,0.0019464632,0.53198856
pos21_T,0.001916828,0.55735236
pos15_C,0.0019068888,0.416475
pos8_T,0.001876708,0.44896284
pos2_G,0.001853019,0.47165295
pos8_C,0.0018491802,0.4514236
pos7_CTCF,0.0018467095,0.7262741
pos17_A,0.0018225022,0.44144163
pos2_C,0.0017602881,0.48161793
pos5_CTCF,0.0017366416,0.6879032
pos3_T,0.0017014829,0.48838136
pos9_G,0.0014552502,0.39061654
pos10_C,0.0014378985,0.49025726
pos8_G,0.0014183165,0.47133437
pos7_T,0.0013817317,0.42074496
pos13_T,0.0013793609,0.4129372
pos14_C,0.0013701883,0.3849923
pos7_G,0.001319845,0.43028283
pos5_G,0.0012992439,0.38562188
pos11_T,0.0012853049,0.39177868
pos10_T,0.0012751829,0.41282943
pos3_A,0.0012573609,0.38962463
pos8_A,0.0012294566,0.41734776
pos4_G,0.0012226471,0.40475798
pos3_G,0.0012196263,0.37429866
pos15_T,0.0012106993,0.41292787
pos9_T,0.0011944284,0.42957184
pos6_C,0.0011744502,0.43203253
pos20_A,0.001171024,0.4575851
pos19_T,0.0011664385,0.19520941
pos4_C,0.0011647511,0.4267964
pos1_A,0.0011598718,0.39968622
pos12_C,0.0011548608,0.40691212
pos7_A,0.0011000839,0.3703398
pos2_A,0.0010974508,0.40100613
pos18_T,0.0010825587,0.21488284
pos7_C,0.0010760875,0.42321914
pos10_G,0.0010717404,0.39928627
pos9_C,0.0010436326,0.41087514
pos12_G,0.000996564,0.35043678
pos13_G,0.0009727276,0.42211416
pos17_T,0.0009559027,0.20006676
pos13_A,0.00094999524,0.36343104
pos11_G,0.0009157284,0.39713556
pos13_C,0.000830247,0.39478168
pos1_T,0.0008284892,0.38843676
pos5_T,0.0008171879,0.37526745
pos5_A,0.00080995774,0.38543764
pos6_A,0.0008086003,0.3814197
pos12_T,0.0007596753,0.36369696
pos16_A,0.0007104899,0.36362484
pos21_C,0.00063878135,0.3140675
pos17_RRBS,0.00034013225,0.094199516
pos20_T,0.0003355943,0.15787357
pos4_RRBS,0.00024804386,0.08884468
pos18_RRBS,0.00021548598,0.10786221
pos19_RRBS,0.00018042409,0.09600473
pos21_RRBS,0.0001654599,0.12863567
pos12_RRBS,0.00016469148,0.102226295
pos1_RRBS,0.00014440305,0.08581805
pos9_RRBS,0.00014418212,0.07545172
pos2_RRBS,0.00010969838,0.0762899
pos20_RRBS,0.00010092218,0.09923056
pos5_RRBS,0.00010046296,0.075420484
pos16_RRBS,9.8936915e-05,0.05918181
pos22_RRBS,7.734969e-05,0.115474015
pos13_RRBS,6.913451e-05,0.073452026
pos8_RRBS,6.688538e-05,0.08172018
pos11_RRBS,5.0406263e-05,0.07344099
pos10_RRBS,4.898753e-05,0.09215571
pos3_RRBS,4.449023e-05,0.07672968
pos7_RRBS,4.3953893e-05,0.05895785
pos15_RRBS,4.209763e-05,0.07697606
pos14_RRBS,3.8310292e-05,0.06698597
pos6_RRBS,2.7701763e-05,0.053189307
pos4_H3K4me3,0.0,0.0
pos6_H3K4me3,0.0,0.0
pos2_H3K4me3,0.0,0.0
pos1_H3K4me3,0.0,0.0
pos3_H3K4me3,0.0,0.0
pos5_H3K4me3,0.0,0.0
pos7_H3K4me3,0.0,0.0
pos14_H3K4me3,0.0,0.0
pos12_H3K4me3,0.0,0.0
pos13_H3K4me3,0.0,0.0
pos9_H3K4me3,0.0,0.0
