Feature,MLP_IG,IG_SNR
pos22_CTCF,0.011799686,5.491112
pos23_G,0.0117217405,6.7518835
pos15_H3K4me3,0.011216605,4.1917453
pos3_CTCF,0.010466264,4.8115053
pos9_H3K4me3,0.008906247,3.6522276
pos14_CTCF,0.007864249,3.96036
pos18_H3K4me3,0.0075458223,3.8842566
pos23_H3K4me3,0.0073502874,3.8029082
pos5_H3K4me3,0.007237368,4.0725093
pos19_H3K4me3,0.0071385824,3.2985332
pos12_CTCF,0.007075561,4.408718
pos17_H3K4me3,0.0062064007,3.291165
pos22_G,0.006086732,2.9343004
pos5_CTCF,0.0059266663,3.5845547
pos10_H3K4me3,0.0052494174,2.44618
pos4_CTCF,0.0051870905,2.7459037
pos7_H3K4me3,0.0049654194,2.4155812
pos4_H3K4me3,0.0047076237,2.5657275
pos14_H3K4me3,0.004588883,2.3585682
pos20_CTCF,0.0043907138,2.6026864
pos13_H3K4me3,0.0042827358,2.0332131
pos23_CTCF,0.004271805,2.494916
pos2_H3K4me3,0.004256843,2.1976626
pos3_H3K4me3,0.0042549083,2.8188267
pos11_H3K4me3,0.0041628107,2.0313408
pos16_CTCF,0.004136555,2.5118527
pos21_A,0.0037831822,0.725568
pos8_H3K4me3,0.0037024636,1.8746254
pos16_H3K4me3,0.0035641757,1.6786404
pos20_A,0.0035281284,0.6660661
pos8_CTCF,0.0034868077,1.9683546
pos21_H3K4me3,0.0034818726,2.2582328
pos8_A,0.0033030424,0.5422356
pos19_G,0.0032212315,0.73760223
pos9_CTCF,0.0031576469,2.1011643
pos21_T,0.0029549715,0.70466363
pos16_G,0.002906167,0.6131245
pos20_C,0.0028695422,0.74586314
pos22_H3K4me3,0.0028001643,1.434148
pos1_H3K4me3,0.0027642178,1.5872396
pos11_C,0.0027555998,0.6035379
pos10_CTCF,0.002679056,1.5470284
pos8_C,0.0026618885,0.5840438
pos7_C,0.0026530104,0.6152283
pos17_A,0.0025613573,0.6514644
pos18_C,0.0025443966,0.6420079
pos4_T,0.0025034454,0.5310224
pos6_H3K4me3,0.002489309,1.3747568
pos14_C,0.0024433273,0.5840621
pos8_G,0.0024234739,0.6208048
pos16_C,0.0023980413,0.58397794
pos4_C,0.0023465713,0.6096778
pos20_H3K4me3,0.0021319913,1.216572
pos6_CTCF,0.0020593354,1.3998516
pos1_G,0.0020464982,0.533717
pos4_G,0.0019990774,0.5842532
pos10_A,0.0019625847,0.51503444
pos5_C,0.0019327088,0.58997107
pos1_CTCF,0.0018882247,0.9174216
pos12_H3K4me3,0.0018296515,1.3529559
pos1_T,0.0018130749,0.55588865
pos6_T,0.0017900068,0.5485087
pos10_C,0.0017553769,0.589864
pos15_CTCF,0.0016521952,0.9430195
pos9_T,0.0016473,0.56524974
pos18_CTCF,0.0016468301,0.86261725
pos19_CTCF,0.0016191826,0.7907155
pos11_T,0.0016154306,0.5081726
pos2_G,0.0016086121,0.58467585
pos11_A,0.0015910832,0.5283013
pos2_CTCF,0.0015744052,1.0514507
pos20_G,0.0015738049,0.60774654
pos7_CTCF,0.0015688069,0.9378961
pos12_G,0.00155224,0.5146744
pos13_G,0.0014994614,0.5957359
pos15_T,0.0014952583,0.5373289
pos3_G,0.0014948081,0.5363632
pos15_C,0.0014914543,0.55598485
pos11_CTCF,0.0014834745,1.0926287
pos13_CTCF,0.001447019,0.9123169
pos17_C,0.0014449814,0.65621567
pos14_T,0.0014135765,0.5130702
pos21_CTCF,0.0013991094,0.93181723
pos6_G,0.0013704638,0.5242546
pos15_A,0.0013695067,0.55795676
pos8_T,0.0013637792,0.5030737
pos17_CTCF,0.0013301348,0.8446086
pos2_C,0.001283384,0.5873714
pos3_C,0.0012545572,0.54886526
pos16_A,0.0011938418,0.5138528
pos18_G,0.0011851136,0.5796558
pos11_G,0.0011742745,0.5669606
pos16_T,0.0011325117,0.51644033
pos10_G,0.0010902142,0.54050976
pos3_A,0.0010851384,0.5266362
pos4_A,0.0010849203,0.4931053
pos12_A,0.0010659155,0.5401801
pos19_A,0.0010220741,0.6008792
pos17_G,0.0010009345,0.56648654
pos21_C,0.0009781823,0.37447196
pos9_A,0.00096515333,0.49765137
pos1_C,0.00093396363,0.52666354
pos18_A,0.0009312334,0.5872223
pos2_A,0.00092688255,0.520289
pos6_C,0.00086668687,0.5024963
pos10_T,0.00079673226,0.49136117
pos12_C,0.00074301736,0.52157307
pos6_A,0.0007416564,0.4521154
pos1_A,0.0007191752,0.4475913
pos19_C,0.00069355,0.51284426
pos14_A,0.0006689735,0.46827665
pos7_T,0.0006526071,0.46569046
pos9_G,0.00063272653,0.4488731
pos13_A,0.00060061197,0.427237
pos14_G,0.0005372824,0.47396064
pos3_T,0.0005355715,0.47881794
pos13_C,0.0005262663,0.43799978
pos7_G,0.000500039,0.45862284
pos21_G,0.00045278473,0.38794762
pos15_G,0.00044585663,0.4477265
pos5_A,0.00040882395,0.42391473
pos12_T,0.00040176476,0.43912837
pos5_G,0.00040092616,0.42030257
pos13_T,0.0003278562,0.40998852
pos5_T,0.00032239204,0.36542934
pos2_T,0.00032050812,0.342008
pos7_A,0.00030498116,0.3942417
pos9_C,0.00027809356,0.40851933
pos21_RRBS,0.00012514224,0.15745871
pos18_RRBS,7.717075e-05,0.11783128
pos10_RRBS,7.3935335e-05,0.09309864
pos9_RRBS,6.3161526e-05,0.08090638
pos17_RRBS,4.8555936e-05,0.10195685
pos22_RRBS,4.371906e-05,0.12132101
pos19_RRBS,4.3515563e-05,0.10988273
pos1_RRBS,4.218892e-05,0.08311259
pos20_RRBS,3.9655002e-05,0.09363928
pos11_RRBS,3.249853e-05,0.08225198
pos7_RRBS,3.23834e-05,0.08109449
pos6_RRBS,3.141858e-05,0.084428325
pos13_RRBS,2.5169109e-05,0.078035995
pos3_RRBS,2.4925626e-05,0.07383009
pos5_RRBS,2.4102104e-05,0.081677064
pos4_RRBS,1.9290597e-05,0.07308072
pos8_RRBS,1.9046063e-05,0.08127459
pos16_RRBS,1.6752334e-05,0.08190485
pos12_RRBS,1.5859721e-05,0.07345404
pos15_RRBS,1.4825988e-05,0.07411013
pos2_RRBS,9.670639e-06,0.0668827
pos14_RRBS,8.034479e-06,0.06802086
pos3_Dnase,0.0,0.0
pos1_Dnase,0.0,0.0
pos7_Dnase,0.0,0.0
pos6_Dnase,0.0,0.0
pos4_Dnase,0.0,0.0
pos5_Dnase,0.0,0.0
pos2_Dnase,0.0,0.0
pos8_Dnase,0.0,0.0
pos10_Dnase,0.0,0.0
pos11_Dnase,0.0,0.0
pos15_Dnase,0.0,0.0
pos14_Dnase,0.0,0.0
pos12_Dnase,0.0,0.0
pos13_Dnase,0.0,0.0
