Feature,MLP_IG,IG_SNR
pos18_C,0.013404708,0.631906
pos18_A,0.009739506,0.74643034
pos20_G,0.008952316,0.6373141
pos21_H3K4me3,0.0070837364,2.04649
pos15_H3K4me3,0.0070157046,2.0034094
pos4_H3K4me3,0.0069896793,1.8766084
pos16_C,0.0069702137,0.57684076
pos1_G,0.006243133,0.5471995
pos17_H3K4me3,0.0061966423,1.7364713
pos23_G,0.006069372,1.6412686
pos21_G,0.005287856,0.45958793
pos19_H3K4me3,0.005281634,1.7085637
pos5_H3K4me3,0.005211063,1.857079
pos23_H3K4me3,0.00520364,1.7106233
pos19_C,0.005175686,0.63095796
pos20_C,0.0051169465,0.66123134
pos2_H3K4me3,0.0050166748,1.6121944
pos10_A,0.004743686,0.5257426
pos14_G,0.0045272238,0.5823866
pos18_H3K4me3,0.0044487887,1.5263789
pos15_A,0.004158442,0.56724507
pos19_G,0.004134032,0.63580817
pos6_G,0.0040568775,0.54913026
pos20_H3K4me3,0.0040068356,1.0977451
pos16_T,0.0039335513,0.5209028
pos16_G,0.0038714106,0.590668
pos3_H3K4me3,0.0038667435,1.3124563
pos12_A,0.0038640625,0.5736928
pos13_H3K4me3,0.0038101438,1.3161792
pos20_A,0.0037341446,0.60772425
pos1_C,0.003657748,0.5669935
pos10_H3K4me3,0.0035715268,1.1459516
pos12_H3K4me3,0.0034248803,1.1799961
pos8_C,0.0034141666,0.5446427
pos11_A,0.003332339,0.5257324
pos5_C,0.003272078,0.5788422
pos14_H3K4me3,0.0031599444,1.0765538
pos8_H3K4me3,0.0031337922,1.0891418
pos19_A,0.0031312385,0.61246854
pos8_G,0.0030553746,0.607159
pos14_T,0.003036223,0.5041606
pos22_G,0.003014251,0.82034457
pos22_H3K4me3,0.0029215226,1.1233367
pos7_H3K4me3,0.0029007054,1.1134021
pos9_A,0.002742003,0.531298
pos11_H3K4me3,0.002723274,0.81809235
pos4_C,0.0026936089,0.5576364
pos6_H3K4me3,0.0026421517,0.84699595
pos16_H3K4me3,0.0026264552,0.7837996
pos3_T,0.0024286709,0.5417506
pos3_C,0.0024132812,0.5299098
pos1_H3K4me3,0.0022982801,0.7658647
pos14_C,0.0022639423,0.55397844
pos15_T,0.002212209,0.5144202
pos2_G,0.0021532404,0.54079556
pos14_A,0.002055354,0.513496
pos9_H3K4me3,0.0020415897,0.75180626
pos17_C,0.002021876,0.60329944
pos13_C,0.0017851802,0.55180794
pos2_C,0.0017530533,0.5328252
pos4_A,0.0016879969,0.4328603
pos15_G,0.0016511553,0.4201352
pos9_T,0.0016263337,0.5042868
pos17_G,0.0015632164,0.5578465
pos17_A,0.0015373833,0.4941669
pos21_C,0.0014824336,0.39476618
pos8_T,0.0014682217,0.4669504
pos2_T,0.0014668503,0.4546552
pos21_T,0.0014642602,0.535485
pos3_G,0.0014077874,0.45677364
pos7_C,0.0014040271,0.527182
pos6_T,0.0013478254,0.4516836
pos5_G,0.0013388697,0.45745137
pos6_C,0.001227331,0.48917493
pos10_C,0.0011607087,0.44705448
pos11_G,0.0011073848,0.4944267
pos7_T,0.0010922572,0.4076334
pos4_T,0.0010284494,0.43611506
pos10_G,0.0010252311,0.4692513
pos11_T,0.0009868165,0.39630204
pos15_C,0.0009793225,0.4202713
pos21_A,0.00097143225,0.47043505
pos4_G,0.0009640221,0.4194543
pos2_A,0.00095918664,0.4292295
pos12_G,0.0009547835,0.39624143
pos13_G,0.00093162287,0.437202
pos18_G,0.0009237996,0.3943637
pos9_G,0.0009194741,0.39025888
pos10_T,0.0009102035,0.4197024
pos13_T,0.00088764424,0.3849461
pos1_T,0.00088440446,0.42301297
pos17_T,0.0008729569,0.21444601
pos7_G,0.00084455364,0.4194937
pos5_T,0.000838532,0.39476344
pos11_C,0.00083532225,0.3998013
pos7_A,0.0007806811,0.41969448
pos16_A,0.00077885453,0.3845509
pos6_A,0.000757931,0.3923422
pos19_T,0.0007579139,0.21830037
pos3_A,0.0007186549,0.40271166
pos8_A,0.0007084294,0.3883633
pos13_A,0.00067178335,0.39800802
pos9_C,0.0006358811,0.40758368
pos12_C,0.00060415006,0.40792748
pos1_A,0.00060219545,0.38586682
pos18_T,0.0005933979,0.21062896
pos5_A,0.00057599775,0.377309
pos12_T,0.000550886,0.3918399
pos20_T,0.00047761755,0.20541722
pos1_CTCF,0.0,0.0
pos2_CTCF,0.0,0.0
pos2_Dnase,0.0,0.0
pos1_RRBS,0.0,0.0
pos1_Dnase,0.0,0.0
pos4_CTCF,0.0,0.0
pos4_Dnase,0.0,0.0
pos2_RRBS,0.0,0.0
pos3_CTCF,0.0,0.0
pos3_Dnase,0.0,0.0
pos3_RRBS,0.0,0.0
pos7_RRBS,0.0,0.0
pos7_Dnase,0.0,0.0
pos7_CTCF,0.0,0.0
pos6_RRBS,0.0,0.0
pos6_Dnase,0.0,0.0
